八、九十年代台灣字頻統計

單字	序號	部首	筆劃	頻次	頻率	累積
頻次	累積
頻率	見檔次	見檔率
繡	2389		18	16	0.002432%	645908	98.17%	10	3.13%
醞	2406		17	16	0.002432%	645924	98.21%	10	3.13%
頒	2412		13	16	0.002432%	645940	98.22%	10	3.13%
昌	2426		8	15	0.00228%	645955	98.25%	10	3.13%
桿	2428		11	15	0.00228%	645970	98.26%	10	3.13%
棋	2430		12	15	0.00228%	645985	98.26%	10	3.13%
籤	2449		23	15	0.00228%	646000	98.31%	10	3.13%
脣	2453		11	15	0.00228%	646015	98.32%	10	3.13%
袱	2460		11	15	0.00228%	646030	98.33%	10	3.13%
墳	2483		15	14	0.002128%	646044	98.38%	10	3.13%
摔	2489		14	14	0.002128%	646058	98.39%	10	3.13%
框	2492		10	14	0.002128%	646072	98.40%	10	3.13%
禪	2501		16	14	0.002128%	646086	98.42%	10	3.13%
蕉	2509		16	14	0.002128%	646100	98.44%	10	3.13%
蜂	2512		13	14	0.002128%	646114	98.44%	10	3.13%
詭	2516		13	14	0.002128%	646128	98.45%	10	3.13%
賤	2519		15	14	0.002128%	646142	98.46%	10	3.13%
釘	2522		10	14	0.002128%	646156	98.46%	10	3.13%
鴨	2526		16	14	0.002128%	646170	98.47%	10	3.13%
丘	2528		5	13	0.001976%	646183	98.48%	10	3.13%
卸	2533		8	13	0.001976%	646196	98.49%	10	3.13%
曰	2554		4	13	0.001976%	646209	98.53%	10	3.13%
毋	2555		4	13	0.001976%	646222	98.53%	10	3.13%
澎	2556		15	13	0.001976%	646235	98.53%	10	3.13%
脊	2569		10	13	0.001976%	646248	98.56%	10	3.13%
蘋	2573		20	13	0.001976%	646261	98.57%	10	3.13%
豔	2576		28	13	0.001976%	646274	98.57%	10	3.13%
踢	2578		15	13	0.001976%	646287	98.58%	10	3.13%
飢	2582		10	13	0.001976%	646300	98.58%	10	3.13%
僑	2589		14	12	0.001824%	646312	98.60%	10	3.13%
吶	2594		7	12	0.001824%	646324	98.61%	10	3.13%
屢	2599		14	12	0.001824%	646336	98.62%	10	3.13%
慚	2602		14	12	0.001824%	646348	98.62%	10	3.13%
掀	2607		11	12	0.001824%	646360	98.63%	10	3.13%
絆	2632		11	12	0.001824%	646372	98.68%	10	3.13%
肇	2635		14	12	0.001824%	646384	98.68%	10	3.13%
豬	2648		11	12	0.001824%	646396	98.71%	10	3.13%
驀	2655		21	12	0.001824%	646408	98.72%	10	3.13%
單字	序號	部首	筆劃	頻次	頻率	累積
頻次	累積
頻率	見檔次	見檔率
匱	2661		14	11	0.001672%	646419	98.73%	10	3.13%
帥	2672		9	11	0.001672%	646430	98.75%	10	3.13%
悴	2674		11	11	0.001672%	646441	98.75%	10	3.13%
憔	2677		15	11	0.001672%	646452	98.75%	10	3.13%
搜	2679		12	11	0.001672%	646463	98.76%	10	3.13%
撕	2680		15	11	0.001672%	646474	98.76%	10	3.13%
枉	2684		8	11	0.001672%	646485	98.77%	10	3.13%
瘓	2696		14	11	0.001672%	646496	98.79%	10	3.13%
縈	2703		16	11	0.001672%	646507	98.80%	10	3.13%
羨	2704		13	11	0.001672%	646518	98.80%	10	3.13%
芝	2708		8	11	0.001672%	646529	98.81%	10	3.13%
萍	2710		12	11	0.001672%	646540	98.81%	10	3.13%
蒸	2711		14	11	0.001672%	646551	98.81%	10	3.13%
蟬	2715		18	11	0.001672%	646562	98.82%	10	3.13%
賠	2717		15	11	0.001672%	646573	98.82%	10	3.13%
饒	2723		20	11	0.001672%	646584	98.83%	10	3.13%
咒	2731		8	10	0.00152%	646594	98.84%	10	3.13%
嚨	2736		20	10	0.00152%	646604	98.85%	10	3.13%
屁	2740		7	10	0.00152%	646614	98.86%	10	3.13%
屍	2741		9	10	0.00152%	646624	98.86%	10	3.13%
惋	2744		11	10	0.00152%	646634	98.86%	10	3.13%
惕	2746		11	10	0.00152%	646644	98.87%	10	3.13%
憧	2747		15	10	0.00152%	646654	98.87%	10	3.13%
捏	2749		10	10	0.00152%	646664	98.87%	10	3.13%
煎	2763		13	10	0.00152%	646674	98.89%	10	3.13%
矚	2769		26	10	0.00152%	646684	98.90%	10	3.13%
窒	2770		11	10	0.00152%	646694	98.90%	10	3.13%
繽	2778		20	10	0.00152%	646704	98.92%	10	3.13%
苟	2782		9	10	0.00152%	646714	98.92%	10	3.13%
趟	2788		15	10	0.00152%	646724	98.93%	10	3.13%
闔	2796		18	10	0.00152%	646734	98.94%	10	3.13%
榔	885		13	128	0.01946%	646862	86.71%	9	2.81%
彭	1172		12	80	0.01216%	646942	91.12%	9	2.81%
梵	1953		11	27	0.004105%	646969	96.78%	9	2.81%
裔	2002		13	26	0.003952%	646995	96.98%	9	2.81%
儉	2132		15	21	0.003192%	647016	97.44%	9	2.81%
薯	2205		17	20	0.00304%	647036	97.67%	9	2.81%
嚐	2220		17	19	0.002888%	647055	97.72%	9	2.81%
濛	2238		17	19	0.002888%	647074	97.77%	9	2.81%
喬	2270		12	18	0.002736%	647092	97.86%	9	2.81%
址	2312		7	17	0.002584%	647109	97.97%	9	2.81%
汁	2327		5	17	0.002584%	647126	98.01%	9	2.81%
噪	2355		16	16	0.002432%	647142	98.08%	9	2.81%
笨	2387		11	16	0.002432%	647158	98.16%	9	2.81%
醬	2407		18	16	0.002432%	647174	98.21%	9	2.81%
霍	2408		16	16	0.002432%	647190	98.21%	9	2.81%
竿	2448		9	15	0.00228%	647205	98.30%	9	2.81%
膛	2454		15	15	0.00228%	647220	98.32%	9	2.81%
諮	2464		16	15	0.00228%	647235	98.34%	9	2.81%
錫	2469		16	15	0.00228%	647250	98.35%	9	2.81%
撿	2491		16	14	0.002128%	647264	98.40%	9	2.81%
眺	2500		11	14	0.002128%	647278	98.42%	9	2.81%
兔	2530		8	13	0.001976%	647291	98.48%	9	2.81%
卿	2534		10	13	0.001976%	647304	98.49%	9	2.81%
挨	2551		10	13	0.001976%	647317	98.52%	9	2.81%
菩	2571		12	13	0.001976%	647330	98.56%	9	2.81%
豎	2575		15	13	0.001976%	647343	98.57%	9	2.81%
嗓	2596		13	12	0.001824%	647355	98.61%	9	2.81%
怡	2601		8	12	0.001824%	647367	98.62%	9	2.81%
拭	2606		9	12	0.001824%	647379	98.63%	9	2.81%
昧	2609		9	12	0.001824%	647391	98.63%	9	2.81%
梁	2611		11	12	0.001824%	647403	98.64%	9	2.81%
梢	2612		11	12	0.001824%	647415	98.64%	9	2.81%
械	2613		11	12	0.001824%	647427	98.64%	9	2.81%
棕	2614		12	12	0.001824%	647439	98.64%	9	2.81%
籬	2630		25	12	0.001824%	647451	98.67%	9	2.81%
辣	2650		14	12	0.001824%	647463	98.71%	9	2.81%
佐	2658		7	11	0.001672%	647474	98.72%	9	2.81%
刮	2659		8	11	0.001672%	647485	98.72%	9	2.81%
嬉	2671		15	11	0.001672%	647496	98.74%	9	2.81%
揉	2678		12	11	0.001672%	647507	98.76%	9	2.81%
敷	2681		15	11	0.001672%	647518	98.76%	9	2.81%
炫	2691		9	11	0.001672%	647529	98.78%	9	2.81%
箭	2701		15	11	0.001672%	647540	98.79%	9	2.81%
簇	2702		17	11	0.001672%	647551	98.80%	9	2.81%
耘	2705		10	11	0.001672%	647562	98.80%	9	2.81%
釣	2718		11	11	0.001672%	647573	98.82%	9	2.81%
鈔	2719		12	11	0.001672%	647584	98.83%	9	2.81%
頰	2722		16	11	0.001672%	647595	98.83%	9	2.81%
侈	2726		8	10	0.00152%	647605	98.84%	9	2.81%
僚	2728		14	10	0.00152%	647615	98.84%	9	2.81%
喟	2732		12	10	0.00152%	647625	98.85%	9	2.81%
彙	2742		13	10	0.00152%	647635	98.86%	9	2.81%
恭	2743		10	10	0.00152%	647645	98.86%	9	2.81%
惘	2745		11	10	0.00152%	647655	98.87%	9	2.81%
沮	2757		8	10	0.00152%	647665	98.88%	9	2.81%
洽	2758		9	10	0.00152%	647675	98.89%	9	2.81%
瑕	2766		13	10	0.00152%	647685	98.90%	9	2.81%
窺	2771		16	10	0.00152%	647695	98.91%	9	2.81%
糧	2774		18	10	0.00152%	647705	98.91%	9	2.81%
迭	2790		8	10	0.00152%	647715	98.93%	9	2.81%
郤	2792		9	10	0.00152%	647725	98.94%	9	2.81%
酣	2793		12	10	0.00152%	647735	98.94%	9	2.81%
陡	2797		9	10	0.00152%	647745	98.94%	9	2.81%
陵	2798		10	10	0.00152%	647755	98.95%	9	2.81%
侷	2806		9	9	0.001368%	647764	98.96%	9	2.81%
兆	2812		6	9	0.001368%	647773	98.97%	9	2.81%
匪	2814		10	9	0.001368%	647782	98.97%	9	2.81%
垢	2822		9	9	0.001368%	647791	98.98%	9	2.81%
巒	2830		22	9	0.001368%	647800	98.99%	9	2.81%
單字	序號	部首	筆劃	頻次	頻率	累積
頻次	累積
頻率	見檔次	見檔率
徨	2832		12	9	0.001368%	647809	98.99%	9	2.81%
憊	2836		16	9	0.001368%	647818	99.00%	9	2.81%
揀	2842		12	9	0.001368%	647827	99.01%	9	2.81%
揣	2843		12	9	0.001368%	647836	99.01%	9	2.81%
攏	2845		19	9	0.001368%	647845	99.01%	9	2.81%
漾	2858		14	9	0.001368%	647854	99.03%	9	2.81%
滯	2859		14	9	0.001368%	647863	99.03%	9	2.81%
瀰	2866		20	9	0.001368%	647872	99.04%	9	2.81%
燙	2868		16	9	0.001368%	647881	99.04%	9	2.81%
癒	2871		18	9	0.001368%	647890	99.05%	9	2.81%
盯	2873		7	9	0.001368%	647899	99.05%	9	2.81%
眩	2874		10	9	0.001368%	647908	99.05%	9	2.81%
穀	2876		15	9	0.001368%	647917	99.05%	9	2.81%
竭	2877		14	9	0.001368%	647926	99.06%	9	2.81%
簾	2879		19	9	0.001368%	647935	99.06%	9	2.81%
綴	2883		14	9	0.001368%	647944	99.06%	9	2.81%
苛	2884		9	9	0.001368%	647953	99.06%	9	2.81%
蛻	2889		13	9	0.001368%	647962	99.07%	9	2.81%
逾	2894		12	9	0.001368%	647971	99.08%	9	2.81%
遁	2895		12	9	0.001368%	647980	99.08%	9	2.81%
芙	1370		8	58	0.008817%	648038	93.18%	8	2.50%
醇	1518		15	49	0.007449%	648087	94.36%	8	2.50%
券	1891		8	29	0.004409%	648116	96.52%	8	2.50%
賄	2090		13	23	0.003496%	648139	97.30%	8	2.50%
罹	2158		16	21	0.003192%	648160	97.53%	8	2.50%
圃	2179		10	20	0.00304%	648180	97.59%	8	2.50%
疫	2196		9	20	0.00304%	648200	97.64%	8	2.50%
葡	2204		13	20	0.00304%	648220	97.67%	8	2.50%
卜	2267		2	18	0.002736%	648238	97.85%	8	2.50%
莉	2293		11	18	0.002736%	648256	97.92%	8	2.50%
馮	2302		12	18	0.002736%	648274	97.95%	8	2.50%
肖	2334		7	17	0.002584%	648291	98.03%	8	2.50%
啞	2351		11	16	0.002432%	648307	98.07%	8	2.50%
尹	2363		4	16	0.002432%	648323	98.10%	8	2.50%
屠	2364		11	16	0.002432%	648339	98.10%	8	2.50%
泌	2432		8	15	0.00228%	648354	98.27%	8	2.50%
砲	2445		10	15	0.00228%	648369	98.30%	8	2.50%
蚊	2458		10	15	0.00228%	648384	98.33%	8	2.50%
証	2462		12	15	0.00228%	648399	98.34%	8	2.50%
蘿	2511		23	14	0.002128%	648413	98.44%	8	2.50%
饋	2524		20	14	0.002128%	648427	98.47%	8	2.50%
嗽	2538		14	13	0.001976%	648440	98.50%	8	2.50%
弓	2546		3	13	0.001976%	648453	98.51%	8	2.50%
瞇	2562		15	13	0.001976%	648466	98.54%	8	2.50%
蟻	2574		19	13	0.001976%	648479	98.57%	8	2.50%
跪	2577		13	13	0.001976%	648492	98.57%	8	2.50%
兮	2590		4	12	0.001824%	648504	98.60%	8	2.50%
勿	2592		4	12	0.001824%	648516	98.60%	8	2.50%
噩	2597		16	12	0.001824%	648528	98.61%	8	2.50%
搗	2608		13	12	0.001824%	648540	98.63%	8	2.50%
札	2610		5	12	0.001824%	648552	98.64%	8	2.50%
檯	2615		18	12	0.001824%	648564	98.64%	8	2.50%
炭	2621		9	12	0.001824%	648576	98.66%	8	2.50%
砂	2625		9	12	0.001824%	648588	98.66%	8	2.50%
竊	2628		23	12	0.001824%	648600	98.67%	8	2.50%
藤	2644		19	12	0.001824%	648612	98.70%	8	2.50%
啃	2664		11	11	0.001672%	648623	98.73%	8	2.50%
嘶	2665		15	11	0.001672%	648634	98.73%	8	2.50%
嚷	2666		20	11	0.001672%	648645	98.74%	8	2.50%
壺	2667		12	11	0.001672%	648656	98.74%	8	2.50%
妒	2668		7	11	0.001672%	648667	98.74%	8	2.50%
悽	2675		11	11	0.001672%	648678	98.75%	8	2.50%
愕	2676		12	11	0.001672%	648689	98.75%	8	2.50%
椰	2685		13	11	0.001672%	648700	98.77%	8	2.50%
楓	2686		13	11	0.001672%	648711	98.77%	8	2.50%
榕	2687		14	11	0.001672%	648722	98.77%	8	2.50%
矩	2697		10	11	0.001672%	648733	98.79%	8	2.50%
砌	2698		9	11	0.001672%	648744	98.79%	8	2.50%
笛	2700		11	11	0.001672%	648755	98.79%	8	2.50%
侮	2727		9	10	0.00152%	648765	98.84%	8	2.50%
扔	2748		5	10	0.00152%	648775	98.87%	8	2.50%
攸	2752		7	10	0.00152%	648785	98.88%	8	2.50%
淆	2759		11	10	0.00152%	648795	98.89%	8	2.50%
濺	2761		18	10	0.00152%	648805	98.89%	8	2.50%
疤	2768		9	10	0.00152%	648815	98.90%	8	2.50%
篤	2773		16	10	0.00152%	648825	98.91%	8	2.50%
萊	2783		12	10	0.00152%	648835	98.92%	8	2.50%
闌	2795		17	10	0.00152%	648845	98.94%	8	2.50%
顱	2801		25	10	0.00152%	648855	98.95%	8	2.50%
仲	2805		6	9	0.001368%	648864	98.96%	8	2.50%
倘	2807		10	9	0.001368%	648873	98.96%	8	2.50%
偕	2808		11	9	0.001368%	648882	98.96%	8	2.50%
傢	2809		12	9	0.001368%	648891	98.96%	8	2.50%
兀	2810		3	9	0.001368%	648900	98.96%	8	2.50%
兇	2811		6	9	0.001368%	648909	98.96%	8	2.50%
哩	2817		10	9	0.001368%	648918	98.97%	8	2.50%
嗅	2819		13	9	0.001368%	648927	98.98%	8	2.50%
囑	2821		24	9	0.001368%	648936	98.98%	8	2.50%
奴	2824		5	9	0.001368%	648945	98.98%	8	2.50%
峭	2827		10	9	0.001368%	648954	98.99%	8	2.50%
惶	2833		12	9	0.001368%	648963	98.99%	8	2.50%
慄	2834		13	9	0.001368%	648972	99.00%	8	2.50%
愴	2835		13	9	0.001368%	648981	99.00%	8	2.50%
拯	2841		9	9	0.001368%	648990	99.01%	8	2.50%
擎	2844		17	9	0.001368%	648999	99.01%	8	2.50%
晦	2848		11	9	0.001368%	649008	99.02%	8	2.50%
暇	2849		13	9	0.001368%	649017	99.02%	8	2.50%
棍	2851		12	9	0.001368%	649026	99.02%	8	2.50%
澱	2862		16	9	0.001368%	649035	99.03%	8	2.50%
瀉	2864		18	9	0.001368%	649044	99.04%	8	2.50%
單字	序號	部首	筆劃	頻次	頻率	累積
頻次	累積
頻率	見檔次	見檔率
磋	2875		15	9	0.001368%	649053	99.05%	8	2.50%
紊	2882		10	9	0.001368%	649062	99.06%	8	2.50%
豁	2891		17	9	0.001368%	649071	99.07%	8	2.50%
刃	2906		3	8	0.001216%	649079	99.09%	8	2.50%
徬	2921		13	8	0.001216%	649087	99.11%	8	2.50%
怠	2922		9	8	0.001216%	649095	99.11%	8	2.50%
懊	2924		16	8	0.001216%	649103	99.12%	8	2.50%
懺	2925		20	8	0.001216%	649111	99.12%	8	2.50%
敞	2931		12	8	0.001216%	649119	99.12%	8	2.50%
棲	2933		12	8	0.001216%	649127	99.13%	8	2.50%
焰	2942		12	8	0.001216%	649135	99.14%	8	2.50%
熾	2944		16	8	0.001216%	649143	99.14%	8	2.50%
矗	2949		24	8	0.001216%	649151	99.15%	8	2.50%
竄	2952		18	8	0.001216%	649159	99.15%	8	2.50%
迥	2970		8	8	0.001216%	649167	99.17%	8	2.50%
迸	2971		9	8	0.001216%	649175	99.17%	8	2.50%
閡	2975		14	8	0.001216%	649183	99.18%	8	2.50%
雁	2979		12	8	0.001216%	649191	99.18%	8	2.50%
霓	2980		16	8	0.001216%	649199	99.18%	8	2.50%
錶	2005		16	26	0.003952%	649225	96.99%	7	2.19%
柵	2083		9	23	0.003496%	649248	97.28%	7	2.19%
秤	2116		10	22	0.003344%	649270	97.39%	7	2.19%
閥	2261		14	19	0.002888%	649289	97.83%	7	2.19%
萄	2294		12	18	0.002736%	649307	97.93%	7	2.19%
姨	2313		9	17	0.002584%	649324	97.98%	7	2.19%
嘻	2354		15	16	0.002432%	649340	98.08%	7	2.19%
稼	2386		15	16	0.002432%	649356	98.16%	7	2.19%
蟹	2459		19	15	0.00228%	649371	98.33%	7	2.19%
娜	2485		10	14	0.002128%	649385	98.39%	7	2.19%
棚	2494		12	14	0.002128%	649399	98.41%	7	2.19%
貞	2518		9	14	0.002128%	649413	98.46%	7	2.19%
麟	2527		23	14	0.002128%	649427	98.48%	7	2.19%
卵	2532		7	13	0.001976%	649440	98.49%	7	2.19%
囚	2539		5	13	0.001976%	649453	98.50%	7	2.19%
岳	2543		8	13	0.001976%	649466	98.51%	7	2.19%
忡	2548		7	13	0.001976%	649479	98.52%	7	2.19%
餵	2583		17	13	0.001976%	649492	98.59%	7	2.19%
僕	2588		14	12	0.001824%	649504	98.60%	7	2.19%
弗	2600		5	12	0.001824%	649516	98.62%	7	2.19%
糕	2631		16	12	0.001824%	649528	98.67%	7	2.19%
綺	2633		14	12	0.001824%	649540	98.68%	7	2.19%
茅	2638		9	12	0.001824%	649552	98.69%	7	2.19%
茄	2639		9	12	0.001824%	649564	98.69%	7	2.19%
虞	2645		13	12	0.001824%	649576	98.70%	7	2.19%
厄	2662		4	11	0.001672%	649587	98.73%	7	2.19%
忱	2673		7	11	0.001672%	649598	98.75%	7	2.19%
斧	2682		8	11	0.001672%	649609	98.76%	7	2.19%
灼	2690		7	11	0.001672%	649620	98.78%	7	2.19%
瓷	2694		11	11	0.001672%	649631	98.78%	7	2.19%
祉	2699		8	11	0.001672%	649642	98.79%	7	2.19%
艘	2707		15	11	0.001672%	649653	98.80%	7	2.19%
蒐	2712		14	11	0.001672%	649664	98.81%	7	2.19%
賈	2716		13	11	0.001672%	649675	98.82%	7	2.19%
鑼	2720		27	11	0.001672%	649686	98.83%	7	2.19%
剖	2730		10	10	0.00152%	649696	98.84%	7	2.19%
嘔	2734		14	10	0.00152%	649706	98.85%	7	2.19%
摒	2750		12	10	0.00152%	649716	98.87%	7	2.19%
撈	2751		15	10	0.00152%	649726	98.87%	7	2.19%
曳	2753		6	10	0.00152%	649736	98.88%	7	2.19%
桶	2755		11	10	0.00152%	649746	98.88%	7	2.19%
沸	2756		8	10	0.00152%	649756	98.88%	7	2.19%
烹	2762		11	10	0.00152%	649766	98.89%	7	2.19%
甩	2767		5	10	0.00152%	649776	98.90%	7	2.19%
緬	2776		15	10	0.00152%	649786	98.91%	7	2.19%
繭	2777		19	10	0.00152%	649796	98.91%	7	2.19%
蔓	2785		15	10	0.00152%	649806	98.93%	7	2.19%
蛛	2787		12	10	0.00152%	649816	98.93%	7	2.19%
逮	2791		11	10	0.00152%	649826	98.94%	7	2.19%
黏	2803		17	10	0.00152%	649836	98.95%	7	2.19%
咕	2815		8	9	0.001368%	649845	98.97%	7	2.19%
崖	2828		11	9	0.001368%	649854	98.99%	7	2.19%
巢	2831		11	9	0.001368%	649863	98.99%	7	2.19%
抨	2839		8	9	0.001368%	649872	99.00%	7	2.19%
拱	2840		9	9	0.001368%	649881	99.00%	7	2.19%
晝	2847		11	9	0.001368%	649890	99.01%	7	2.19%
柄	2850		9	9	0.001368%	649899	99.02%	7	2.19%
汲	2855		7	9	0.001368%	649908	99.02%	7	2.19%
濱	2863		17	9	0.001368%	649917	99.04%	7	2.19%
瀟	2865		19	9	0.001368%	649926	99.04%	7	2.19%
皂	2872		7	9	0.001368%	649935	99.05%	7	2.19%
粥	2880		12	9	0.001368%	649944	99.06%	7	2.19%
蔥	2886		15	9	0.001368%	649953	99.07%	7	2.19%
賜	2892		15	9	0.001368%	649962	99.08%	7	2.19%
鈍	2897		12	9	0.001368%	649971	99.08%	7	2.19%
傍	2904		12	8	0.001216%	649979	99.09%	7	2.19%
匙	2907		11	8	0.001216%	649987	99.10%	7	2.19%
后	2908		6	8	0.001216%	649995	99.10%	7	2.19%
哼	2909		10	8	0.001216%	650003	99.10%	7	2.19%
廓	2920		14	8	0.001216%	650011	99.11%	7	2.19%
憎	2923		15	8	0.001216%	650019	99.11%	7	2.19%
扉	2926		12	8	0.001216%	650027	99.12%	7	2.19%
拙	2927		8	8	0.001216%	650035	99.12%	7	2.19%
掏	2928		11	8	0.001216%	650043	99.12%	7	2.19%
捻	2929		11	8	0.001216%	650051	99.12%	7	2.19%
攬	2930		24	8	0.001216%	650059	99.12%	7	2.19%
漬	2938		14	8	0.001216%	650067	99.13%	7	2.19%
濡	2939		17	8	0.001216%	650075	99.13%	7	2.19%
疚	2946		8	8	0.001216%	650083	99.14%	7	2.19%
瞪	2948		17	8	0.001216%	650091	99.14%	7	2.19%
紓	2956		10	8	0.001216%	650099	99.15%	7	2.19%
單字	序號	部首	筆劃	頻次	頻率	累積
頻次	累積
頻率	見檔次	見檔率
蝦	2963		15	8	0.001216%	650107	99.16%	7	2.19%
褐	2965		14	8	0.001216%	650115	99.17%	7	2.19%
鬚	2981		22	8	0.001216%	650123	99.19%	7	2.19%
鬢	2982		24	8	0.001216%	650131	99.19%	7	2.19%
偎	2990		11	7	0.001064%	650138	99.20%	7	2.19%
匠	2993		6	7	0.001064%	650145	99.20%	7	2.19%
哎	2996		9	7	0.001064%	650152	99.20%	7	2.19%
哄	2999		9	7	0.001064%	650159	99.20%	7	2.19%
嘈	3002		14	7	0.001064%	650166	99.21%	7	2.19%
墊	3005		14	7	0.001064%	650173	99.21%	7	2.19%
姦	3007		9	7	0.001064%	650180	99.21%	7	2.19%
嫉	3008		13	7	0.001064%	650187	99.21%	7	2.19%
庇	3018		7	7	0.001064%	650194	99.23%	7	2.19%
恃	3021		9	7	0.001064%	650201	99.23%	7	2.19%
恬	3022		9	7	0.001064%	650208	99.23%	7	2.19%
恣	3023		10	7	0.001064%	650215	99.23%	7	2.19%
惆	3025		11	7	0.001064%	650222	99.23%	7	2.19%
歹	3034		4	7	0.001064%	650229	99.24%	7	2.19%
漓	3039		14	7	0.001064%	650236	99.25%	7	2.19%
滲	3040		14	7	0.001064%	650243	99.25%	7	2.19%
炮	3043		9	7	0.001064%	650250	99.25%	7	2.19%
煽	3045		14	7	0.001064%	650257	99.25%	7	2.19%
獵	3047		18	7	0.001064%	650264	99.26%	7	2.19%
窘	3053		12	7	0.001064%	650271	99.26%	7	2.19%
籃	3055		20	7	0.001064%	650278	99.26%	7	2.19%
綁	3057		13	7	0.001064%	650285	99.27%	7	2.19%
蜒	3068		14	7	0.001064%	650292	99.28%	7	2.19%
諦	3073		16	7	0.001064%	650299	99.28%	7	2.19%
謊	3074		17	7	0.001064%	650306	99.28%	7	2.19%
遐	3078		12	7	0.001064%	650313	99.29%	7	2.19%
遽	3080		16	7	0.001064%	650320	99.29%	7	2.19%
鄙	3081		13	7	0.001064%	650327	99.29%	7	2.19%
鉛	3083		13	7	0.001064%	650334	99.29%	7	2.19%
齋	3091		17	7	0.001064%	650341	99.30%	7	2.19%
傭	1805		13	32	0.004865%	650373	96.11%	6	1.88%
丸	2007		3	25	0.0038%	650398	97.00%	6	1.88%
痴	2150		13	21	0.003192%	650419	97.50%	6	1.88%
瘤	2288		15	18	0.002736%	650437	97.91%	6	1.88%
蕾	2295		17	18	0.002736%	650455	97.93%	6	1.88%
魁	2345		14	17	0.002584%	650472	98.06%	6	1.88%
鵑	2415		18	16	0.002432%	650488	98.23%	6	1.88%
癖	2441		18	15	0.00228%	650503	98.29%	6	1.88%
糞	2450		17	15	0.00228%	650518	98.31%	6	1.88%
兢	2475		14	14	0.002128%	650532	98.36%	6	1.88%
咯	2478		9	14	0.002128%	650546	98.37%	6	1.88%
寮	2486		15	14	0.002128%	650560	98.39%	6	1.88%
吏	2535		6	13	0.001976%	650573	98.49%	6	1.88%
渣	2620		12	12	0.001824%	650585	98.65%	6	1.88%
碳	2626		14	12	0.001824%	650597	98.66%	6	1.88%
穴	2627		5	12	0.001824%	650609	98.67%	6	1.88%
苞	2640		9	12	0.001824%	650621	98.69%	6	1.88%
菁	2642		12	12	0.001824%	650633	98.69%	6	1.88%
匈	2660		6	11	0.001672%	650644	98.73%	6	1.88%
犬	2692		4	11	0.001672%	650655	98.78%	6	1.88%
耿	2706		10	11	0.001672%	650666	98.80%	6	1.88%
嘟	2733		13	10	0.00152%	650676	98.85%	6	1.88%
嚀	2735		17	10	0.00152%	650686	98.85%	6	1.88%
坤	2738		8	10	0.00152%	650696	98.85%	6	1.88%
潘	2760		15	10	0.00152%	650706	98.89%	6	1.88%
爪	2764		4	10	0.00152%	650716	98.89%	6	1.88%
犁	2765		11	10	0.00152%	650726	98.90%	6	1.88%
龜	2804		16	10	0.00152%	650736	98.96%	6	1.88%
凄	2813		10	9	0.001368%	650745	98.97%	6	1.88%
咽	2816		9	9	0.001368%	650754	98.97%	6	1.88%
巍	2829		21	9	0.001368%	650763	98.99%	6	1.88%
懲	2837		19	9	0.001368%	650772	99.00%	6	1.88%
椎	2852		12	9	0.001368%	650781	99.02%	6	1.88%
榴	2853		14	9	0.001368%	650790	99.02%	6	1.88%
烽	2867		11	9	0.001368%	650799	99.04%	6	1.88%
蹄	2893		16	9	0.001368%	650808	99.08%	6	1.88%
霎	2898		16	9	0.001368%	650817	99.08%	6	1.88%
黝	2900		17	9	0.001368%	650826	99.09%	6	1.88%
孽	2916		20	8	0.001216%	650834	99.11%	6	1.88%
庚	2919		8	8	0.001216%	650842	99.11%	6	1.88%
炊	2940		8	8	0.001216%	650850	99.14%	6	1.88%
熊	2943		14	8	0.001216%	650858	99.14%	6	1.88%
盒	2947		11	8	0.001216%	650866	99.14%	6	1.88%
矜	2950		9	8	0.001216%	650874	99.15%	6	1.88%
篩	2954		16	8	0.001216%	650882	99.15%	6	1.88%
紗	2955		10	8	0.001216%	650890	99.15%	6	1.88%
莖	2961		11	8	0.001216%	650898	99.16%	6	1.88%
蔚	2962		15	8	0.001216%	650906	99.16%	6	1.88%
蹊	2967		17	8	0.001216%	650914	99.17%	6	1.88%
轄	2969		17	8	0.001216%	650922	99.17%	6	1.88%
遏	2972		12	8	0.001216%	650930	99.17%	6	1.88%
釐	2973		18	8	0.001216%	650938	99.18%	6	1.88%
鏤	2974		19	8	0.001216%	650946	99.18%	6	1.88%
阱	2977		6	8	0.001216%	650954	99.18%	6	1.88%
陀	2978		7	8	0.001216%	650962	99.18%	6	1.88%
齣	2985		20	8	0.001216%	650970	99.19%	6	1.88%
剌	2991		9	7	0.001064%	650977	99.20%	6	1.88%
叉	2994		3	7	0.001064%	650984	99.20%	6	1.88%
啜	3000		11	7	0.001064%	650991	99.21%	6	1.88%
姪	3006		9	7	0.001064%	650998	99.21%	6	1.88%
屯	3015		4	7	0.001064%	651005	99.22%	6	1.88%
廷	3020		7	7	0.001064%	651012	99.23%	6	1.88%
悼	3024		11	7	0.001064%	651019	99.23%	6	1.88%
敝	3028		11	7	0.001064%	651026	99.24%	6	1.88%
杉	3030		7	7	0.001064%	651033	99.24%	6	1.88%
杆	3031		7	7	0.001064%	651040	99.24%	6	1.88%
單字	序號	部首	筆劃	頻次	頻率	累積
頻次	累積
頻率	見檔次	見檔率
樊	3032		15	7	0.001064%	651047	99.24%	6	1.88%
沃	3037		7	7	0.001064%	651054	99.25%	6	1.88%
