單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
帙	3905		8	2	0.0003018%	661087	99.81%	2	0.81%
帷	3906		11	2	0.0003018%	661089	99.81%	2	0.81%
幄	3907		12	2	0.0003018%	661091	99.81%	2	0.81%
幡	3908		15	2	0.0003018%	661093	99.81%	2	0.81%
庇	3909		7	2	0.0003018%	661095	99.81%	2	0.81%
庚	3910		8	2	0.0003018%	661097	99.81%	2	0.81%
廾	3911		3	2	0.0003018%	661099	99.82%	2	0.81%
弔	3912		4	2	0.0003018%	661101	99.82%	2	0.81%
弩	3913		8	2	0.0003018%	661103	99.82%	2	0.81%
徇	3914		9	2	0.0003018%	661105	99.82%	2	0.81%
徬	3915		13	2	0.0003018%	661107	99.82%	2	0.81%
忿	3917		8	2	0.0003018%	661109	99.82%	2	0.81%
怡	3918		8	2	0.0003018%	661111	99.82%	2	0.81%
恃	3919		9	2	0.0003018%	661113	99.82%	2	0.81%
恪	3920		9	2	0.0003018%	661115	99.82%	2	0.81%
恣	3921		10	2	0.0003018%	661117	99.82%	2	0.81%
恁	3922		10	2	0.0003018%	661119	99.82%	2	0.81%
惊	3923		11	2	0.0003018%	661121	99.82%	2	0.81%
愎	3925		12	2	0.0003018%	661123	99.82%	2	0.81%
愾	3926		13	2	0.0003018%	661125	99.82%	2	0.81%
憧	3927		15	2	0.0003018%	661127	99.82%	2	0.81%
懅	3928		16	2	0.0003018%	661129	99.82%	2	0.81%
懵	3929		19	2	0.0003018%	661131	99.82%	2	0.81%
懾	3930		21	2	0.0003018%	661133	99.82%	2	0.81%
戕	3931		8	2	0.0003018%	661135	99.82%	2	0.81%
抔	3932		7	2	0.0003018%	661137	99.82%	2	0.81%
捅	3933		10	2	0.0003018%	661139	99.82%	2	0.81%
掣	3935		12	2	0.0003018%	661141	99.82%	2	0.81%
揖	3936		12	2	0.0003018%	661143	99.82%	2	0.81%
摒	3937		12	2	0.0003018%	661145	99.82%	2	0.81%
揶	3938		12	2	0.0003018%	661147	99.82%	2	0.81%
揄	3939		12	2	0.0003018%	661149	99.82%	2	0.81%
撂	3940		14	2	0.0003018%	661151	99.82%	2	0.81%
敖	3942		11	2	0.0003018%	661153	99.82%	2	0.81%
斃	3943		17	2	0.0003018%	661155	99.82%	2	0.81%
旭	3944		6	2	0.0003018%	661157	99.83%	2	0.81%
晏	3945		10	2	0.0003018%	661159	99.83%	2	0.81%
曖	3946		17	2	0.0003018%	661161	99.83%	2	0.81%
胦	3948		9	2	0.0003018%	661163	99.83%	2	0.81%
杅	3950		7	2	0.0003018%	661165	99.83%	2	0.81%
枉	3951		8	2	0.0003018%	661167	99.83%	2	0.81%
柬	3952		9	2	0.0003018%	661169	99.83%	2	0.81%
桀	3954		10	2	0.0003018%	661171	99.83%	2	0.81%
榆	3957		13	2	0.0003018%	661173	99.83%	2	0.81%
楂	3959		13	2	0.0003018%	661175	99.83%	2	0.81%
棰	3960		13	2	0.0003018%	661177	99.83%	2	0.81%
榛	3961		14	2	0.0003018%	661179	99.83%	2	0.81%
榭	3962		14	2	0.0003018%	661181	99.83%	2	0.81%
樵	3963		16	2	0.0003018%	661183	99.83%	2	0.81%
櫛	3964		17	2	0.0003018%	661185	99.83%	2	0.81%
檻	3965		18	2	0.0003018%	661187	99.83%	2	0.81%
欞	3966		28	2	0.0003018%	661189	99.83%	2	0.81%
氤	3969		10	2	0.0003018%	661191	99.83%	2	0.81%
氮	3970		12	2	0.0003018%	661193	99.83%	2	0.81%
氳	3971		14	2	0.0003018%	661195	99.83%	2	0.81%
汐	3972		6	2	0.0003018%	661197	99.83%	2	0.81%
沁	3973		7	2	0.0003018%	661199	99.83%	2	0.81%
沂	3974		7	2	0.0003018%	661201	99.83%	2	0.81%
泠	3976		8	2	0.0003018%	661203	99.83%	2	0.81%
洁	3977		9	2	0.0003018%	661205	99.84%	2	0.81%
涮	3979		11	2	0.0003018%	661207	99.84%	2	0.81%
湎	3980		12	2	0.0003018%	661209	99.84%	2	0.81%
澗	3981		15	2	0.0003018%	661211	99.84%	2	0.81%
濮	3983		17	2	0.0003018%	661213	99.84%	2	0.81%
瀘	3985		19	2	0.0003018%	661215	99.84%	2	0.81%
炖	3986		8	2	0.0003018%	661217	99.84%	2	0.81%
烙	3988		10	2	0.0003018%	661219	99.84%	2	0.81%
牟	3992		6	2	0.0003018%	661221	99.84%	2	0.81%
牡	3993		7	2	0.0003018%	661223	99.84%	2	0.81%
犀	3994		12	2	0.0003018%	661225	99.84%	2	0.81%
狽	3995		10	2	0.0003018%	661227	99.84%	2	0.81%
狸	3996		10	2	0.0003018%	661229	99.84%	2	0.81%
猙	3997		11	2	0.0003018%	661231	99.84%	2	0.81%
猝	3998		11	2	0.0003018%	661233	99.84%	2	0.81%
猿	3999		13	2	0.0003018%	661235	99.84%	2	0.81%
獗	4000		15	2	0.0003018%	661237	99.84%	2	0.81%
獰	4001		17	2	0.0003018%	661239	99.84%	2	0.81%
珀	4004		9	2	0.0003018%	661241	99.84%	2	0.81%
琉	4005		10	2	0.0003018%	661243	99.84%	2	0.81%
琥	4007		12	2	0.0003018%	661245	99.84%	2	0.81%
琵	4008		12	2	0.0003018%	661247	99.84%	2	0.81%
琶	4009		12	2	0.0003018%	661249	99.84%	2	0.81%
璜	4010		16	2	0.0003018%	661251	99.85%	2	0.81%
璨	4011		17	2	0.0003018%	661253	99.85%	2	0.81%
瓏	4013		20	2	0.0003018%	661255	99.85%	2	0.81%
甄	4014		14	2	0.0003018%	661257	99.85%	2	0.81%
甥	4015		12	2	0.0003018%	661259	99.85%	2	0.81%
甫	4016		7	2	0.0003018%	661261	99.85%	2	0.81%
痍	4017		11	2	0.0003018%	661263	99.85%	2	0.81%
痒	4018		11	2	0.0003018%	661265	99.85%	2	0.81%
瘁	4019		13	2	0.0003018%	661267	99.85%	2	0.81%
瘢	4021		15	2	0.0003018%	661269	99.85%	2	0.81%
癜	4022		18	2	0.0003018%	661271	99.85%	2	0.81%
癩	4023		21	2	0.0003018%	661273	99.85%	2	0.81%
癹	4025		9	2	0.0003018%	661275	99.85%	2	0.81%
盅	4028		9	2	0.0003018%	661277	99.85%	2	0.81%
盬	4030		18	2	0.0003018%	661279	99.85%	2	0.81%
矜	4031		9	2	0.0003018%	661281	99.85%	2	0.81%
砝	4032		10	2	0.0003018%	661283	99.85%	2	0.81%
砭	4033		10	2	0.0003018%	661285	99.85%	2	0.81%
碉	4036		13	2	0.0003018%	661287	99.85%	2	0.81%
碣	4037		14	2	0.0003018%	661289	99.85%	2	0.81%
碴	4038		14	2	0.0003018%	661291	99.85%	2	0.81%
磐	4039		15	2	0.0003018%	661293	99.85%	2	0.81%
禎	4042		13	2	0.0003018%	661295	99.85%	2	0.81%
禦	4043		16	2	0.0003018%	661297	99.86%	2	0.81%
窘	4044		12	2	0.0003018%	661299	99.86%	2	0.81%
窖	4045		12	2	0.0003018%	661301	99.86%	2	0.81%
笆	4046		10	2	0.0003018%	661303	99.86%	2	0.81%
箏	4047		14	2	0.0003018%	661305	99.86%	2	0.81%
箍	4048		14	2	0.0003018%	661307	99.86%	2	0.81%
簫	4050		18	2	0.0003018%	661309	99.86%	2	0.81%
絀	4054		11	2	0.0003018%	661311	99.86%	2	0.81%
絻	4055		13	2	0.0003018%	661313	99.86%	2	0.81%
綣	4056		14	2	0.0003018%	661315	99.86%	2	0.81%
緘	4057		15	2	0.0003018%	661317	99.86%	2	0.81%
緝	4058		15	2	0.0003018%	661319	99.86%	2	0.81%
緞	4059		15	2	0.0003018%	661321	99.86%	2	0.81%
繭	4060		19	2	0.0003018%	661323	99.86%	2	0.81%
辮	4061		20	2	0.0003018%	661325	99.86%	2	0.81%
繾	4062		20	2	0.0003018%	661327	99.86%	2	0.81%
羲	4065		16	2	0.0003018%	661329	99.86%	2	0.81%
羶	4066		19	2	0.0003018%	661331	99.86%	2	0.81%
羹	4067		19	2	0.0003018%	661333	99.86%	2	0.81%
翕	4068		12	2	0.0003018%	661335	99.86%	2	0.81%
翟	4069		14	2	0.0003018%	661337	99.86%	2	0.81%
翱	4070		16	2	0.0003018%	661339	99.86%	2	0.81%
耙	4071		10	2	0.0003018%	661341	99.86%	2	0.81%
聇	4072		11	2	0.0003018%	661343	99.86%	2	0.81%
胛	4073		9	2	0.0003018%	661345	99.86%	2	0.81%
脛	4074		11	2	0.0003018%	661347	99.86%	2	0.81%
腱	4075		13	2	0.0003018%	661349	99.86%	2	0.81%
臆	4076		17	2	0.0003018%	661351	99.87%	2	0.81%
膺	4077		17	2	0.0003018%	661353	99.87%	2	0.81%
膾	4078		17	2	0.0003018%	661355	99.87%	2	0.81%
臧	4080		14	2	0.0003018%	661357	99.87%	2	0.81%
舫	4082		10	2	0.0003018%	661359	99.87%	2	0.81%
艇	4083		13	2	0.0003018%	661361	99.87%	2	0.81%
艙	4084		16	2	0.0003018%	661363	99.87%	2	0.81%
芍	4085		7	2	0.0003018%	661365	99.87%	2	0.81%
苓	4086		9	2	0.0003018%	661367	99.87%	2	0.81%
菁	4091		12	2	0.0003018%	661369	99.87%	2	0.81%
菇	4092		12	2	0.0003018%	661371	99.87%	2	0.81%
蒜	4094		14	2	0.0003018%	661373	99.87%	2	0.81%
蒔	4095		14	2	0.0003018%	661375	99.87%	2	0.81%
蕤	4096		16	2	0.0003018%	661377	99.87%	2	0.81%
藹	4098		20	2	0.0003018%	661379	99.87%	2	0.81%
虜	4099		13	2	0.0003018%	661381	99.87%	2	0.81%
虫	4100		6	2	0.0003018%	661383	99.87%	2	0.81%
蚱	4102		11	2	0.0003018%	661385	99.87%	2	0.81%
蜃	4103		13	2	0.0003018%	661387	99.87%	2	0.81%
螢	4105		16	2	0.0003018%	661389	99.87%	2	0.81%
螺	4106		17	2	0.0003018%	661391	99.87%	2	0.81%
蠶	4109		24	2	0.0003018%	661393	99.88%	2	0.81%
衙	4110		13	2	0.0003018%	661395	99.88%	2	0.81%
袒	4111		10	2	0.0003018%	661397	99.88%	2	0.81%
裾	4113		13	2	0.0003018%	661399	99.88%	2	0.81%
訐	4114		10	2	0.0003018%	661401	99.88%	2	0.81%
訕	4115		10	2	0.0003018%	661403	99.88%	2	0.81%
諉	4116		15	2	0.0003018%	661405	99.88%	2	0.81%
諳	4118		16	2	0.0003018%	661407	99.88%	2	0.81%
謔	4119		16	2	0.0003018%	661409	99.88%	2	0.81%
謳	4120		18	2	0.0003018%	661411	99.88%	2	0.81%
讖	4122		24	2	0.0003018%	661413	99.88%	2	0.81%
豌	4123		15	2	0.0003018%	661415	99.88%	2	0.81%
貽	4124		12	2	0.0003018%	661417	99.88%	2	0.81%
賑	4125		14	2	0.0003018%	661419	99.88%	2	0.81%
贛	4126		24	2	0.0003018%	661421	99.88%	2	0.81%
赦	4127		11	2	0.0003018%	661423	99.88%	2	0.81%
趺	4130		11	2	0.0003018%	661425	99.88%	2	0.81%
跎	4131		12	2	0.0003018%	661427	99.88%	2	0.81%
蹂	4134		16	2	0.0003018%	661429	99.88%	2	0.81%
蹉	4136		17	2	0.0003018%	661431	99.88%	2	0.81%
蹙	4137		18	2	0.0003018%	661433	99.88%	2	0.81%
蹶	4138		19	2	0.0003018%	661435	99.88%	2	0.81%
躪	4140		27	2	0.0003018%	661437	99.88%	2	0.81%
躬	4141		10	2	0.0003018%	661439	99.88%	2	0.81%
辜	4142		12	2	0.0003018%	661441	99.89%	2	0.81%
迥	4144		8	2	0.0003018%	661443	99.89%	2	0.81%
逅	4145		9	2	0.0003018%	661445	99.89%	2	0.81%
逍	4146		10	2	0.0003018%	661447	99.89%	2	0.81%
遒	4147		12	2	0.0003018%	661449	99.89%	2	0.81%
遨	4148		14	2	0.0003018%	661451	99.89%	2	0.81%
邂	4149		16	2	0.0003018%	661453	99.89%	2	0.81%
邈	4150		17	2	0.0003018%	661455	99.89%	2	0.81%
郅	4152		8	2	0.0003018%	661457	99.89%	2	0.81%
釁	4155		25	2	0.0003018%	661459	99.89%	2	0.81%
釜	4156		10	2	0.0003018%	661461	99.89%	2	0.81%
鈣	4157		12	2	0.0003018%	661463	99.89%	2	0.81%
鈞	4158		12	2	0.0003018%	661465	99.89%	2	0.81%
鈐	4159		12	2	0.0003018%	661467	99.89%	2	0.81%
鉸	4161		14	2	0.0003018%	661469	99.89%	2	0.81%
錠	4162		16	2	0.0003018%	661471	99.89%	2	0.81%
鍍	4163		17	2	0.0003018%	661473	99.89%	2	0.81%
錨	4164		17	2	0.0003018%	661475	99.89%	2	0.81%
鍘	4165		17	2	0.0003018%	661477	99.89%	2	0.81%
鎔	4166		18	2	0.0003018%	661479	99.89%	2	0.81%
鏘	4167		19	2	0.0003018%	661481	99.89%	2	0.81%
鏗	4168		19	2	0.0003018%	661483	99.89%	2	0.81%
鐀	4169		20	2	0.0003018%	661485	99.89%	2	0.81%
閔	4171		12	2	0.0003018%	661487	99.89%	2	0.81%
閹	4173		16	2	0.0003018%	661489	99.89%	2	0.81%
靨	4178		23	2	0.0003018%	661491	99.90%	2	0.81%
靶	4179		13	2	0.0003018%	661493	99.90%	2	0.81%
鞅	4180		14	2	0.0003018%	661495	99.90%	2	0.81%
顴	4181		26	2	0.0003018%	661497	99.90%	2	0.81%
颶	4182		17	2	0.0003018%	661499	99.90%	2	0.81%
餒	4184		15	2	0.0003018%	661501	99.90%	2	0.81%
馥	4185		18	2	0.0003018%	661503	99.90%	2	0.81%
驛	4187		23	2	0.0003018%	661505	99.90%	2	0.81%
鬢	4188		24	2	0.0003018%	661507	99.90%	2	0.81%
魘	4190		24	2	0.0003018%	661509	99.90%	2	0.81%
魷	4191		15	2	0.0003018%	661511	99.90%	2	0.81%
鰥	4193		21	2	0.0003018%	661513	99.90%	2	0.81%
鳩	4194		13	2	0.0003018%	661515	99.90%	2	0.81%
鵲	4197		19	2	0.0003018%	661517	99.90%	2	0.81%
鸚	4198		28	2	0.0003018%	661519	99.90%	2	0.81%
鹵	4199		11	2	0.0003018%	661521	99.90%	2	0.81%
齪	4201		22	2	0.0003018%	661523	99.90%	2	0.81%
齷	4202		24	2	0.0003018%	661525	99.90%	2	0.81%
琦	2047		12	24	0.003622%	661549	97.29%	1	0.40%
穌	2213		16	19	0.002867%	661568	97.82%	1	0.40%
矽	2350		8	16	0.002414%	661584	98.18%	1	0.40%
婛	2439		11	14	0.002113%	661598	98.38%	1	0.40%
幌	2627		13	11	0.00166%	661609	98.74%	1	0.40%
蜓	2737		13	10	0.001509%	661619	98.91%	1	0.40%
蜻	2738		14	10	0.001509%	661629	98.92%	1	0.40%
槿	2875		15	8	0.001207%	661637	99.10%	1	0.40%
嫡	2956		14	7	0.001056%	661644	99.19%	1	0.40%
汛	2989		6	7	0.001056%	661651	99.23%	1	0.40%
烯	2995		11	7	0.001056%	661658	99.24%	1	0.40%
蚰	3023		11	7	0.001056%	661665	99.26%	1	0.40%
蟑	3024		17	7	0.001056%	661672	99.27%	1	0.40%
鶚	3048		20	7	0.001056%	661679	99.29%	1	0.40%
悌	3225		10	5	0.0007545%	661684	99.44%	1	0.40%
窯	3291		15	5	0.0007545%	661689	99.49%	1	0.40%
羿	3307		9	5	0.0007545%	661694	99.51%	1	0.40%
螳	3321		17	5	0.0007545%	661699	99.52%	1	0.40%
鄒	3339		12	5	0.0007545%	661704	99.53%	1	0.40%
僳	3368		14	4	0.0006036%	661708	99.55%	1	0.40%
儂	3369		15	4	0.0006036%	661712	99.55%	1	0.40%
嚐	3386		17	4	0.0006036%	661716	99.56%	1	0.40%
寅	3398		11	4	0.0006036%	661720	99.57%	1	0.40%
擒	3433		16	4	0.0006036%	661724	99.59%	1	0.40%
痘	3476		12	4	0.0006036%	661728	99.62%	1	0.40%
笈	3490		10	4	0.0006036%	661732	99.62%	1	0.40%
縶	3498		17	4	0.0006036%	661736	99.63%	1	0.40%
艦	3504		20	4	0.0006036%	661740	99.63%	1	0.40%
芸	3507		8	4	0.0006036%	661744	99.63%	1	0.40%
蕃	3515		16	4	0.0006036%	661748	99.64%	1	0.40%
蚜	3519		10	4	0.0006036%	661752	99.64%	1	0.40%
蟈	3520		17	4	0.0006036%	661756	99.64%	1	0.40%
蹇	3540		17	4	0.0006036%	661760	99.65%	1	0.40%
颱	3559		14	4	0.0006036%	661764	99.67%	1	0.40%
鱖	3566		23	4	0.0006036%	661768	99.67%	1	0.40%
侉	3576		8	3	0.0004527%	661771	99.68%	1	0.40%
呴	3594		8	3	0.0004527%	661774	99.68%	1	0.40%
哏	3596		9	3	0.0004527%	661777	99.68%	1	0.40%
坭	3611		8	3	0.0004527%	661780	99.69%	1	0.40%
壼	3612		13	3	0.0004527%	661783	99.69%	1	0.40%
婭	3619		11	3	0.0004527%	661786	99.70%	1	0.40%
岑	3624		7	3	0.0004527%	661789	99.70%	1	0.40%
岬	3625		8	3	0.0004527%	661792	99.70%	1	0.40%
彗	3631		11	3	0.0004527%	661795	99.70%	1	0.40%
扦	3643		6	3	0.0004527%	661798	99.71%	1	0.40%
柑	3666		9	3	0.0004527%	661801	99.72%	1	0.40%
桅	3668		10	3	0.0004527%	661804	99.72%	1	0.40%
滓	3696		13	3	0.0004527%	661807	99.73%	1	0.40%
滁	3697		13	3	0.0004527%	661810	99.73%	1	0.40%
瞰	3732		17	3	0.0004527%	661813	99.75%	1	0.40%
祕	3740		9	3	0.0004527%	661816	99.75%	1	0.40%
粑	3748		10	3	0.0004527%	661819	99.75%	1	0.40%
糌	3749		15	3	0.0004527%	661822	99.75%	1	0.40%
膿	3763		17	3	0.0004527%	661825	99.76%	1	0.40%
茗	3767		10	3	0.0004527%	661828	99.76%	1	0.40%
莆	3769		11	3	0.0004527%	661831	99.76%	1	0.40%
萵	3771		13	3	0.0004527%	661834	99.76%	1	0.40%
蚓	3777		10	3	0.0004527%	661837	99.77%	1	0.40%
蚯	3779		11	3	0.0004527%	661840	99.77%	1	0.40%
諜	3792		16	3	0.0004527%	661843	99.77%	1	0.40%
鉺	3807		14	3	0.0004527%	661846	99.78%	1	0.40%
鎳	3810		18	3	0.0004527%	661849	99.78%	1	0.40%
鐫	3811		21	3	0.0004527%	661852	99.78%	1	0.40%
丞	3832		6	2	0.0003018%	661854	99.79%	1	0.40%
傀	3845		12	2	0.0003018%	661856	99.80%	1	0.40%
儡	3846		17	2	0.0003018%	661858	99.80%	1	0.40%
劬	3852		7	2	0.0003018%	661860	99.80%	1	0.40%
唬	3859		11	2	0.0003018%	661862	99.80%	1	0.40%
唰	3863		11	2	0.0003018%	661864	99.80%	1	0.40%
喋	3866		12	2	0.0003018%	661866	99.80%	1	0.40%
嘧	3871		14	2	0.0003018%	661868	99.80%	1	0.40%
嚅	3873		17	2	0.0003018%	661870	99.80%	1	0.40%
囁	3874		21	2	0.0003018%	661872	99.80%	1	0.40%
囔	3875		25	2	0.0003018%	661874	99.80%	1	0.40%
囹	3876		8	2	0.0003018%	661876	99.80%	1	0.40%
圄	3877		10	2	0.0003018%	661878	99.81%	1	0.40%
圭	3878		6	2	0.0003018%	661880	99.81%	1	0.40%
垛	3880		9	2	0.0003018%	661882	99.81%	1	0.40%
塈	3881		12	2	0.0003018%	661884	99.81%	1	0.40%
奄	3886		8	2	0.0003018%	661886	99.81%	1	0.40%
姥	3888		9	2	0.0003018%	661888	99.81%	1	0.40%
嬃	3892		15	2	0.0003018%	661890	99.81%	1	0.40%
屯	3897		4	2	0.0003018%	661892	99.81%	1	0.40%
峪	3899		10	2	0.0003018%	661894	99.81%	1	0.40%
崑	3900		11	2	0.0003018%	661896	99.81%	1	0.40%
崚	3901		11	2	0.0003018%	661898	99.81%	1	0.40%
嶒	3902		15	2	0.0003018%	661900	99.81%	1	0.40%
帛	3904		8	2	0.0003018%	661902	99.81%	1	0.40%
徭	3916		13	2	0.0003018%	661904	99.82%	1	0.40%
愜	3924		12	2	0.0003018%	661906	99.82%	1	0.40%
掇	3934		11	2	0.0003018%	661908	99.82%	1	0.40%
攙	3941		20	2	0.0003018%	661910	99.82%	1	0.40%
曬	3947		23	2	0.0003018%	661912	99.83%	1	0.40%
机	3949		6	2	0.0003018%	661914	99.83%	1	0.40%
柮	3953		9	2	0.0003018%	661916	99.83%	1	0.40%
梵	3955		11	2	0.0003018%	661918	99.83%	1	0.40%
楨	3956		13	2	0.0003018%	661920	99.83%	1	0.40%
椹	3958		13	2	0.0003018%	661922	99.83%	1	0.40%
氆	3967		16	2	0.0003018%	661924	99.83%	1	0.40%
氌	3968		19	2	0.0003018%	661926	99.83%	1	0.40%
泱	3975		8	2	0.0003018%	661928	99.83%	1	0.40%
洇	3978		9	2	0.0003018%	661930	99.84%	1	0.40%
澹	3982		16	2	0.0003018%	661932	99.84%	1	0.40%
濼	3984		18	2	0.0003018%	661934	99.84%	1	0.40%
炷	3987		9	2	0.0003018%	661936	99.84%	1	0.40%
烷	3989		11	2	0.0003018%	661938	99.84%	1	0.40%
焙	3990		12	2	0.0003018%	661940	99.84%	1	0.40%
煒	3991		13	2	0.0003018%	661942	99.84%	1	0.40%
獺	4002		19	2	0.0003018%	661944	99.84%	1	0.40%
玦	4003		8	2	0.0003018%	661946	99.84%	1	0.40%
珗	4006		10	2	0.0003018%	661948	99.84%	1	0.40%
璫	4012		17	2	0.0003018%	661950	99.85%	1	0.40%
痹	4020		13	2	0.0003018%	661952	99.85%	1	0.40%
癲	4024		24	2	0.0003018%	661954	99.85%	1	0.40%
皎	4026		11	2	0.0003018%	661956	99.85%	1	0.40%
皚	4027		15	2	0.0003018%	661958	99.85%	1	0.40%
盪	4029		17	2	0.0003018%	661960	99.85%	1	0.40%
硅	4034		11	2	0.0003018%	661962	99.85%	1	0.40%
碘	4035		13	2	0.0003018%	661964	99.85%	1	0.40%
礁	4040		17	2	0.0003018%	661966	99.85%	1	0.40%
祼	4041		12	2	0.0003018%	661968	99.85%	1	0.40%
篙	4049		16	2	0.0003018%	661970	99.86%	1	0.40%
粟	4051		12	2	0.0003018%	661972	99.86%	1	0.40%
粼	4052		14	2	0.0003018%	661974	99.86%	1	0.40%
糢	4053		17	2	0.0003018%	661976	99.86%	1	0.40%
纍	4063		21	2	0.0003018%	661978	99.86%	1	0.40%
罌	4064		20	2	0.0003018%	661980	99.86%	1	0.40%
臏	4079		18	2	0.0003018%	661982	99.87%	1	0.40%
臼	4081		6	2	0.0003018%	661984	99.87%	1	0.40%
荔	4087		10	2	0.0003018%	661986	99.87%	1	0.40%
莘	4088		11	2	0.0003018%	661988	99.87%	1	0.40%
堇	4089		11	2	0.0003018%	661990	99.87%	1	0.40%
萋	4090		12	2	0.0003018%	661992	99.87%	1	0.40%
萛	4093		12	2	0.0003018%	661994	99.87%	1	0.40%
薑	4097		17	2	0.0003018%	661996	99.87%	1	0.40%
蛆	4101		11	2	0.0003018%	661998	99.87%	1	0.40%
蜡	4104		14	2	0.0003018%	662000	99.87%	1	0.40%
螬	4107		17	2	0.0003018%	662002	99.87%	1	0.40%
蠐	4108		20	2	0.0003018%	662004	99.87%	1	0.40%
袛	4112		10	2	0.0003018%	662006	99.88%	1	0.40%
諫	4117		16	2	0.0003018%	662008	99.88%	1	0.40%
謮	4121		18	2	0.0003018%	662010	99.88%	1	0.40%
趄	4128		12	2	0.0003018%	662012	99.88%	1	0.40%
趑	4129		13	2	0.0003018%	662014	99.88%	1	0.40%
跩	4132		13	2	0.0003018%	662016	99.88%	1	0.40%
踉	4133		14	2	0.0003018%	662018	99.88%	1	0.40%
踽	4135		16	2	0.0003018%	662020	99.88%	1	0.40%
躡	4139		25	2	0.0003018%	662022	99.88%	1	0.40%
迦	4143		8	2	0.0003018%	662024	99.89%	1	0.40%
邑	4151		7	2	0.0003018%	662026	99.89%	1	0.40%
郡	4153		9	2	0.0003018%	662028	99.89%	1	0.40%
酯	4154		13	2	0.0003018%	662030	99.89%	1	0.40%
鉗	4160		13	2	0.0003018%	662032	99.89%	1	0.40%
鐮	4170		21	2	0.0003018%	662034	99.89%	1	0.40%
閻	4172		16	2	0.0003018%	662036	99.89%	1	0.40%
阮	4174		6	2	0.0003018%	662038	99.89%	1	0.40%
陃	4175		8	2	0.0003018%	662040	99.89%	1	0.40%
隄	4176		11	2	0.0003018%	662042	99.90%	1	0.40%
靡	4177		19	2	0.0003018%	662044	99.90%	1	0.40%
飪	4183		12	2	0.0003018%	662046	99.90%	1	0.40%
驄	4186		21	2	0.0003018%	662048	99.90%	1	0.40%
魆	4189		15	2	0.0003018%	662050	99.90%	1	0.40%
鯛	4192		19	2	0.0003018%	662052	99.90%	1	0.40%
鴯	4195		17	2	0.0003018%	662054	99.90%	1	0.40%
鵠	4196		18	2	0.0003018%	662056	99.90%	1	0.40%
齌	4200		18	2	0.0003018%	662058	99.90%	1	0.40%
万	4203		3	1	0.0001509%	662059	99.90%	1	0.40%
乒	4204		6	1	0.0001509%	662060	99.90%	1	0.40%
乓	4205		6	1	0.0001509%	662061	99.90%	1	0.40%
仃	4206		4	1	0.0001509%	662062	99.90%	1	0.40%
仄	4207		4	1	0.0001509%	662063	99.90%	1	0.40%
伉	4208		6	1	0.0001509%	662064	99.90%	1	0.40%
伓	4209		6	1	0.0001509%	662065	99.90%	1	0.40%
佞	4210		7	1	0.0001509%	662066	99.90%	1	0.40%
伺	4211		7	1	0.0001509%	662067	99.90%	1	0.40%
伶	4212		7	1	0.0001509%	662068	99.90%	1	0.40%
佝	4213		7	1	0.0001509%	662069	99.90%	1	0.40%
佤	4214		7	1	0.0001509%	662070	99.90%	1	0.40%
佬	4215		8	1	0.0001509%	662071	99.91%	1	0.40%
佻	4216		8	1	0.0001509%	662072	99.91%	1	0.40%
侚	4217		8	1	0.0001509%	662073	99.91%	1	0.40%
俟	4218		9	1	0.0001509%	662074	99.91%	1	0.40%
俚	4219		9	1	0.0001509%	662075	99.91%	1	0.40%
俓	4220		9	1	0.0001509%	662076	99.91%	1	0.40%
倣	4221		10	1	0.0001509%	662077	99.91%	1	0.40%
倥	4222		10	1	0.0001509%	662078	99.91%	1	0.40%
倬	4223		10	1	0.0001509%	662079	99.91%	1	0.40%
偭	4224		11	1	0.0001509%	662080	99.91%	1	0.40%
傯	4225		13	1	0.0001509%	662081	99.91%	1	0.40%
僂	4226		13	1	0.0001509%	662082	99.91%	1	0.40%
僥	4227		14	1	0.0001509%	662083	99.91%	1	0.40%
僭	4228		14	1	0.0001509%	662084	99.91%	1	0.40%
儈	4229		15	1	0.0001509%	662085	99.91%	1	0.40%
冼	4230		8	1	0.0001509%	662086	99.91%	1	0.40%
凈	4231		10	1	0.0001509%	662087	99.91%	1	0.40%
刖	4232		6	1	0.0001509%	662088	99.91%	1	0.40%
剷	4233		13	1	0.0001509%	662089	99.91%	1	0.40%
劭	4234		7	1	0.0001509%	662090	99.91%	1	0.40%
劾	4235		8	1	0.0001509%	662091	99.91%	1	0.40%
勰	4236		15	1	0.0001509%	662092	99.91%	1	0.40%
勳	4237		16	1	0.0001509%	662093	99.91%	1	0.40%
匕	4238		2	1	0.0001509%	662094	99.91%	1	0.40%
匼	4239		8	1	0.0001509%	662095	99.91%	1	0.40%
卒	4240		8	1	0.0001509%	662096	99.91%	1	0.40%
卦	4241		8	1	0.0001509%	662097	99.91%	1	0.40%
厥	4242		12	1	0.0001509%	662098	99.91%	1	0.40%
叵	4243		5	1	0.0001509%	662099	99.91%	1	0.40%
吋	4244		6	1	0.0001509%	662100	99.91%	1	0.40%
呎	4245		7	1	0.0001509%	662101	99.91%	1	0.40%
吮	4246		7	1	0.0001509%	662102	99.91%	1	0.40%
吜	4247		7	1	0.0001509%	662103	99.91%	1	0.40%
	4248		8	1	0.0001509%	662104	99.91%	1	0.40%
咿	4249		9	1	0.0001509%	662105	99.91%	1	0.40%
哞	4250		9	1	0.0001509%	662106	99.91%	1	0.40%
