單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
幄	3675		12	3	0.0004531%	660080	99.70%	3	0.63%
廼	3676		9	3	0.0004531%	660083	99.70%	3	0.63%
彝	3677		18	3	0.0004531%	660086	99.70%	3	0.63%
徉	3678		9	3	0.0004531%	660089	99.70%	3	0.63%
忿	3679		8	3	0.0004531%	660092	99.70%	3	0.63%
悼	3680		11	3	0.0004531%	660095	99.71%	3	0.63%
愕	3681		12	3	0.0004531%	660098	99.71%	2	0.42%
惰	3682		12	3	0.0004531%	660101	99.71%	3	0.63%
惻	3683		12	3	0.0004531%	660104	99.71%	3	0.63%
愨	3684		14	3	0.0004531%	660107	99.71%	2	0.42%
憨	3685		16	3	0.0004531%	660110	99.71%	3	0.63%
懺	3686		20	3	0.0004531%	660113	99.71%	3	0.63%
戊	3687		5	3	0.0004531%	660116	99.71%	3	0.63%
戢	3688		13	3	0.0004531%	660119	99.71%	3	0.63%
扳	3689		7	3	0.0004531%	660122	99.71%	2	0.42%
捎	3690		10	3	0.0004531%	660125	99.71%	2	0.42%
捆	3691		10	3	0.0004531%	660128	99.71%	2	0.42%
掏	3692		11	3	0.0004531%	660131	99.71%	3	0.63%
捻	3693		11	3	0.0004531%	660134	99.71%	3	0.63%
据	3694		11	3	0.0004531%	660137	99.71%	2	0.42%
揑	3695		12	3	0.0004531%	660140	99.71%	2	0.42%
搔	3696		13	3	0.0004531%	660143	99.71%	3	0.63%
搐	3697		13	3	0.0004531%	660146	99.71%	3	0.63%
摹	3698		15	3	0.0004531%	660149	99.71%	3	0.63%
撩	3699		15	3	0.0004531%	660152	99.71%	3	0.63%
撬	3700		15	3	0.0004531%	660155	99.71%	2	0.42%
擅	3701		16	3	0.0004531%	660158	99.71%	3	0.63%
撿	3702		16	3	0.0004531%	660161	99.71%	2	0.42%
擸	3703		18	3	0.0004531%	660164	99.72%	2	0.42%
攪	3704		23	3	0.0004531%	660167	99.72%	3	0.63%
斟	3705		13	3	0.0004531%	660170	99.72%	3	0.63%
暸	3706		16	3	0.0004531%	660173	99.72%	2	0.42%
曦	3707		20	3	0.0004531%	660176	99.72%	3	0.63%
杵	3708		8	3	0.0004531%	660179	99.72%	3	0.63%
桓	3709		10	3	0.0004531%	660182	99.72%	3	0.63%
桎	3710		10	3	0.0004531%	660185	99.72%	3	0.63%
梏	3711		11	3	0.0004531%	660188	99.72%	3	0.63%
椒	3712		12	3	0.0004531%	660191	99.72%	2	0.42%
椿	3713		13	3	0.0004531%	660194	99.72%	3	0.63%
榕	3714		14	3	0.0004531%	660197	99.72%	3	0.63%
樊	3715		15	3	0.0004531%	660200	99.72%	3	0.63%
槿	3716		15	3	0.0004531%	660203	99.72%	1	0.21%
橄	3717		16	3	0.0004531%	660206	99.72%	3	0.63%
檐	3718		17	3	0.0004531%	660209	99.72%	2	0.42%
櫝	3719		19	3	0.0004531%	660212	99.72%	2	0.42%
櫻	3720		21	3	0.0004531%	660215	99.72%	3	0.63%
櫺	3721		21	3	0.0004531%	660218	99.72%	2	0.42%
欉	3722		22	3	0.0004531%	660221	99.72%	1	0.21%
殃	3723		9	3	0.0004531%	660224	99.72%	3	0.63%
氮	3724		12	3	0.0004531%	660227	99.72%	1	0.21%
汎	3725		6	3	0.0004531%	660230	99.73%	2	0.42%
沐	3726		7	3	0.0004531%	660233	99.73%	3	0.63%
沱	3727		8	3	0.0004531%	660236	99.73%	3	0.63%
沮	3728		8	3	0.0004531%	660239	99.73%	3	0.63%
泯	3729		8	3	0.0004531%	660242	99.73%	2	0.42%
涕	3730		10	3	0.0004531%	660245	99.73%	3	0.63%
浦	3731		10	3	0.0004531%	660248	99.73%	3	0.63%
渥	3732		12	3	0.0004531%	660251	99.73%	3	0.63%
湮	3733		12	3	0.0004531%	660254	99.73%	3	0.63%
渙	3734		12	3	0.0004531%	660257	99.73%	3	0.63%
滂	3735		13	3	0.0004531%	660260	99.73%	3	0.63%
滬	3736		14	3	0.0004531%	660263	99.73%	2	0.42%
濬	3737		17	3	0.0004531%	660266	99.73%	3	0.63%
焊	3738		11	3	0.0004531%	660269	99.73%	2	0.42%
煦	3739		13	3	0.0004531%	660272	99.73%	3	0.63%
燐	3740		16	3	0.0004531%	660275	99.73%	3	0.63%
燬	3741		17	3	0.0004531%	660278	99.73%	3	0.63%
爹	3742		10	3	0.0004531%	660281	99.73%	2	0.42%
犁	3743		11	3	0.0004531%	660284	99.73%	2	0.42%
猥	3744		12	3	0.0004531%	660287	99.73%	3	0.63%
猿	3745		13	3	0.0004531%	660290	99.73%	2	0.42%
獃	3746		14	3	0.0004531%	660293	99.73%	3	0.63%
獰	3747		17	3	0.0004531%	660296	99.74%	2	0.42%
獷	3748		18	3	0.0004531%	660299	99.74%	3	0.63%
珀	3749		9	3	0.0004531%	660302	99.74%	3	0.63%
琢	3750		12	3	0.0004531%	660305	99.74%	3	0.63%
琥	3751		12	3	0.0004531%	660308	99.74%	3	0.63%
瓢	3752		16	3	0.0004531%	660311	99.74%	3	0.63%
甦	3753		12	3	0.0004531%	660314	99.74%	3	0.63%
疋	3754		5	3	0.0004531%	660317	99.74%	3	0.63%
痊	3755		11	3	0.0004531%	660320	99.74%	2	0.42%
痰	3756		13	3	0.0004531%	660323	99.74%	3	0.63%
瘁	3757		13	3	0.0004531%	660326	99.74%	3	0.63%
瘴	3758		16	3	0.0004531%	660329	99.74%	2	0.42%
皈	3759		9	3	0.0004531%	660332	99.74%	3	0.63%
盃	3760		9	3	0.0004531%	660335	99.74%	2	0.42%
盖	3761		11	3	0.0004531%	660338	99.74%	3	0.63%
瞎	3762		15	3	0.0004531%	660341	99.74%	3	0.63%
瞌	3763		15	3	0.0004531%	660344	99.74%	3	0.63%
瞿	3764		18	3	0.0004531%	660347	99.74%	2	0.42%
矽	3765		8	3	0.0004531%	660350	99.74%	2	0.42%
硃	3766		11	3	0.0004531%	660353	99.74%	2	0.42%
碘	3767		13	3	0.0004531%	660356	99.74%	2	0.42%
磊	3768		15	3	0.0004531%	660359	99.74%	3	0.63%
磐	3769		15	3	0.0004531%	660362	99.75%	2	0.42%
禧	3770		16	3	0.0004531%	660365	99.75%	3	0.63%
穹	3771		8	3	0.0004531%	660368	99.75%	3	0.63%
箴	3772		15	3	0.0004531%	660371	99.75%	2	0.42%
簫	3773		18	3	0.0004531%	660374	99.75%	3	0.63%
粧	3774		12	3	0.0004531%	660377	99.75%	2	0.42%
紆	3775		9	3	0.0004531%	660380	99.75%	3	0.63%
綁	3776		13	3	0.0004531%	660383	99.75%	3	0.63%
綢	3777		14	3	0.0004531%	660386	99.75%	3	0.63%
緞	3778		15	3	0.0004531%	660389	99.75%	2	0.42%
縝	3779		16	3	0.0004531%	660392	99.75%	3	0.63%
縐	3780		16	3	0.0004531%	660395	99.75%	2	0.42%
纘	3781		25	3	0.0004531%	660398	99.75%	1	0.21%
罅	3782		17	3	0.0004531%	660401	99.75%	3	0.63%
羚	3783		11	3	0.0004531%	660404	99.75%	1	0.21%
翱	3784		16	3	0.0004531%	660407	99.75%	3	0.63%
耘	3785		10	3	0.0004531%	660410	99.75%	3	0.63%
耻	3786		10	3	0.0004531%	660413	99.75%	3	0.63%
肄	3787		13	3	0.0004531%	660416	99.75%	3	0.63%
肋	3788		6	3	0.0004531%	660419	99.75%	2	0.42%
肘	3789		7	3	0.0004531%	660422	99.75%	3	0.63%
肪	3790		8	3	0.0004531%	660425	99.75%	2	0.42%
腎	3791		12	3	0.0004531%	660428	99.76%	2	0.42%
臆	3792		17	3	0.0004531%	660431	99.76%	3	0.63%
臻	3793		16	3	0.0004531%	660434	99.76%	3	0.63%
舅	3794		13	3	0.0004531%	660437	99.76%	2	0.42%
荀	3795		10	3	0.0004531%	660440	99.76%	3	0.63%
葺	3796		13	3	0.0004531%	660443	99.76%	1	0.21%
蓓	3797		14	3	0.0004531%	660446	99.76%	3	0.63%
蒔	3798		14	3	0.0004531%	660449	99.76%	2	0.42%
薈	3799		17	3	0.0004531%	660452	99.76%	2	0.42%
藪	3800		19	3	0.0004531%	660455	99.76%	3	0.63%
蘢	3801		20	3	0.0004531%	660458	99.76%	3	0.63%
蘸	3802		23	3	0.0004531%	660461	99.76%	3	0.63%
蘿	3803		23	3	0.0004531%	660464	99.76%	3	0.63%
虱	3804		8	3	0.0004531%	660467	99.76%	1	0.21%
蚣	3805		10	3	0.0004531%	660470	99.76%	1	0.21%
蛛	3806		12	3	0.0004531%	660473	99.76%	3	0.63%
蜈	3807		13	3	0.0004531%	660476	99.76%	1	0.21%
蜉	3808		13	3	0.0004531%	660479	99.76%	1	0.21%
蜘	3809		14	3	0.0004531%	660482	99.76%	3	0.63%
蝣	3810		15	3	0.0004531%	660485	99.76%	1	0.21%
蟒	3811		17	3	0.0004531%	660488	99.76%	3	0.63%
衊	3812		21	3	0.0004531%	660491	99.76%	2	0.42%
衢	3813		24	3	0.0004531%	660494	99.77%	2	0.42%
袂	3814		9	3	0.0004531%	660497	99.77%	3	0.63%
褂	3815		13	3	0.0004531%	660500	99.77%	3	0.63%
褒	3816		15	3	0.0004531%	660503	99.77%	3	0.63%
褸	3817		16	3	0.0004531%	660506	99.77%	3	0.63%
誡	3818		14	3	0.0004531%	660509	99.77%	3	0.63%
諜	3819		16	3	0.0004531%	660512	99.77%	2	0.42%
謔	3820		16	3	0.0004531%	660515	99.77%	3	0.63%
谿	3821		17	3	0.0004531%	660518	99.77%	3	0.63%
賠	3822		15	3	0.0004531%	660521	99.77%	3	0.63%
跛	3823		12	3	0.0004531%	660524	99.77%	2	0.42%
踉	3824		14	3	0.0004531%	660527	99.77%	2	0.42%
踩	3825		15	3	0.0004531%	660530	99.77%	3	0.63%
蹄	3826		16	3	0.0004531%	660533	99.77%	3	0.63%
蹌	3827		17	3	0.0004531%	660536	99.77%	2	0.42%
躇	3828		19	3	0.0004531%	660539	99.77%	3	0.63%
躊	3829		21	3	0.0004531%	660542	99.77%	3	0.63%
輋	3830		13	3	0.0004531%	660545	99.77%	2	0.42%
轔	3831		19	3	0.0004531%	660548	99.77%	1	0.21%
邵	3832		7	3	0.0004531%	660551	99.77%	2	0.42%
酗	3833		11	3	0.0004531%	660554	99.77%	2	0.42%
釜	3834		10	3	0.0004531%	660557	99.77%	3	0.63%
鉗	3835		13	3	0.0004531%	660560	99.78%	2	0.42%
銹	3836		15	3	0.0004531%	660563	99.78%	3	0.63%
鋸	3837		16	3	0.0004531%	660566	99.78%	3	0.63%
錮	3838		16	3	0.0004531%	660569	99.78%	2	0.42%
鑣	3839		23	3	0.0004531%	660572	99.78%	3	0.63%
閂	3840		9	3	0.0004531%	660575	99.78%	2	0.42%
阱	3841		6	3	0.0004531%	660578	99.78%	3	0.63%
隕	3842		12	3	0.0004531%	660581	99.78%	3	0.63%
雇	3843		12	3	0.0004531%	660584	99.78%	2	0.42%
雋	3844		13	3	0.0004531%	660587	99.78%	3	0.63%
霾	3845		22	3	0.0004531%	660590	99.78%	3	0.63%
靦	3846		16	3	0.0004531%	660593	99.78%	3	0.63%
鞠	3847		17	3	0.0004531%	660596	99.78%	3	0.63%
韁	3848		22	3	0.0004531%	660599	99.78%	3	0.63%
顱	3849		25	3	0.0004531%	660602	99.78%	3	0.63%
颯	3850		14	3	0.0004531%	660605	99.78%	2	0.42%
颺	3851		18	3	0.0004531%	660608	99.78%	3	0.63%
飆	3852		21	3	0.0004531%	660611	99.78%	3	0.63%
飩	3853		12	3	0.0004531%	660614	99.78%	1	0.21%
餒	3854		15	3	0.0004531%	660617	99.78%	3	0.63%
餛	3855		16	3	0.0004531%	660620	99.78%	1	0.21%
饞	3856		25	3	0.0004531%	660623	99.78%	3	0.63%
駱	3857		16	3	0.0004531%	660626	99.79%	3	0.63%
騁	3858		17	3	0.0004531%	660629	99.79%	3	0.63%
駿	3859		17	3	0.0004531%	660632	99.79%	3	0.63%
鰥	3860		21	3	0.0004531%	660635	99.79%	2	0.42%
鵠	3861		18	3	0.0004531%	660638	99.79%	3	0.63%
黍	3862		12	3	0.0004531%	660641	99.79%	2	0.42%
黔	3863		16	3	0.0004531%	660644	99.79%	1	0.21%
黠	3864		18	3	0.0004531%	660647	99.79%	1	0.21%
鼎	3865		13	3	0.0004531%	660650	99.79%	3	0.63%
鼾	3866		17	3	0.0004531%	660653	99.79%	3	0.63%
丑	3867		4	2	0.0003021%	660655	99.79%	2	0.42%
义	3868		3	2	0.0003021%	660657	99.79%	2	0.42%
氹	3869		5	2	0.0003021%	660659	99.79%	2	0.42%
亍	3870		3	2	0.0003021%	660661	99.79%	2	0.42%
亳	3871		10	2	0.0003021%	660663	99.79%	1	0.21%
仆	3872		4	2	0.0003021%	660665	99.79%	2	0.42%
佰	3873		8	2	0.0003021%	660667	99.79%	1	0.21%
偕	3874		11	2	0.0003021%	660669	99.79%	2	0.42%
僭	3875		14	2	0.0003021%	660671	99.79%	2	0.42%
兀	3876		3	2	0.0003021%	660673	99.79%	2	0.42%
冉	3877		5	2	0.0003021%	660675	99.79%	1	0.21%
冽	3878		8	2	0.0003021%	660677	99.79%	2	0.42%
冼	3879		8	2	0.0003021%	660679	99.79%	1	0.21%
刦	3880		7	2	0.0003021%	660681	99.79%	2	0.42%
効	3881		8	2	0.0003021%	660683	99.79%	2	0.42%
勘	3882		11	2	0.0003021%	660685	99.79%	2	0.42%
勦	3883		13	2	0.0003021%	660687	99.79%	2	0.42%
匙	3884		11	2	0.0003021%	660689	99.79%	2	0.42%
匱	3885		14	2	0.0003021%	660691	99.80%	2	0.42%
呸	3886		8	2	0.0003021%	660693	99.80%	2	0.42%
呷	3887		8	2	0.0003021%	660695	99.80%	2	0.42%
咫	3888		9	2	0.0003021%	660697	99.80%	2	0.42%
咿	3889		9	2	0.0003021%	660699	99.80%	2	0.42%
咭	3890		9	2	0.0003021%	660701	99.80%	2	0.42%
唅	3891		10	2	0.0003021%	660703	99.80%	1	0.21%
啪	3892		11	2	0.0003021%	660705	99.80%	1	0.21%
啃	3893		11	2	0.0003021%	660707	99.80%	2	0.42%
啕	3894		11	2	0.0003021%	660709	99.80%	2	0.42%
唬	3895		11	2	0.0003021%	660711	99.80%	1	0.21%
嗤	3896		13	2	0.0003021%	660713	99.80%	2	0.42%
嗯	3897		13	2	0.0003021%	660715	99.80%	2	0.42%
嘟	3898		13	2	0.0003021%	660717	99.80%	1	0.21%
嗔	3899		13	2	0.0003021%	660719	99.80%	2	0.42%
嗬	3900		14	2	0.0003021%	660721	99.80%	1	0.21%
嘍	3901		14	2	0.0003021%	660723	99.80%	2	0.42%
嗷	3902		14	2	0.0003021%	660725	99.80%	1	0.21%
嘿	3903		15	2	0.0003021%	660727	99.80%	1	0.21%
噎	3904		15	2	0.0003021%	660729	99.80%	2	0.42%
嘰	3905		15	2	0.0003021%	660731	99.80%	2	0.42%
噤	3906		16	2	0.0003021%	660733	99.80%	2	0.42%
噥	3907		16	2	0.0003021%	660735	99.80%	1	0.21%
嚶	3908		20	2	0.0003021%	660737	99.80%	1	0.21%
囡	3909		6	2	0.0003021%	660739	99.80%	1	0.21%
囤	3910		7	2	0.0003021%	660741	99.80%	1	0.21%
垛	3911		9	2	0.0003021%	660743	99.80%	2	0.42%
夔	3912		21	2	0.0003021%	660745	99.80%	2	0.42%
奄	3913		8	2	0.0003021%	660747	99.80%	2	0.42%
奎	3914		9	2	0.0003021%	660749	99.80%	2	0.42%
妓	3915		7	2	0.0003021%	660751	99.80%	2	0.42%
姜	3916		9	2	0.0003021%	660753	99.80%	2	0.42%
婿	3917		12	2	0.0003021%	660755	99.80%	2	0.42%
嬗	3918		16	2	0.0003021%	660757	99.80%	1	0.21%
孑	3919		3	2	0.0003021%	660759	99.81%	2	0.42%
孖	3920		6	2	0.0003021%	660761	99.81%	2	0.42%
孢	3921		8	2	0.0003021%	660763	99.81%	1	0.21%
孰	3922		11	2	0.0003021%	660765	99.81%	2	0.42%
尢	3923		3	2	0.0003021%	660767	99.81%	2	0.42%
尬	3924		7	2	0.0003021%	660769	99.81%	2	0.42%
尷	3925		17	2	0.0003021%	660771	99.81%	2	0.42%
尹	3926		4	2	0.0003021%	660773	99.81%	2	0.42%
崛	3927		11	2	0.0003021%	660775	99.81%	2	0.42%
崤	3928		11	2	0.0003021%	660777	99.81%	1	0.21%
嵯	3929		13	2	0.0003021%	660779	99.81%	1	0.21%
嶽	3930		17	2	0.0003021%	660781	99.81%	2	0.42%
巉	3931		20	2	0.0003021%	660783	99.81%	2	0.42%
巫	3932		7	2	0.0003021%	660785	99.81%	1	0.21%
帖	3933		8	2	0.0003021%	660787	99.81%	2	0.42%
帥	3934		9	2	0.0003021%	660789	99.81%	2	0.42%
幀	3935		12	2	0.0003021%	660791	99.81%	2	0.42%
庵	3936		11	2	0.0003021%	660793	99.81%	2	0.42%
弛	3937		6	2	0.0003021%	660795	99.81%	2	0.42%
弧	3938		8	2	0.0003021%	660797	99.81%	2	0.42%
彬	3939		11	2	0.0003021%	660799	99.81%	2	0.42%
彪	3940		11	2	0.0003021%	660801	99.81%	2	0.42%
彳	3941		3	2	0.0003021%	660803	99.81%	2	0.42%
徽	3942		17	2	0.0003021%	660805	99.81%	2	0.42%
忒	3943		7	2	0.0003021%	660807	99.81%	1	0.21%
忡	3944		7	2	0.0003021%	660809	99.81%	1	0.21%
忤	3945		7	2	0.0003021%	660811	99.81%	2	0.42%
怏	3946		8	2	0.0003021%	660813	99.81%	1	0.21%
怵	3947		8	2	0.0003021%	660815	99.81%	2	0.42%
怦	3948		8	2	0.0003021%	660817	99.81%	2	0.42%
怠	3949		9	2	0.0003021%	660819	99.81%	2	0.42%
恃	3950		9	2	0.0003021%	660821	99.81%	2	0.42%
恪	3951		9	2	0.0003021%	660823	99.81%	1	0.21%
恣	3952		10	2	0.0003021%	660825	99.82%	2	0.42%
悚	3953		10	2	0.0003021%	660827	99.82%	2	0.42%
悍	3954		10	2	0.0003021%	660829	99.82%	2	0.42%
悒	3955		10	2	0.0003021%	660831	99.82%	2	0.42%
惴	3956		12	2	0.0003021%	660833	99.82%	1	0.21%
惸	3957		12	2	0.0003021%	660835	99.82%	1	0.21%
愷	3958		13	2	0.0003021%	660837	99.82%	2	0.42%
愿	3959		14	2	0.0003021%	660839	99.82%	1	0.21%
慵	3960		14	2	0.0003021%	660841	99.82%	2	0.42%
懟	3961		18	2	0.0003021%	660843	99.82%	2	0.42%
懿	3962		22	2	0.0003021%	660845	99.82%	2	0.42%
戔	3963		8	2	0.0003021%	660847	99.82%	1	0.21%
戳	3964		18	2	0.0003021%	660849	99.82%	2	0.42%
扑	3965		5	2	0.0003021%	660851	99.82%	2	0.42%
扛	3966		6	2	0.0003021%	660853	99.82%	2	0.42%
拊	3967		8	2	0.0003021%	660855	99.82%	1	0.21%
拷	3968		9	2	0.0003021%	660857	99.82%	2	0.42%
挈	3969		10	2	0.0003021%	660859	99.82%	2	0.42%
捍	3970		10	2	0.0003021%	660861	99.82%	2	0.42%
掖	3971		11	2	0.0003021%	660863	99.82%	2	0.42%
掬	3972		11	2	0.0003021%	660865	99.82%	2	0.42%
掇	3973		11	2	0.0003021%	660867	99.82%	2	0.42%
揩	3974		12	2	0.0003021%	660869	99.82%	2	0.42%
揣	3975		12	2	0.0003021%	660871	99.82%	2	0.42%
揖	3976		12	2	0.0003021%	660873	99.82%	2	0.42%
捶	3977		12	2	0.0003021%	660875	99.82%	2	0.42%
揪	3978		12	2	0.0003021%	660877	99.82%	2	0.42%
揄	3979		12	2	0.0003021%	660879	99.82%	2	0.42%
搪	3980		13	2	0.0003021%	660881	99.82%	2	0.42%
摶	3981		14	2	0.0003021%	660883	99.82%	2	0.42%
摰	3982		15	2	0.0003021%	660885	99.82%	2	0.42%
㩗	3983		16	2	0.0003021%	660887	99.82%	2	0.42%
撾	3984		16	2	0.0003021%	660889	99.82%	2	0.42%
攆	3985		18	2	0.0003021%	660891	99.83%	1	0.21%
擻	3986		18	2	0.0003021%	660893	99.83%	2	0.42%
擷	3987		18	2	0.0003021%	660895	99.83%	2	0.42%
攫	3988		23	2	0.0003021%	660897	99.83%	2	0.42%
敝	3989		11	2	0.0003021%	660899	99.83%	2	0.42%
札	3990		5	2	0.0003021%	660901	99.83%	2	0.42%
枇	3991		8	2	0.0003021%	660903	99.83%	2	0.42%
柄	3992		9	2	0.0003021%	660905	99.83%	2	0.42%
柚	3993		9	2	0.0003021%	660907	99.83%	2	0.42%
枷	3994		9	2	0.0003021%	660909	99.83%	2	0.42%
栩	3995		10	2	0.0003021%	660911	99.83%	1	0.21%
梟	3996		11	2	0.0003021%	660913	99.83%	2	0.42%
棱	3997		12	2	0.0003021%	660915	99.83%	1	0.21%
楫	3998		13	2	0.0003021%	660917	99.83%	2	0.42%
榨	3999		14	2	0.0003021%	660919	99.83%	2	0.42%
槁	4000		14	2	0.0003021%	660921	99.83%	2	0.42%
榷	4001		14	2	0.0003021%	660923	99.83%	2	0.42%
槐	4002		14	2	0.0003021%	660925	99.83%	2	0.42%
榭	4003		14	2	0.0003021%	660927	99.83%	2	0.42%
榦	4004		14	2	0.0003021%	660929	99.83%	2	0.42%
榖	4005		14	2	0.0003021%	660931	99.83%	2	0.42%
樟	4006		15	2	0.0003021%	660933	99.83%	1	0.21%
槽	4007		15	2	0.0003021%	660935	99.83%	2	0.42%
槤	4008		15	2	0.0003021%	660937	99.83%	1	0.21%
檜	4009		17	2	0.0003021%	660939	99.83%	1	0.21%
櫛	4010		17	2	0.0003021%	660941	99.83%	2	0.42%
檣	4011		17	2	0.0003021%	660943	99.83%	2	0.42%
橾	4012		17	2	0.0003021%	660945	99.83%	2	0.42%
檬	4013		18	2	0.0003021%	660947	99.83%	2	0.42%
檸	4014		18	2	0.0003021%	660949	99.83%	2	0.42%
殆	4015		9	2	0.0003021%	660951	99.83%	2	0.42%
毡	4016		9	2	0.0003021%	660953	99.83%	1	0.21%
毯	4017		12	2	0.0003021%	660955	99.83%	1	0.21%
氈	4018		17	2	0.0003021%	660957	99.84%	2	0.42%
氓	4019		8	2	0.0003021%	660959	99.84%	2	0.42%
氚	4020		7	2	0.0003021%	660961	99.84%	1	0.21%
氪	4021		11	2	0.0003021%	660963	99.84%	1	0.21%
氯	4022		12	2	0.0003021%	660965	99.84%	1	0.21%
汙	4023		6	2	0.0003021%	660967	99.84%	1	0.21%
汐	4024		6	2	0.0003021%	660969	99.84%	2	0.42%
泗	4025		8	2	0.0003021%	660971	99.84%	2	0.42%
泱	4026		8	2	0.0003021%	660973	99.84%	1	0.21%
沬	4027		8	2	0.0003021%	660975	99.84%	2	0.42%
泫	4028		8	2	0.0003021%	660977	99.84%	2	0.42%
洌	4029		9	2	0.0003021%	660979	99.84%	2	0.42%
淇	4030		11	2	0.0003021%	660981	99.84%	2	0.42%
淮	4031		11	2	0.0003021%	660983	99.84%	2	0.42%
淼	4032		12	2	0.0003021%	660985	99.84%	2	0.42%
滓	4033		13	2	0.0003021%	660987	99.84%	2	0.42%
漿	4034		15	2	0.0003021%	660989	99.84%	2	0.42%
潦	4035		15	2	0.0003021%	660991	99.84%	2	0.42%
瀆	4036		18	2	0.0003021%	660993	99.84%	2	0.42%
瀛	4037		19	2	0.0003021%	660995	99.84%	2	0.42%
瀟	4038		19	2	0.0003021%	660997	99.84%	2	0.42%
炬	4039		9	2	0.0003021%	660999	99.84%	2	0.42%
焙	4040		12	2	0.0003021%	661001	99.84%	2	0.42%
熏	4041		14	2	0.0003021%	661003	99.84%	2	0.42%
熨	4042		15	2	0.0003021%	661005	99.84%	2	0.42%
熹	4043		16	2	0.0003021%	661007	99.84%	2	0.42%
燼	4044		18	2	0.0003021%	661009	99.84%	2	0.42%
猺	4045		13	2	0.0003021%	661011	99.84%	1	0.21%
瑙	4046		13	2	0.0003021%	661013	99.84%	2	0.42%
瑤	4047		14	2	0.0003021%	661015	99.84%	2	0.42%
璜	4048		16	2	0.0003021%	661017	99.84%	1	0.21%
璠	4049		16	2	0.0003021%	661019	99.84%	1	0.21%
瓊	4050		19	2	0.0003021%	661021	99.84%	2	0.42%
畦	4051		11	2	0.0003021%	661023	99.85%	2	0.42%
疙	4052		8	2	0.0003021%	661025	99.85%	2	0.42%
痣	4053		12	2	0.0003021%	661027	99.85%	1	0.21%
痼	4054		13	2	0.0003021%	661029	99.85%	2	0.42%
瘠	4055		15	2	0.0003021%	661031	99.85%	2	0.42%
瘩	4056		15	2	0.0003021%	661033	99.85%	2	0.42%
癃	4057		17	2	0.0003021%	661035	99.85%	1	0.21%
癲	4058		24	2	0.0003021%	661037	99.85%	1	0.21%
皂	4059		7	2	0.0003021%	661039	99.85%	2	0.42%
皋	4060		10	2	0.0003021%	661041	99.85%	2	0.42%
皿	4061		5	2	0.0003021%	661043	99.85%	2	0.42%
盥	4062		16	2	0.0003021%	661045	99.85%	1	0.21%
睏	4063		12	2	0.0003021%	661047	99.85%	2	0.42%
睞	4064		13	2	0.0003021%	661049	99.85%	2	0.42%
睬	4065		13	2	0.0003021%	661051	99.85%	2	0.42%
睥	4066		13	2	0.0003021%	661053	99.85%	2	0.42%
瞅	4067		14	2	0.0003021%	661055	99.85%	2	0.42%
瞟	4068		16	2	0.0003021%	661057	99.85%	2	0.42%
瞶	4069		17	2	0.0003021%	661059	99.85%	2	0.42%
瞽	4070		18	2	0.0003021%	661061	99.85%	1	0.21%
矚	4071		26	2	0.0003021%	661063	99.85%	2	0.42%
矻	4072		8	2	0.0003021%	661065	99.85%	1	0.21%
砉	4073		9	2	0.0003021%	661067	99.85%	1	0.21%
砝	4074		10	2	0.0003021%	661069	99.85%	1	0.21%
硝	4075		12	2	0.0003021%	661071	99.85%	2	0.42%
碇	4076		13	2	0.0003021%	661073	99.85%	2	0.42%
磺	4077		17	2	0.0003021%	661075	99.85%	2	0.42%
祀	4078		7	2	0.0003021%	661077	99.85%	2	0.42%
祁	4079		7	2	0.0003021%	661079	99.85%	2	0.42%
祂	4080		7	2	0.0003021%	661081	99.85%	1	0.21%
祢	4081		9	2	0.0003021%	661083	99.85%	1	0.21%
祐	4082		9	2	0.0003021%	661085	99.85%	1	0.21%
稔	4083		13	2	0.0003021%	661087	99.85%	2	0.42%
穰	4084		22	2	0.0003021%	661089	99.86%	1	0.21%
窈	4085		10	2	0.0003021%	661091	99.86%	2	0.42%
窕	4086		11	2	0.0003021%	661093	99.86%	2	0.42%
窳	4087		15	2	0.0003021%	661095	99.86%	2	0.42%
窿	4088		17	2	0.0003021%	661097	99.86%	1	0.21%
笋	4089		10	2	0.0003021%	661099	99.86%	2	0.42%
筷	4090		13	2	0.0003021%	661101	99.86%	2	0.42%
箏	4091		14	2	0.0003021%	661103	99.86%	2	0.42%
箇	4092		14	2	0.0003021%	661105	99.86%	2	0.42%
劄	4093		14	2	0.0003021%	661107	99.86%	2	0.42%
篩	4094		16	2	0.0003021%	661109	99.86%	2	0.42%
篷	4095		17	2	0.0003021%	661111	99.86%	2	0.42%
粕	4096		11	2	0.0003021%	661113	99.86%	2	0.42%
粼	4097		14	2	0.0003021%	661115	99.86%	1	0.21%
紏	4098		10	2	0.0003021%	661117	99.86%	1	0.21%
綑	4099		13	2	0.0003021%	661119	99.86%	2	0.42%
綞	4100		15	2	0.0003021%	661121	99.86%	2	0.42%
緲	4101		15	2	0.0003021%	661123	99.86%	2	0.42%
繆	4102		17	2	0.0003021%	661125	99.86%	2	0.42%
縵	4103		17	2	0.0003021%	661127	99.86%	1	0.21%
繭	4104		19	2	0.0003021%	661129	99.86%	2	0.42%
罄	4105		17	2	0.0003021%	661131	99.86%	2	0.42%
罌	4106		20	2	0.0003021%	661133	99.86%	1	0.21%
罔	4107		8	2	0.0003021%	661135	99.86%	2	0.42%
羲	4108		16	2	0.0003021%	661137	99.86%	1	0.21%
