六十年代大陸字頻統計

單字	序號	部首	筆劃	頻次	頻率	累積
頻次	累積
頻率	見檔次	見檔率
冷	927		7	111	0.01676%	587805	89.02%	46	14.07%
招	955		8	106	0.01601%	587911	89.48%	46	14.07%
費	958		12	106	0.01601%	588017	89.53%	46	14.07%
漸	970		14	104	0.01571%	588121	89.72%	46	14.07%
累	1060		11	89	0.01344%	588210	91.02%	46	14.07%
追	1085		9	87	0.01314%	588297	91.35%	46	14.07%
敗	1109		11	83	0.01254%	588380	91.65%	46	14.07%
狂	1113		7	83	0.01254%	588463	91.70%	46	14.07%
袖	1115		10	83	0.01254%	588546	91.73%	46	14.07%
預	1128		13	82	0.01238%	588628	91.89%	46	14.07%
率	1141		11	80	0.01208%	588708	92.05%	46	14.07%
勁	1154		9	78	0.01178%	588786	92.20%	46	14.07%
悟	1194		10	73	0.01102%	588859	92.66%	46	14.07%
健	1236		11	67	0.01012%	588926	93.10%	46	14.07%
碎	1280		13	63	0.009515%	588989	93.54%	46	14.07%
盾	633		9	204	0.03081%	589193	82.40%	45	13.76%
玉	768		5	151	0.02281%	589344	85.93%	45	13.76%
槍	846		14	128	0.01933%	589472	87.57%	45	13.76%
弟	885		7	119	0.01797%	589591	88.29%	45	13.76%
飯	907		12	115	0.01737%	589706	88.68%	45	13.76%
巧	1058		5	89	0.01344%	589795	90.99%	45	13.76%
惡	1070		12	88	0.01329%	589883	91.15%	45	13.76%
迷	1095		9	85	0.01284%	589968	91.48%	45	13.76%
奔	1147		8	79	0.01193%	590047	92.12%	45	13.76%
凡	1167		3	76	0.01148%	590123	92.36%	45	13.76%
股	1285		8	62	0.009364%	590185	93.59%	45	13.76%
毫	1291		11	61	0.009213%	590246	93.64%	45	13.76%
避	1302		16	61	0.009213%	590307	93.74%	45	13.76%
典	869		8	122	0.01843%	590429	88.00%	44	13.46%
谷	895		7	118	0.01782%	590547	88.47%	44	13.46%
削	979		9	101	0.01525%	590648	89.86%	44	13.46%
嘴	997		15	98	0.0148%	590746	90.13%	44	13.46%
珠	1002		10	97	0.01465%	590843	90.21%	44	13.46%
朋	1015		8	95	0.01435%	590938	90.39%	44	13.46%
借	1066		10	88	0.01329%	591026	91.10%	44	13.46%
沖	1156		7	78	0.01178%	591104	92.23%	44	13.46%
爛	1162		21	77	0.01163%	591181	92.30%	44	13.46%
祝	1163		9	77	0.01163%	591258	92.31%	44	13.46%
納	1165		10	77	0.01163%	591335	92.33%	44	13.46%
伸	1182		7	74	0.01118%	591409	92.53%	44	13.46%
倍	1198		10	72	0.01087%	591481	92.70%	44	13.46%
守	1248		6	66	0.009968%	591547	93.22%	44	13.46%
唱	624		11	207	0.03126%	591754	82.12%	43	13.15%
單字	序號	部首	筆劃	頻次	頻率	累積
頻次	累積
頻率	見檔次	見檔率
唯	714		11	166	0.02507%	591920	84.64%	43	13.15%
母	804		5	141	0.02129%	592061	86.72%	43	13.15%
宗	934		8	110	0.01661%	592171	89.14%	43	13.15%
剝	943		10	108	0.01631%	592279	89.29%	43	13.15%
蒙	1004		14	97	0.01465%	592376	90.24%	43	13.15%
篇	1022		15	94	0.0142%	592470	90.49%	43	13.15%
載	1023		13	94	0.0142%	592564	90.51%	43	13.15%
駐	1043		15	91	0.01374%	592655	90.79%	43	13.15%
億	1076		15	87	0.01314%	592742	91.23%	43	13.15%
煉	1082		13	87	0.01314%	592829	91.31%	43	13.15%
瓦	1083		5	87	0.01314%	592916	91.32%	43	13.15%
灰	1112		6	83	0.01254%	592999	91.69%	43	13.15%
碰	1208		13	71	0.01072%	593070	92.81%	43	13.15%
若	1217		9	70	0.01057%	593140	92.91%	43	13.15%
欣	1232		8	68	0.01027%	593208	93.06%	43	13.15%
抱	1308		8	60	0.009062%	593268	93.80%	43	13.15%
核	797		10	143	0.0216%	593411	86.57%	42	12.84%
均	864		7	123	0.01858%	593534	87.91%	42	12.84%
蕩	931		16	111	0.01676%	593645	89.09%	42	12.84%
鐘	938		20	110	0.01661%	593755	89.21%	42	12.84%
幕	1038		14	91	0.01374%	593846	90.72%	42	12.84%
禮	1072		17	88	0.01329%	593934	91.18%	42	12.84%
危	1104		6	83	0.01254%	594017	91.59%	42	12.84%
置	1126		13	82	0.01238%	594099	91.87%	42	12.84%
硬	1157		12	78	0.01178%	594177	92.24%	42	12.84%
勤	1200		13	72	0.01087%	594249	92.73%	42	12.84%
寒	1213		12	70	0.01057%	594319	92.86%	42	12.84%
擁	1277		16	63	0.009515%	594382	93.51%	42	12.84%
湖	612		12	215	0.03247%	594597	81.74%	41	12.54%
演	657		14	191	0.02885%	594788	83.11%	41	12.54%
娘	780		10	148	0.02235%	594936	86.20%	41	12.54%
植	845		12	128	0.01933%	595064	87.55%	41	12.54%
彿	935		8	110	0.01661%	595174	89.16%	41	12.54%
罷	936		15	110	0.01661%	595284	89.17%	41	12.54%
館	962		16	106	0.01601%	595390	89.60%	41	12.54%
街	983		12	101	0.01525%	595491	89.92%	41	12.54%
婦	1078		11	87	0.01314%	595578	91.26%	41	12.54%
室	1119		9	82	0.01238%	595660	91.78%	41	12.54%
堆	1135		11	80	0.01208%	595740	91.98%	41	12.54%
耳	1143		6	80	0.01208%	595820	92.07%	41	12.54%
卡	1145		5	79	0.01193%	595899	92.10%	41	12.54%
醒	1191		16	74	0.01118%	595973	92.63%	41	12.54%
操	1201		16	72	0.01087%	596045	92.74%	41	12.54%
伴	1271		7	64	0.009666%	596109	93.45%	41	12.54%
肥	514		8	275	0.04153%	596384	78.12%	40	12.23%
峰	690		10	176	0.02658%	596560	84.02%	40	12.23%
錄	782		16	148	0.02235%	596708	86.24%	40	12.23%
秘	914		10	113	0.01707%	596821	88.80%	40	12.23%
賣	917		15	113	0.01707%	596934	88.86%	40	12.23%
盤	923		15	112	0.01692%	597046	88.96%	40	12.23%
域	990		11	99	0.01495%	597145	90.03%	40	12.23%
夏	1037		10	91	0.01374%	597236	90.70%	40	12.23%
陸	1065		10	89	0.01344%	597325	91.08%	40	12.23%
摸	1092		14	85	0.01284%	597410	91.44%	40	12.23%
濃	1093		16	85	0.01284%	597495	91.45%	40	12.23%
洗	1098		9	84	0.01269%	597579	91.52%	40	12.23%
傾	1118		13	82	0.01238%	597661	91.77%	40	12.23%
毀	1121		13	82	0.01238%	597743	91.80%	40	12.23%
穩	1124		19	82	0.01238%	597825	91.84%	40	12.23%
堂	1129		11	81	0.01223%	597906	91.90%	40	12.23%
殺	1148		11	79	0.01193%	597985	92.13%	40	12.23%
補	1151		12	79	0.01193%	598064	92.17%	40	12.23%
訪	1152		11	79	0.01193%	598143	92.18%	40	12.23%
荒	1166		10	77	0.01163%	598220	92.34%	40	12.23%
暗	1176		13	75	0.01133%	598295	92.46%	40	12.23%
寬	1184		15	74	0.01118%	598369	92.55%	40	12.23%
符	1190		11	74	0.01118%	598443	92.62%	40	12.23%
宜	1203		8	71	0.01072%	598514	92.76%	40	12.23%
忠	1251		8	66	0.009968%	598580	93.25%	40	12.23%
貌	1259		14	66	0.009968%	598646	93.33%	40	12.23%
繁	1266		17	65	0.009817%	598711	93.40%	40	12.23%
援	1276		12	63	0.009515%	598774	93.50%	40	12.23%
編	1336		15	58	0.00876%	598832	94.05%	40	12.23%
疑	1391		14	53	0.008004%	598885	94.50%	40	12.23%
肅	1400		12	52	0.007853%	598937	94.57%	40	12.23%
魚	493		11	289	0.04365%	599226	77.23%	39	11.93%
丁	831		2	131	0.01978%	599357	87.27%	39	11.93%
彈	866		15	123	0.01858%	599480	87.95%	39	11.93%
播	1008		15	96	0.0145%	599576	90.29%	39	11.93%
幅	1028		12	92	0.01389%	599668	90.58%	39	11.93%
窗	1059		12	89	0.01344%	599757	91.00%	39	11.93%
莊	1064		11	89	0.01344%	599846	91.07%	39	11.93%
泥	1080		8	87	0.01314%	599933	91.28%	39	11.93%
築	1142		16	80	0.01208%	600013	92.06%	39	11.93%
銀	1180		14	75	0.01133%	600088	92.50%	39	11.93%
釋	1226		20	69	0.01042%	600157	93.00%	39	11.93%
趣	1245		15	67	0.01012%	600224	93.19%	39	11.93%
康	1307		11	60	0.009062%	600284	93.79%	39	11.93%
豪	1453		14	48	0.007249%	600332	94.97%	39	11.93%
毒	973		9	103	0.01556%	600435	89.77%	38	11.62%
鎮	999		18	98	0.0148%	600533	90.16%	38	11.62%
壁	1025		16	93	0.01405%	600626	90.54%	38	11.62%
訓	1088		10	86	0.01299%	600712	91.39%	38	11.62%
胡	1101		9	84	0.01269%	600796	91.55%	38	11.62%
罪	1127		13	82	0.01238%	600878	91.88%	38	11.62%
假	1134		11	80	0.01208%	600958	91.96%	38	11.62%
橋	1137		16	80	0.01208%	601038	92.00%	38	11.62%
騰	1159		20	78	0.01178%	601116	92.26%	38	11.62%
晨	1185		11	74	0.01118%	601190	92.56%	38	11.62%
聚	1216		14	70	0.01057%	601260	92.90%	38	11.62%
單字	序號	部首	筆劃	頻次	頻率	累積
頻次	累積
頻率	見檔次	見檔率
救	1289		11	61	0.009213%	601321	93.62%	38	11.62%
謝	1299		17	61	0.009213%	601382	93.71%	38	11.62%
殘	1309		12	60	0.009062%	601442	93.81%	38	11.62%
漫	1321		14	59	0.008911%	601501	93.91%	38	11.62%
紹	1325		11	59	0.008911%	601560	93.95%	38	11.62%
塞	1361		13	55	0.008306%	601615	94.26%	38	11.62%
觸	1486		20	46	0.006947%	601661	95.20%	38	11.62%
汽	1010		7	96	0.0145%	601757	90.32%	37	11.31%
哈	1046		9	90	0.01359%	601847	90.83%	37	11.31%
莫	1073		11	88	0.01329%	601935	91.19%	37	11.31%
飄	1181		20	75	0.01133%	602010	92.51%	37	11.31%
鞏	1235		15	68	0.01027%	602078	93.09%	37	11.31%
刀	1238		2	67	0.01012%	602145	93.12%	37	11.31%
怒	1263		9	65	0.009817%	602210	93.37%	37	11.31%
貢	1301		10	61	0.009213%	602271	93.73%	37	11.31%
挖	1319		9	59	0.008911%	602330	93.90%	37	11.31%
偏	1329		11	58	0.00876%	602388	93.98%	37	11.31%
掃	1362		11	55	0.008306%	602443	94.27%	37	11.31%
繞	1399		18	52	0.007853%	602495	94.57%	37	11.31%
呀	778		7	148	0.02235%	602643	86.15%	36	11.01%
斤	790		4	145	0.0219%	602788	86.42%	36	11.01%
辯	791		21	145	0.0219%	602933	86.44%	36	11.01%
糧	837		18	131	0.01978%	603064	87.39%	36	11.01%
戶	878		4	120	0.01812%	603184	88.17%	36	11.01%
財	903		10	116	0.01752%	603300	88.61%	36	11.01%
州	930		6	111	0.01676%	603411	89.07%	36	11.01%
彷	978		7	102	0.0154%	603513	89.85%	36	11.01%
描	986		12	100	0.0151%	603613	89.97%	36	11.01%
延	1014		8	95	0.01435%	603708	90.38%	36	11.01%
藍	1114		18	83	0.01254%	603791	91.72%	36	11.01%
拔	1168		8	76	0.01148%	603867	92.37%	36	11.01%
遺	1282		15	63	0.009515%	603930	93.56%	36	11.01%
湧	1292		12	61	0.009213%	603991	93.65%	36	11.01%
牲	1323		9	59	0.008911%	604050	93.93%	36	11.01%
妙	1330		7	58	0.00876%	604108	93.99%	36	11.01%
予	1403		4	51	0.007702%	604159	94.60%	36	11.01%
純	1422		10	50	0.007551%	604209	94.74%	36	11.01%
覆	1425		18	50	0.007551%	604259	94.76%	36	11.01%
貧	602		11	223	0.03368%	604482	81.41%	35	10.70%
洞	1241		9	67	0.01012%	604549	93.15%	35	10.70%
慮	1252		15	66	0.009968%	604615	93.26%	35	10.70%
紛	1281		10	63	0.009515%	604678	93.55%	35	10.70%
措	1341		11	57	0.008609%	604735	94.09%	35	10.70%
森	1351		12	56	0.008458%	604791	94.17%	35	10.70%
休	1358		6	55	0.008306%	604846	94.23%	35	10.70%
圓	1360		13	55	0.008306%	604901	94.25%	35	10.70%
孤	1368		8	54	0.008155%	604955	94.32%	35	10.70%
扎	1372		4	54	0.008155%	605009	94.35%	35	10.70%
刺	1379		8	53	0.008004%	605062	94.41%	35	10.70%
恰	1383		9	53	0.008004%	605115	94.44%	35	10.70%
縱	1398		17	52	0.007853%	605167	94.56%	35	10.70%
抵	1409		8	51	0.007702%	605218	94.64%	35	10.70%
耀	1423		20	50	0.007551%	605268	94.75%	35	10.70%
魯	709		15	168	0.02537%	605436	84.51%	34	10.40%
島	748		10	156	0.02356%	605592	85.46%	34	10.40%
喝	863		12	123	0.01858%	605715	87.89%	34	10.40%
伯	876		7	121	0.01827%	605836	88.13%	34	10.40%
松	893		8	118	0.01782%	605954	88.44%	34	10.40%
睡	913		14	113	0.01707%	606067	88.79%	34	10.40%
球	921		11	112	0.01692%	606179	88.92%	34	10.40%
姑	951		8	106	0.01601%	606285	89.42%	34	10.40%
男	1053		7	90	0.01359%	606375	90.92%	34	10.40%
膽	1062		17	89	0.01344%	606464	91.04%	34	10.40%
淡	1081		11	87	0.01314%	606551	91.30%	34	10.40%
課	1103		15	84	0.01269%	606635	91.58%	34	10.40%
虎	1144		8	80	0.01208%	606715	92.08%	34	10.40%
智	1202		12	72	0.01087%	606787	92.75%	34	10.40%
哥	1228		10	68	0.01027%	606855	93.02%	34	10.40%
襲	1244		22	67	0.01012%	606922	93.18%	34	10.40%
誼	1258		15	66	0.009968%	606988	93.32%	34	10.40%
庭	1306		10	60	0.009062%	607048	93.78%	34	10.40%
末	1332		5	58	0.00876%	607106	94.01%	34	10.40%
悉	1384		11	53	0.008004%	607159	94.45%	34	10.40%
陷	1474		10	47	0.007098%	607206	95.12%	34	10.40%
稀	1484		12	46	0.006947%	607252	95.19%	34	10.40%
隔	1532		12	43	0.006494%	607295	95.51%	34	10.40%
醫	517		18	273	0.04123%	607568	78.25%	33	10.09%
恩	535		10	261	0.03942%	607829	78.97%	33	10.09%
稻	924		15	112	0.01692%	607941	88.97%	33	10.09%
鑽	941		27	109	0.01646%	608050	89.26%	33	10.09%
析	966		8	105	0.01586%	608155	89.66%	33	10.09%
霧	1000		19	98	0.0148%	608253	90.18%	33	10.09%
尚	1001		8	97	0.01465%	608350	90.19%	33	10.09%
鍵	1018		17	95	0.01435%	608445	90.44%	33	10.09%
腿	1033		14	92	0.01389%	608537	90.65%	33	10.09%
冬	1193		5	73	0.01102%	608610	92.65%	33	10.09%
兄	1199		5	72	0.01087%	608682	92.71%	33	10.09%
樓	1206		15	71	0.01072%	608753	92.79%	33	10.09%
薄	1225		17	69	0.01042%	608822	92.99%	33	10.09%
幸	1249		8	66	0.009968%	608888	93.23%	33	10.09%
徒	1250		10	66	0.009968%	608954	93.24%	33	10.09%
敬	1253		13	66	0.009968%	609020	93.27%	33	10.09%
割	1262		12	65	0.009817%	609085	93.36%	33	10.09%
坦	1272		8	64	0.009666%	609149	93.46%	33	10.09%
涼	1278		11	63	0.009515%	609212	93.52%	33	10.09%
冒	1286		9	61	0.009213%	609273	93.59%	33	10.09%
徑	1349		10	56	0.008458%	609329	94.16%	33	10.09%
鬆	1357		18	56	0.008458%	609385	94.23%	33	10.09%
賞	1401		15	52	0.007853%	609437	94.58%	33	10.09%
恢	1417		9	50	0.007551%	609487	94.70%	33	10.09%
單字	序號	部首	筆劃	頻次	頻率	累積
頻次	累積
頻率	見檔次	見檔率
乘	1443		10	48	0.007249%	609535	94.90%	33	10.09%
鋒	1473		15	47	0.007098%	609582	95.11%	33	10.09%
讚	1487		26	46	0.006947%	609628	95.21%	33	10.09%
尋	1508		12	44	0.006645%	609672	95.35%	33	10.09%
鋼	875		16	122	0.01843%	609794	88.11%	32	9.79%
牙	881		4	120	0.01812%	609914	88.22%	32	9.79%
殖	969		12	104	0.01571%	610018	89.71%	32	9.79%
鳥	1116		11	83	0.01254%	610101	91.74%	32	9.79%
鬼	1210		10	71	0.01072%	610172	92.83%	32	9.79%
案	1214		10	70	0.01057%	610242	92.88%	32	9.79%
磨	1233		16	68	0.01027%	610310	93.07%	32	9.79%
肩	1274		8	64	0.009666%	610374	93.48%	32	9.79%
肉	1314		6	60	0.009062%	610434	93.85%	32	9.79%
拖	1318		8	59	0.008911%	610493	93.89%	32	9.79%
虛	1337		12	58	0.00876%	610551	94.05%	32	9.79%
仰	1340		6	57	0.008609%	610608	94.08%	32	9.79%
爬	1353		8	56	0.008458%	610664	94.19%	32	9.79%
隱	1365		16	55	0.008306%	610719	94.29%	32	9.79%
染	1447		9	48	0.007249%	610767	94.93%	32	9.79%
尾	1462		7	47	0.007098%	610814	95.04%	32	9.79%
鋪	1488		15	46	0.006947%	610860	95.22%	32	9.79%
顏	1516		18	44	0.006645%	610904	95.41%	32	9.79%
損	1525		13	43	0.006494%	610947	95.47%	32	9.79%
詞	487		12	295	0.04455%	611242	76.96%	31	9.48%
赤	852		7	127	0.01918%	611369	87.68%	31	9.48%
桃	981		10	101	0.01525%	611470	89.89%	31	9.48%
父	1017		4	95	0.01435%	611565	90.42%	31	9.48%
朵	1029		6	92	0.01389%	611657	90.59%	31	9.48%
苗	1034		9	92	0.01389%	611749	90.66%	31	9.48%
測	1123		12	82	0.01238%	611831	91.83%	31	9.48%
炮	1140		9	80	0.01208%	611911	92.04%	31	9.48%
	1237		6	67	0.01012%	611978	93.11%	31	9.48%
勒	1247		11	66	0.009968%	612044	93.21%	31	9.48%
薩	1256		18	66	0.009968%	612110	93.30%	31	9.48%
慶	1264		15	65	0.009817%	612175	93.38%	31	9.48%
彎	1317		22	59	0.008911%	612234	93.88%	31	9.48%
輩	1347		15	57	0.008609%	612291	94.14%	31	9.48%
抬	1350		8	56	0.008458%	612347	94.17%	31	9.48%
轟	1375		21	54	0.008155%	612401	94.37%	31	9.48%
玩	1390		8	53	0.008004%	612454	94.49%	31	9.48%
戴	1418		17	50	0.007551%	612504	94.71%	31	9.48%
額	1428		18	50	0.007551%	612554	94.79%	31	9.48%
亡	1429		3	49	0.0074%	612603	94.79%	31	9.48%
崇	1463		11	47	0.007098%	612650	95.04%	31	9.48%
礙	1471		19	47	0.007098%	612697	95.10%	31	9.48%
涉	1482		10	46	0.006947%	612743	95.18%	31	9.48%
搶	1498		13	45	0.006796%	612788	95.29%	31	9.48%
付	1535		5	42	0.006343%	612830	95.53%	31	9.48%
番	1566		12	41	0.006192%	612871	95.73%	31	9.48%
貨	593		11	229	0.03459%	613100	81.10%	30	9.17%
震	854		15	127	0.01918%	613227	87.72%	30	9.17%
渡	1016		12	95	0.01435%	613322	90.41%	30	9.17%
喊	1146		12	79	0.01193%	613401	92.11%	30	9.17%
吉	1160		6	77	0.01163%	613478	92.27%	30	9.17%
輛	1219		15	70	0.01057%	613548	92.93%	30	9.17%
麥	1227		11	69	0.01042%	613617	93.01%	30	9.17%
杜	1239		7	67	0.01012%	613684	93.13%	30	9.17%
凝	1261		16	65	0.009817%	613749	93.35%	30	9.17%
勃	1287		9	61	0.009213%	613810	93.60%	30	9.17%
炸	1295		9	61	0.009213%	613871	93.68%	30	9.17%
銳	1303		15	61	0.009213%	613932	93.75%	30	9.17%
伏	1339		6	57	0.008609%	613989	94.07%	30	9.17%
淚	1352		11	56	0.008458%	614045	94.18%	30	9.17%
隆	1355		11	56	0.008458%	614101	94.21%	30	9.17%
仔	1404		5	51	0.007702%	614152	94.60%	30	9.17%
昏	1411		8	51	0.007702%	614203	94.66%	30	9.17%
摘	1419		14	50	0.007551%	614253	94.72%	30	9.17%
堡	1444		12	48	0.007249%	614301	94.91%	30	9.17%
殊	1449		10	48	0.007249%	614349	94.94%	30	9.17%
珍	1451		9	48	0.007249%	614397	94.96%	30	9.17%
踏	1472		15	47	0.007098%	614444	95.11%	30	9.17%
朗	1481		10	46	0.006947%	614490	95.17%	30	9.17%
俗	1505		9	44	0.006645%	614534	95.33%	30	9.17%
弱	1574		10	40	0.006041%	614574	95.77%	30	9.17%
勵	1621		17	37	0.005588%	614611	96.05%	30	9.17%
棉	597		12	226	0.03413%	614837	81.24%	29	8.87%
賽	598		17	226	0.03413%	615063	81.27%	29	8.87%
孔	818		4	135	0.02039%	615198	87.01%	29	8.87%
畝	828		10	133	0.02009%	615331	87.21%	29	8.87%
咱	1068		9	88	0.01329%	615419	91.12%	29	8.87%
歐	1071		15	88	0.01329%	615507	91.16%	29	8.87%
坡	1106		8	83	0.01254%	615590	91.62%	29	8.87%
壤	1283		20	62	0.009364%	615652	93.57%	29	8.87%
汗	1310		6	60	0.009062%	615712	93.81%	29	8.87%
干	1370		3	54	0.008155%	615766	94.33%	29	8.87%
倡	1378		10	53	0.008004%	615819	94.40%	29	8.87%
眉	1421		9	50	0.007551%	615869	94.73%	29	8.87%
胸	1438		10	49	0.0074%	615918	94.86%	29	8.87%
訊	1441		10	49	0.0074%	615967	94.88%	29	8.87%
頑	1458		13	48	0.007249%	616015	95.01%	29	8.87%
顆	1489		17	46	0.006947%	616061	95.22%	29	8.87%
撲	1510		15	44	0.006645%	616105	95.37%	29	8.87%
惜	1523		11	43	0.006494%	616148	95.45%	29	8.87%
棄	1528		11	43	0.006494%	616191	95.48%	29	8.87%
鳴	1533		14	43	0.006494%	616234	95.52%	29	8.87%
昨	1564		9	41	0.006192%	616275	95.71%	29	8.87%
掩	1592		11	39	0.00589%	616314	95.88%	29	8.87%
距	1636		12	37	0.005588%	616351	96.13%	29	8.87%
啟	1640		11	36	0.005437%	616387	96.16%	29	8.87%
添	1645		11	36	0.005437%	616423	96.18%	29	8.87%
單字	序號	部首	筆劃	頻次	頻率	累積
頻次	累積
頻率	見檔次	見檔率
剩	1668		12	34	0.005135%	616457	96.30%	29	8.87%
偶	1707		11	32	0.004833%	616489	96.50%	29	8.87%
劉	1067		15	88	0.01329%	616577	91.11%	28	8.56%
伊	1096		6	84	0.01269%	616661	91.49%	28	8.56%
蟲	1150		18	79	0.01193%	616740	92.16%	28	8.56%
庫	1204		10	71	0.01072%	616811	92.77%	28	8.56%
菜	1218		12	70	0.01057%	616881	92.92%	28	8.56%
旱	1273		7	64	0.009666%	616945	93.47%	28	8.56%
儀	1275		15	63	0.009515%	617008	93.49%	28	8.56%
耕	1313		10	60	0.009062%	617068	93.84%	28	8.56%
狗	1324		8	59	0.008911%	617127	93.94%	28	8.56%
飽	1338		13	58	0.00876%	617185	94.06%	28	8.56%
溝	1343		13	57	0.008609%	617242	94.11%	28	8.56%
憶	1386		16	53	0.008004%	617295	94.46%	28	8.56%
楊	1388		13	53	0.008004%	617348	94.48%	28	8.56%
浮	1412		10	51	0.007702%	617399	94.67%	28	8.56%
尤	1431		4	49	0.0074%	617448	94.81%	28	8.56%
恨	1464		9	47	0.007098%	617495	95.05%	28	8.56%
匯	1478		13	46	0.006947%	617541	95.15%	28	8.56%
埋	1493		10	45	0.006796%	617586	95.25%	28	8.56%
毅	1499		15	45	0.006796%	617631	95.29%	28	8.56%
控	1509		11	44	0.006645%	617675	95.36%	28	8.56%
挺	1524		10	43	0.006494%	617718	95.46%	28	8.56%
恐	1537		10	42	0.006343%	617760	95.54%	28	8.56%
髮	1555		15	42	0.006343%	617802	95.66%	28	8.56%
捧	1576		11	40	0.006041%	617842	95.79%	28	8.56%
甘	1679		5	34	0.005135%	617876	96.36%	28	8.56%
藥	769		19	151	0.02281%	618027	85.95%	27	8.26%
茶	823		10	134	0.02024%	618161	87.11%	27	8.26%
童	843		12	129	0.01948%	618290	87.51%	27	8.26%
爺	902		13	116	0.01752%	618406	88.60%	27	8.26%
酒	998		10	98	0.0148%	618504	90.15%	27	8.26%
泰	1026		10	93	0.01405%	618597	90.55%	27	8.26%
呵	1183		8	74	0.01118%	618671	92.54%	27	8.26%
洛	1195		9	73	0.01102%	618744	92.67%	27	8.26%
曉	1221		16	69	0.01042%	618813	92.95%	27	8.26%
港	1242		12	67	0.01012%	618880	93.16%	27	8.26%
狠	1255		9	66	0.009968%	618946	93.29%	27	8.26%
蒼	1267		14	65	0.009817%	619011	93.41%	27	8.26%
滾	1293		14	61	0.009213%	619072	93.66%	27	8.26%
床	1348		7	56	0.008458%	619128	94.15%	27	8.26%
緩	1363		15	55	0.008306%	619183	94.28%	27	8.26%
	1407		12	51	0.007702%	619234	94.63%	27	8.26%
腰	1424		13	50	0.007551%	619284	94.76%	27	8.26%
邦	1455		6	48	0.007249%	619332	94.98%	27	8.26%
麻	1459		11	48	0.007249%	619380	95.01%	27	8.26%
串	1519		7	43	0.006494%	619423	95.43%	27	8.26%
振	1540		10	42	0.006343%	619465	95.56%	27	8.26%
搬	1541		13	42	0.006343%	619507	95.57%	27	8.26%
逃	1551		9	42	0.006343%	619549	95.63%	27	8.26%
拍	1563		8	41	0.006192%	619590	95.71%	27	8.26%
網	1567		14	41	0.006192%	619631	95.73%	27	8.26%
序	1573		7	40	0.006041%	619671	95.77%	27	8.26%
牢	1677		7	34	0.005135%	619705	96.35%	27	8.26%
彼	1688		8	33	0.004984%	619738	96.41%	27	8.26%
淺	1694		11	33	0.004984%	619771	96.44%	27	8.26%
循	1714		12	32	0.004833%	619803	96.54%	27	8.26%
竹	915		6	113	0.01707%	619916	88.82%	26	7.95%
酸	984		14	101	0.01525%	620017	89.94%	26	7.95%
啦	1047		11	90	0.01359%	620107	90.84%	26	7.95%
撮	1051		15	90	0.01359%	620197	90.89%	26	7.95%
杯	1222		8	69	0.01042%	620266	92.96%	26	7.95%
偷	1304		11	60	0.009062%	620326	93.76%	26	7.95%
卷	1380		8	53	0.008004%	620379	94.41%	26	7.95%
聖	1395		13	53	0.008004%	620432	94.53%	26	7.95%
叢	1430		18	49	0.0074%	620481	94.80%	26	7.95%
屆	1432		8	49	0.0074%	620530	94.82%	26	7.95%
淨	1435		11	49	0.0074%	620579	94.84%	26	7.95%
尊	1445		12	48	0.007249%	620627	94.91%	26	7.95%
姿	1495		9	45	0.006796%	620672	95.27%	26	7.95%
憤	1575		15	40	0.006041%	620712	95.78%	26	7.95%
抹	1610		8	38	0.005739%	620750	95.99%	26	7.95%
忍	1624		7	37	0.005588%	620787	96.07%	26	7.95%
鍛	1649		17	36	0.005437%	620823	96.20%	26	7.95%
乏	1665		5	34	0.005135%	620857	96.29%	26	7.95%
邁	1728		16	32	0.004833%	620889	96.60%	26	7.95%
潤	1755		15	30	0.004531%	620919	96.73%	26	7.95%
戲	654		17	192	0.029%	621111	83.03%	25	7.65%
冰	718		6	164	0.02477%	621275	84.74%	25	7.65%
店	948		8	107	0.01616%	621382	89.37%	25	7.65%
川	1006		3	96	0.0145%	621478	90.26%	25	7.65%
粒	1196		11	73	0.01102%	621551	92.68%	25	7.65%
輸	1269		16	65	0.009817%	621616	93.43%	25	7.65%
烏	1284		10	62	0.009364%	621678	93.58%	25	7.65%
蛋	1297		11	61	0.009213%	621739	93.70%	25	7.65%
嘆	1367		14	54	0.008155%	621793	94.31%	25	7.65%
奧	1406		13	51	0.007702%	621844	94.62%	25	7.65%
仙	1415		5	50	0.007551%	621894	94.69%	25	7.65%
搭	1446		13	48	0.007249%	621942	94.92%	25	7.65%
牌	1450		12	48	0.007249%	621990	94.95%	25	7.65%
擠	1480		17	46	0.006947%	622036	95.16%	25	7.65%
默	1490		16	46	0.006947%	622082	95.23%	25	7.65%
闖	1503		18	45	0.006796%	622127	95.32%	25	7.65%
孫	1507		10	44	0.006645%	622171	95.35%	25	7.65%
燃	1511		16	44	0.006645%	622215	95.37%	25	7.65%
縮	1514		17	44	0.006645%	622259	95.39%	25	7.65%
柱	1526		9	43	0.006494%	622302	95.47%	25	7.65%
鼻	1534		14	43	0.006494%	622345	95.52%	25	7.65%
腐	1568		14	41	0.006192%	622386	95.74%	25	7.65%
蛇	1582		11	40	0.006041%	622426	95.82%	25	7.65%
單字	序號	部首	筆劃	頻次	頻率	累積
頻次	累積
頻率	見檔次	見檔率
噴	1589		15	39	0.00589%	622465	95.86%	25	7.65%
暖	1594		13	39	0.00589%	622504	95.89%	25	7.65%
燦	1596		17	39	0.00589%	622543	95.91%	25	7.65%
衡	1603		16	39	0.00589%	622582	95.95%	25	7.65%
