單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
怖	2401		8	14	0.00211%	650797	98.47%	11	2.68%
晰	2406		12	14	0.00211%	650811	98.48%	11	2.68%
淑	2412		11	14	0.00211%	650825	98.49%	11	2.68%
肺	2423		8	14	0.00211%	650839	98.51%	11	2.68%
腫	2424		13	14	0.00211%	650853	98.51%	11	2.68%
賊	2431		13	14	0.00211%	650867	98.53%	11	2.68%
頒	2437		13	14	0.00211%	650881	98.54%	11	2.68%
弊	2453		14	13	0.001959%	650894	98.57%	11	2.68%
昔	2456		8	13	0.001959%	650907	98.58%	11	2.68%
碌	2466		13	13	0.001959%	650920	98.60%	11	2.68%
繃	2467		17	13	0.001959%	650933	98.60%	11	2.68%
鞭	2480		18	13	0.001959%	650946	98.63%	11	2.68%
坊	2494		7	12	0.001809%	650958	98.65%	11	2.68%
愧	2499		13	12	0.001809%	650970	98.66%	11	2.68%
扔	2501		5	12	0.001809%	650982	98.66%	11	2.68%
掏	2504		11	12	0.001809%	650994	98.67%	11	2.68%
擅	2506		16	12	0.001809%	651006	98.67%	11	2.68%
暮	2509		15	12	0.001809%	651018	98.68%	11	2.68%
繽	2533		20	12	0.001809%	651030	98.72%	11	2.68%
葛	2540		13	12	0.001809%	651042	98.74%	11	2.68%
裹	2546		14	12	0.001809%	651054	98.75%	11	2.68%
輾	2548		17	12	0.001809%	651066	98.75%	11	2.68%
迂	2549		6	12	0.001809%	651078	98.75%	11	2.68%
遣	2550		13	12	0.001809%	651090	98.75%	11	2.68%
鍊	2552		17	12	0.001809%	651102	98.76%	11	2.68%
鍋	2553		17	12	0.001809%	651114	98.76%	11	2.68%
霉	2555		15	12	0.001809%	651126	98.76%	11	2.68%
仲	2559		6	11	0.001658%	651137	98.77%	11	2.68%
凸	2561		5	11	0.001658%	651148	98.77%	11	2.68%
嘔	2570		14	11	0.001658%	651159	98.79%	11	2.68%
履	2574		15	11	0.001658%	651170	98.79%	11	2.68%
禱	2598		18	11	0.001658%	651181	98.83%	11	2.68%
羽	2602		6	11	0.001658%	651192	98.84%	11	2.68%
翅	2603		10	11	0.001658%	651203	98.84%	11	2.68%
贈	2612		19	11	0.001658%	651214	98.86%	11	2.68%
輿	2614		17	11	0.001658%	651225	98.86%	11	2.68%
閘	2616		13	11	0.001658%	651236	98.86%	11	2.68%
鮑	1419		16	55	0.00829%	651291	94.10%	10	2.43%
桂	1783		10	32	0.004823%	651323	96.42%	10	2.43%
廟	1874		15	28	0.00422%	651351	96.83%	10	2.43%
榕	1880		14	28	0.00422%	651379	96.85%	10	2.43%
厘	1906		9	27	0.00407%	651406	96.96%	10	2.43%
靚	1958		15	26	0.003919%	651432	97.17%	10	2.43%
齣	1991		20	25	0.003768%	651457	97.30%	10	2.43%
沫	2042		8	23	0.003467%	651480	97.48%	10	2.43%
恤	2066		9	22	0.003316%	651502	97.56%	10	2.43%
捏	2106		10	21	0.003165%	651523	97.69%	10	2.43%
峽	2146		10	20	0.003014%	651543	97.82%	10	2.43%
噪	2173		16	19	0.002864%	651562	97.90%	10	2.43%
俠	2204		9	18	0.002713%	651580	97.98%	10	2.43%
咁	2209		8	18	0.002713%	651598	98.00%	10	2.43%
掣	2219		12	18	0.002713%	651616	98.03%	10	2.43%
搓	2220		13	18	0.002713%	651634	98.03%	10	2.43%
蝦	2243		15	18	0.002713%	651652	98.09%	10	2.43%
搵	2260		13	17	0.002562%	651669	98.13%	10	2.43%
籃	2269		20	17	0.002562%	651686	98.16%	10	2.43%
膏	2274		14	17	0.002562%	651703	98.17%	10	2.43%
裳	2278		14	17	0.002562%	651720	98.18%	10	2.43%
刮	2290		8	16	0.002412%	651736	98.21%	10	2.43%
磋	2315		15	16	0.002412%	651752	98.27%	10	2.43%
縣	2317		16	16	0.002412%	651768	98.28%	10	2.43%
蘆	2322		20	16	0.002412%	651784	98.29%	10	2.43%
役	2348		7	15	0.002261%	651799	98.35%	10	2.43%
晤	2353		11	15	0.002261%	651814	98.36%	10	2.43%
癢	2363		20	15	0.002261%	651829	98.38%	10	2.43%
賠	2379		15	15	0.002261%	651844	98.42%	10	2.43%
揣	2404		12	14	0.00211%	651858	98.47%	10	2.43%
框	2407		10	14	0.00211%	651872	98.48%	10	2.43%
熬	2415		15	14	0.00211%	651886	98.50%	10	2.43%
耍	2421		9	14	0.00211%	651900	98.51%	10	2.43%
霜	2435		17	14	0.00211%	651914	98.54%	10	2.43%
壹	2447		12	13	0.001959%	651927	98.56%	10	2.43%
屠	2452		11	13	0.001959%	651940	98.57%	10	2.43%
掘	2455		11	13	0.001959%	651953	98.58%	10	2.43%
畔	2463		10	13	0.001959%	651966	98.59%	10	2.43%
皂	2465		7	13	0.001959%	651979	98.60%	10	2.43%
翁	2468		10	13	0.001959%	651992	98.60%	10	2.43%
豎	2474		15	13	0.001959%	652005	98.61%	10	2.43%
賤	2475		15	13	0.001959%	652018	98.62%	10	2.43%
几	2486		2	12	0.001809%	652030	98.64%	10	2.43%
嚼	2492		20	12	0.001809%	652042	98.65%	10	2.43%
抨	2503		8	12	0.001809%	652054	98.67%	10	2.43%
撈	2505		15	12	0.001809%	652066	98.67%	10	2.43%
旬	2507		6	12	0.001809%	652078	98.68%	10	2.43%
獸	2519		19	12	0.001809%	652090	98.70%	10	2.43%
縛	2531		16	12	0.001809%	652102	98.72%	10	2.43%
縷	2532		17	12	0.001809%	652114	98.72%	10	2.43%
虞	2541		13	12	0.001809%	652126	98.74%	10	2.43%
顛	2556		19	12	0.001809%	652138	98.76%	10	2.43%
鳳	2557		14	12	0.001809%	652150	98.77%	10	2.43%
冀	2560		16	11	0.001658%	652161	98.77%	10	2.43%
匠	2564		6	11	0.001658%	652172	98.78%	10	2.43%
嗅	2569		13	11	0.001658%	652183	98.79%	10	2.43%
棒	2580		12	11	0.001658%	652194	98.80%	10	2.43%
洶	2582		9	11	0.001658%	652205	98.81%	10	2.43%
漓	2586		14	11	0.001658%	652216	98.81%	10	2.43%
澀	2588		17	11	0.001658%	652227	98.82%	10	2.43%
矚	2593		26	11	0.001658%	652238	98.83%	10	2.43%
竭	2599		14	11	0.001658%	652249	98.84%	10	2.43%
茂	2605		9	11	0.001658%	652260	98.85%	10	2.43%
蔭	2607		15	11	0.001658%	652271	98.85%	10	2.43%
俾	2623		10	10	0.001507%	652281	98.87%	10	2.43%
啥	2630		11	10	0.001507%	652291	98.89%	10	2.43%
撕	2646		15	10	0.001507%	652301	98.91%	10	2.43%
沸	2653		8	10	0.001507%	652311	98.92%	10	2.43%
淆	2654		11	10	0.001507%	652321	98.92%	10	2.43%
祈	2668		8	10	0.001507%	652331	98.94%	10	2.43%
竄	2671		18	10	0.001507%	652341	98.95%	10	2.43%
翹	2678		18	10	0.001507%	652351	98.96%	10	2.43%
肢	2680		8	10	0.001507%	652361	98.96%	10	2.43%
胎	2681		9	10	0.001507%	652371	98.96%	10	2.43%
虐	2685		9	10	0.001507%	652381	98.97%	10	2.43%
諱	2686		16	10	0.001507%	652391	98.97%	10	2.43%
迄	2690		6	10	0.001507%	652401	98.98%	10	2.43%
釀	2692		24	10	0.001507%	652411	98.98%	10	2.43%
陋	2695		8	10	0.001507%	652421	98.98%	10	2.43%
飢	2697		10	10	0.001507%	652431	98.99%	10	2.43%
柯	1849		9	29	0.004371%	652460	96.72%	9	2.19%
宋	1943		7	26	0.003919%	652486	97.11%	9	2.19%
咳	1994		9	24	0.003617%	652510	97.31%	9	2.19%
墓	1998		14	24	0.003617%	652534	97.32%	9	2.19%
崖	2000		11	24	0.003617%	652558	97.33%	9	2.19%
軒	2022		10	24	0.003617%	652582	97.41%	9	2.19%
嬸	2035		18	23	0.003467%	652605	97.45%	9	2.19%
嶼	2148		17	20	0.003014%	652625	97.82%	9	2.19%
沈	2183		7	19	0.002864%	652644	97.92%	9	2.19%
薦	2192		18	19	0.002864%	652663	97.95%	9	2.19%
桶	2226		11	18	0.002713%	652681	98.04%	9	2.19%
菊	2242		12	18	0.002713%	652699	98.09%	9	2.19%
后	2249		6	17	0.002562%	652716	98.11%	9	2.19%
迪	2280		8	17	0.002562%	652733	98.19%	9	2.19%
喃	2294		12	16	0.002412%	652749	98.22%	9	2.19%
廷	2298		7	16	0.002412%	652765	98.23%	9	2.19%
潰	2309		15	16	0.002412%	652781	98.26%	9	2.19%
燕	2310		16	16	0.002412%	652797	98.26%	9	2.19%
	2318		11	16	0.002412%	652813	98.28%	9	2.19%
蝶	2323		15	16	0.002412%	652829	98.29%	9	2.19%
轄	2328		17	16	0.002412%	652845	98.30%	9	2.19%
郤	2329		9	16	0.002412%	652861	98.30%	9	2.19%
墳	2343		15	15	0.002261%	652876	98.34%	9	2.19%
巷	2347		9	15	0.002261%	652891	98.35%	9	2.19%
淒	2357		11	15	0.002261%	652906	98.37%	9	2.19%
碑	2366		13	15	0.002261%	652921	98.39%	9	2.19%
羈	2370		24	15	0.002261%	652936	98.40%	9	2.19%
膩	2372		16	15	0.002261%	652951	98.40%	9	2.19%
霞	2383		17	15	0.002261%	652966	98.43%	9	2.19%
鬚	2384		22	15	0.002261%	652981	98.43%	9	2.19%
坪	2395		8	14	0.00211%	652995	98.45%	9	2.19%
奸	2396		6	14	0.00211%	653009	98.46%	9	2.19%
濾	2413		18	14	0.00211%	653023	98.49%	9	2.19%
秦	2420		10	14	0.00211%	653037	98.51%	9	2.19%
醬	2433		18	14	0.00211%	653051	98.53%	9	2.19%
咱	2443		9	13	0.001959%	653064	98.55%	9	2.19%
嚐	2444		17	13	0.001959%	653077	98.56%	9	2.19%
嚕	2445		18	13	0.001959%	653090	98.56%	9	2.19%
愕	2454		12	13	0.001959%	653103	98.58%	9	2.19%
氈	2459		17	13	0.001959%	653116	98.59%	9	2.19%
誦	2473		14	13	0.001959%	653129	98.61%	9	2.19%
錫	2477		16	13	0.001959%	653142	98.62%	9	2.19%
鬍	2481		19	13	0.001959%	653155	98.63%	9	2.19%
余	2483		7	12	0.001809%	653167	98.63%	9	2.19%
噴	2491		15	12	0.001809%	653179	98.65%	9	2.19%
悴	2497		11	12	0.001809%	653191	98.66%	9	2.19%
憔	2500		15	12	0.001809%	653203	98.66%	9	2.19%
桑	2511		10	12	0.001809%	653215	98.68%	9	2.19%
瀉	2516		18	12	0.001809%	653227	98.69%	9	2.19%
獃	2518		14	12	0.001809%	653239	98.70%	9	2.19%
祭	2525		11	12	0.001809%	653251	98.71%	9	2.19%
粥	2529		12	12	0.001809%	653263	98.72%	9	2.19%
芝	2535		8	12	0.001809%	653275	98.73%	9	2.19%
鈕	2551		12	12	0.001809%	653287	98.76%	9	2.19%
剔	2563		10	11	0.001658%	653298	98.78%	9	2.19%
挨	2576		10	11	0.001658%	653309	98.80%	9	2.19%
沮	2581		8	11	0.001658%	653320	98.81%	9	2.19%
淘	2584		11	11	0.001658%	653331	98.81%	9	2.19%
甦	2590		12	11	0.001658%	653342	98.82%	9	2.19%
碟	2597		14	11	0.001658%	653353	98.83%	9	2.19%
繩	2601		19	11	0.001658%	653364	98.84%	9	2.19%
嚨	2631		20	10	0.001507%	653374	98.89%	9	2.19%
恕	2637		10	10	0.001507%	653384	98.90%	9	2.19%
惕	2638		11	10	0.001507%	653394	98.90%	9	2.19%
扁	2639		9	10	0.001507%	653404	98.90%	9	2.19%
挾	2641		10	10	0.001507%	653414	98.90%	9	2.19%
挪	2642		10	10	0.001507%	653424	98.90%	9	2.19%
撇	2643		14	10	0.001507%	653434	98.90%	9	2.19%
摔	2644		14	10	0.001507%	653444	98.91%	9	2.19%
攬	2647		24	10	0.001507%	653454	98.91%	9	2.19%
梳	2649		10	10	0.001507%	653464	98.91%	9	2.19%
檯	2651		18	10	0.001507%	653474	98.92%	9	2.19%
眶	2665		11	10	0.001507%	653484	98.94%	9	2.19%
綻	2674		14	10	0.001507%	653494	98.95%	9	2.19%
繹	2676		19	10	0.001507%	653504	98.95%	9	2.19%
蘊	2684		20	10	0.001507%	653514	98.97%	9	2.19%
豫	2687		16	10	0.001507%	653524	98.97%	9	2.19%
踩	2689		15	10	0.001507%	653534	98.97%	9	2.19%
叉	2703		3	9	0.001357%	653543	98.99%	9	2.19%
囑	2711		24	9	0.001357%	653552	99.01%	9	2.19%
帥	2721		9	9	0.001357%	653561	99.02%	9	2.19%
悵	2723		11	9	0.001357%	653570	99.02%	9	2.19%
慚	2724		14	9	0.001357%	653579	99.02%	9	2.19%
憎	2725		15	9	0.001357%	653588	99.02%	9	2.19%
懇	2726		17	9	0.001357%	653597	99.03%	9	2.19%
拯	2728		9	9	0.001357%	653606	99.03%	9	2.19%
瀰	2741		20	9	0.001357%	653615	99.05%	9	2.19%
熒	2745		14	9	0.001357%	653624	99.05%	9	2.19%
狼	2747		10	9	0.001357%	653633	99.05%	9	2.19%
窺	2762		16	9	0.001357%	653642	99.07%	9	2.19%
竅	2763		18	9	0.001357%	653651	99.08%	9	2.19%
臻	2770		16	9	0.001357%	653660	99.09%	9	2.19%
訝	2777		11	9	0.001357%	653669	99.10%	9	2.19%
鄙	2781		13	9	0.001357%	653678	99.10%	9	2.19%
鑼	2786		27	9	0.001357%	653687	99.11%	9	2.19%
艇	1609		13	42	0.00633%	653729	95.47%	8	1.95%
疫	1732		9	34	0.005125%	653763	96.16%	8	1.95%
肪	1807		8	31	0.004672%	653794	96.53%	8	1.95%
娃	1941		9	26	0.003919%	653820	97.10%	8	1.95%
叛	1966		9	25	0.003768%	653845	97.20%	8	1.95%
葬	2049		13	23	0.003467%	653868	97.50%	8	1.95%
醇	2052		15	23	0.003467%	653891	97.51%	8	1.95%
穎	2077		16	22	0.003316%	653913	97.60%	8	1.95%
坤	2102		8	21	0.003165%	653934	97.68%	8	1.95%
壟	2103		19	21	0.003165%	653955	97.68%	8	1.95%
氧	2111		10	21	0.003165%	653976	97.71%	8	1.95%
曝	2151		19	20	0.003014%	653996	97.83%	8	1.95%
槽	2152		15	20	0.003014%	654016	97.83%	8	1.95%
昆	2224		8	18	0.002713%	654034	98.04%	8	1.95%
瓷	2233		11	18	0.002713%	654052	98.06%	8	1.95%
毅	2266		15	17	0.002562%	654069	98.15%	8	1.95%
冇	2337		4	15	0.002261%	654084	98.32%	8	1.95%
晉	2352		10	15	0.002261%	654099	98.36%	8	1.95%
杆	2354		7	15	0.002261%	654114	98.36%	8	1.95%
葵	2374		13	15	0.002261%	654129	98.41%	8	1.95%
乙	2385		1	14	0.00211%	654143	98.43%	8	1.95%
犬	2417		4	14	0.00211%	654157	98.50%	8	1.95%
葡	2428		13	14	0.00211%	654171	98.52%	8	1.95%
錶	2434		16	14	0.00211%	654185	98.54%	8	1.95%
傅	2442		12	13	0.001959%	654198	98.55%	8	1.95%
姬	2449		10	13	0.001959%	654211	98.57%	8	1.95%
畏	2462		9	13	0.001959%	654224	98.59%	8	1.95%
荃	2471		10	13	0.001959%	654237	98.61%	8	1.95%
凱	2487		12	12	0.001809%	654249	98.64%	8	1.95%
殷	2513		10	12	0.001809%	654261	98.69%	8	1.95%
烘	2517		10	12	0.001809%	654273	98.69%	8	1.95%
疚	2520		8	12	0.001809%	654285	98.70%	8	1.95%
盧	2522		16	12	0.001809%	654297	98.70%	8	1.95%
籮	2528		25	12	0.001809%	654309	98.71%	8	1.95%
翔	2534		12	12	0.001809%	654321	98.72%	8	1.95%
莉	2538		11	12	0.001809%	654333	98.73%	8	1.95%
裸	2545		13	12	0.001809%	654345	98.74%	8	1.95%
貯	2547		12	12	0.001809%	654357	98.75%	8	1.95%
函	2562		8	11	0.001658%	654368	98.77%	8	1.95%
吋	2565		6	11	0.001658%	654379	98.78%	8	1.95%
喂	2567		12	11	0.001658%	654390	98.78%	8	1.95%
嫩	2573		14	11	0.001658%	654401	98.79%	8	1.95%
濱	2587		17	11	0.001658%	654412	98.82%	8	1.95%
眷	2592		11	11	0.001658%	654423	98.82%	8	1.95%
矩	2594		10	11	0.001658%	654434	98.83%	8	1.95%
砌	2595		9	11	0.001658%	654445	98.83%	8	1.95%
聾	2604		22	11	0.001658%	654456	98.84%	8	1.95%
訣	2608		11	11	0.001658%	654467	98.85%	8	1.95%
譜	2610		19	11	0.001658%	654478	98.85%	8	1.95%
貶	2611		12	11	0.001658%	654489	98.86%	8	1.95%
蹟	2613		18	11	0.001658%	654500	98.86%	8	1.95%
頌	2617		13	11	0.001658%	654511	98.87%	8	1.95%
侮	2622		9	10	0.001507%	654521	98.87%	8	1.95%
咭	2628		9	10	0.001507%	654531	98.88%	8	1.95%
壘	2632		18	10	0.001507%	654541	98.89%	8	1.95%
恍	2635		9	10	0.001507%	654551	98.89%	8	1.95%
曳	2648		6	10	0.001507%	654561	98.91%	8	1.95%
獵	2661		18	10	0.001507%	654571	98.93%	8	1.95%
禿	2669		7	10	0.001507%	654581	98.94%	8	1.95%
肘	2679		7	10	0.001507%	654591	98.96%	8	1.95%
逍	2691		10	10	0.001507%	654601	98.98%	8	1.95%
鍛	2694		17	10	0.001507%	654611	98.98%	8	1.95%
隸	2696		17	10	0.001507%	654621	98.98%	8	1.95%
乍	2699		5	9	0.001357%	654630	98.99%	8	1.95%
刷	2701		8	9	0.001357%	654639	98.99%	8	1.95%
劈	2702		15	9	0.001357%	654648	98.99%	8	1.95%
塌	2715		13	9	0.001357%	654657	99.01%	8	1.95%
屏	2719		9	9	0.001357%	654666	99.02%	8	1.95%
摧	2730		14	9	0.001357%	654675	99.03%	8	1.95%
暇	2733		13	9	0.001357%	654684	99.04%	8	1.95%
樑	2737		15	9	0.001357%	654693	99.04%	8	1.95%
煎	2743		13	9	0.001357%	654702	99.05%	8	1.95%
瞄	2757		14	9	0.001357%	654711	99.07%	8	1.95%
瞬	2758		17	9	0.001357%	654720	99.07%	8	1.95%
禦	2760		16	9	0.001357%	654729	99.07%	8	1.95%
糙	2766		17	9	0.001357%	654738	99.08%	8	1.95%
苛	2771		9	9	0.001357%	654747	99.09%	8	1.95%
襪	2776		20	9	0.001357%	654756	99.09%	8	1.95%
逕	2779		10	9	0.001357%	654765	99.10%	8	1.95%
駭	2790		16	9	0.001357%	654774	99.11%	8	1.95%
騎	2791		18	9	0.001357%	654783	99.11%	8	1.95%
丸	2795		3	8	0.001206%	654791	99.12%	8	1.95%
傍	2797		12	8	0.001206%	654799	99.12%	8	1.95%
刪	2799		7	8	0.001206%	654807	99.12%	8	1.95%
噓	2808		15	8	0.001206%	654815	99.13%	8	1.95%
囂	2811		21	8	0.001206%	654823	99.14%	8	1.95%
嫵	2817		15	8	0.001206%	654831	99.15%	8	1.95%
峻	2818		10	8	0.001206%	654839	99.15%	8	1.95%
惆	2822		11	8	0.001206%	654847	99.15%	8	1.95%
晴	2830		12	8	0.001206%	654855	99.16%	8	1.95%
橘	2834		16	8	0.001206%	654863	99.17%	8	1.95%
汰	2836		7	8	0.001206%	654871	99.17%	8	1.95%
淵	2839		11	8	0.001206%	654879	99.17%	8	1.95%
瞻	2848		18	8	0.001206%	654887	99.18%	8	1.95%
蔓	2858		15	8	0.001206%	654895	99.20%	8	1.95%
袱	2864		11	8	0.001206%	654903	99.20%	8	1.95%
轍	2871		18	8	0.001206%	654911	99.21%	8	1.95%
鑒	2875		22	8	0.001206%	654919	99.22%	8	1.95%
囚	2062		5	22	0.003316%	654941	97.55%	7	1.70%
鎊	2130		18	21	0.003165%	654962	97.77%	7	1.70%
陵	2164		10	20	0.003014%	654982	97.87%	7	1.70%
兔	2167		8	19	0.002864%	655001	97.88%	7	1.70%
僑	2206		14	18	0.002713%	655019	97.99%	7	1.70%
噸	2212		16	18	0.002713%	655037	98.01%	7	1.70%
佢	2287		7	16	0.002412%	655053	98.20%	7	1.70%
懲	2299		19	16	0.002412%	655069	98.23%	7	1.70%
滔	2307		13	16	0.002412%	655085	98.25%	7	1.70%
剃	2339		9	15	0.002261%	655100	98.33%	7	1.70%
姆	2345		8	15	0.002261%	655115	98.34%	7	1.70%
穴	2368		5	15	0.002261%	655130	98.39%	7	1.70%
媳	2397		13	14	0.00211%	655144	98.46%	7	1.70%
茄	2427		9	14	0.00211%	655158	98.52%	7	1.70%
蔡	2429		15	14	0.00211%	655172	98.52%	7	1.70%
乞	2441		3	13	0.001959%	655185	98.55%	7	1.70%
坑	2446		7	13	0.001959%	655198	98.56%	7	1.70%
姨	2448		9	13	0.001959%	655211	98.56%	7	1.70%
疆	2464		19	13	0.001959%	655224	98.59%	7	1.70%
肖	2469		7	13	0.001959%	655237	98.60%	7	1.70%
賭	2476		15	13	0.001959%	655250	98.62%	7	1.70%
霍	2479		16	13	0.001959%	655263	98.62%	7	1.70%
偵	2484		11	12	0.001809%	655275	98.63%	7	1.70%
咽	2490		9	12	0.001809%	655287	98.64%	7	1.70%
朧	2510		20	12	0.001809%	655299	98.68%	7	1.70%
浦	2514		10	12	0.001809%	655311	98.69%	7	1.70%
濛	2515		17	12	0.001809%	655323	98.69%	7	1.70%
禪	2526		16	12	0.001809%	655335	98.71%	7	1.70%
絮	2530		12	12	0.001809%	655347	98.72%	7	1.70%
芽	2536		8	12	0.001809%	655359	98.73%	7	1.70%
螺	2543		17	12	0.001809%	655371	98.74%	7	1.70%
丘	2558		5	11	0.001658%	655382	98.77%	7	1.70%
噹	2571		16	11	0.001658%	655393	98.79%	7	1.70%
姊	2572		8	11	0.001658%	655404	98.79%	7	1.70%
朦	2579		18	11	0.001658%	655415	98.80%	7	1.70%
洒	2583		9	11	0.001658%	655426	98.81%	7	1.70%
渠	2585		12	11	0.001658%	655437	98.81%	7	1.70%
砰	2596		10	11	0.001658%	655448	98.83%	7	1.70%
絨	2600		12	11	0.001658%	655459	98.84%	7	1.70%
侈	2621		8	10	0.001507%	655469	98.87%	7	1.70%
凳	2624		14	10	0.001507%	655479	98.88%	7	1.70%
剖	2625		10	10	0.001507%	655489	98.88%	7	1.70%
怯	2634		8	10	0.001507%	655499	98.89%	7	1.70%
恆	2636		9	10	0.001507%	655509	98.89%	7	1.70%
棘	2650		12	10	0.001507%	655519	98.92%	7	1.70%
渣	2655		12	10	0.001507%	655529	98.92%	7	1.70%
炫	2656		9	10	0.001507%	655539	98.92%	7	1.70%
焗	2658		11	10	0.001507%	655549	98.93%	7	1.70%
眺	2666		11	10	0.001507%	655559	98.94%	7	1.70%
簿	2672		19	10	0.001507%	655569	98.95%	7	1.70%
蒂	2683		13	10	0.001507%	655579	98.97%	7	1.70%
叩	2704		5	9	0.001357%	655588	99.00%	7	1.70%
呷	2706		8	9	0.001357%	655597	99.00%	7	1.70%
咐	2707		8	9	0.001357%	655606	99.00%	7	1.70%
哎	2708		9	9	0.001357%	655615	99.00%	7	1.70%
埠	2714		11	9	0.001357%	655624	99.01%	7	1.70%
屢	2720		14	9	0.001357%	655633	99.02%	7	1.70%
忖	2722		6	9	0.001357%	655642	99.02%	7	1.70%
懦	2727		17	9	0.001357%	655651	99.03%	7	1.70%
棕	2734		12	9	0.001357%	655660	99.04%	7	1.70%
樽	2738		16	9	0.001357%	655669	99.04%	7	1.70%
溺	2740		13	9	0.001357%	655678	99.04%	7	1.70%
烤	2742		10	9	0.001357%	655687	99.05%	7	1.70%
爹	2746		10	9	0.001357%	655696	99.05%	7	1.70%
甩	2751		5	9	0.001357%	655705	99.06%	7	1.70%
盯	2753		7	9	0.001357%	655714	99.06%	7	1.70%
睇	2756		12	9	0.001357%	655723	99.07%	7	1.70%
羨	2767		13	9	0.001357%	655732	99.08%	7	1.70%
蕉	2773		16	9	0.001357%	655741	99.09%	7	1.70%
髦	2792		14	9	0.001357%	655750	99.12%	7	1.70%
倖	2796		10	8	0.001206%	655758	99.12%	7	1.70%
呻	2803		8	8	0.001206%	655766	99.13%	7	1.70%
嗜	2806		13	8	0.001206%	655774	99.13%	7	1.70%
嗽	2807		14	8	0.001206%	655782	99.13%	7	1.70%
噫	2810		16	8	0.001206%	655790	99.14%	7	1.70%
壤	2813		20	8	0.001206%	655798	99.14%	7	1.70%
嬉	2816		15	8	0.001206%	655806	99.14%	7	1.70%
廝	2819		15	8	0.001206%	655814	99.15%	7	1.70%
徊	2820		9	8	0.001206%	655822	99.15%	7	1.70%
徘	2821		11	8	0.001206%	655830	99.15%	7	1.70%
拗	2824		8	8	0.001206%	655838	99.15%	7	1.70%
摯	2825		15	8	0.001206%	655846	99.16%	7	1.70%
撓	2826		15	8	0.001206%	655854	99.16%	7	1.70%
撮	2827		15	8	0.001206%	655862	99.16%	7	1.70%
攪	2829		23	8	0.001206%	655870	99.16%	7	1.70%
桿	2832		11	8	0.001206%	655878	99.16%	7	1.70%
泣	2837		8	8	0.001206%	655886	99.17%	7	1.70%
爪	2842		4	8	0.001206%	655894	99.18%	7	1.70%
瑪	2845		14	8	0.001206%	655902	99.18%	7	1.70%
矜	2849		9	8	0.001206%	655910	99.18%	7	1.70%
蠟	2863		21	8	0.001206%	655918	99.20%	7	1.70%
褪	2865		15	8	0.001206%	655926	99.20%	7	1.70%
髒	2881		22	8	0.001206%	655934	99.22%	7	1.70%
佇	2887		7	7	0.001055%	655941	99.23%	7	1.70%
侯	2889		9	7	0.001055%	655948	99.23%	7	1.70%
倪	2891		10	7	0.001055%	655955	99.23%	7	1.70%
儉	2892		15	7	0.001055%	655962	99.24%	7	1.70%
卒	2898		8	7	0.001055%	655969	99.24%	7	1.70%
啃	2903		11	7	0.001055%	655976	99.25%	7	1.70%
坎	2910		7	7	0.001055%	655983	99.25%	7	1.70%
幟	2919		15	7	0.001055%	655990	99.26%	7	1.70%
懈	2927		16	7	0.001055%	655997	99.27%	7	1.70%
抉	2928		7	7	0.001055%	656004	99.27%	7	1.70%
敞	2934		12	7	0.001055%	656011	99.28%	7	1.70%
曠	2935		19	7	0.001055%	656018	99.28%	7	1.70%
棲	2942		12	7	0.001055%	656025	99.29%	7	1.70%
沐	2946		7	7	0.001055%	656032	99.29%	7	1.70%
滄	2951		13	7	0.001055%	656039	99.30%	7	1.70%
澆	2952		15	7	0.001055%	656046	99.30%	7	1.70%
澡	2953		16	7	0.001055%	656053	99.30%	7	1.70%
玄	2958		5	7	0.001055%	656060	99.30%	7	1.70%
穫	2966		19	7	0.001055%	656067	99.31%	7	1.70%
糕	2969		16	7	0.001055%	656074	99.32%	7	1.70%
羹	2972		19	7	0.001055%	656081	99.32%	7	1.70%
耘	2973		10	7	0.001055%	656088	99.32%	7	1.70%
腥	2974		13	7	0.001055%	656095	99.32%	7	1.70%
虔	2982		10	7	0.001055%	656102	99.33%	7	1.70%
蟬	2983		18	7	0.001055%	656109	99.33%	7	1.70%
詐	2988		12	7	0.001055%	656116	99.34%	7	1.70%
豁	2990		17	7	0.001055%	656123	99.34%	7	1.70%
迸	2994		9	7	0.001055%	656130	99.34%	7	1.70%
遑	2995		12	7	0.001055%	656137	99.34%	7	1.70%
頹	3000		16	7	0.001055%	656144	99.35%	7	1.70%
饒	3002		20	7	0.001055%	656151	99.35%	7	1.70%
鹽	3007		24	7	0.001055%	656158	99.36%	7	1.70%
彤	1476		7	50	0.007536%	656208	94.55%	6	1.46%
匈	1505		6	48	0.007235%	656256	94.76%	6	1.46%
痰	1650		13	39	0.005878%	656295	95.72%	6	1.46%
鉛	1768		13	33	0.004974%	656328	96.35%	6	1.46%
皿	1950		5	26	0.003919%	656354	97.14%	6	1.46%
啣	1995		11	24	0.003617%	656378	97.31%	6	1.46%
隧	2028		15	24	0.003617%	656402	97.43%	6	1.46%
繡	2118		18	21	0.003165%	656423	97.73%	6	1.46%
黛	2165		17	20	0.003014%	656443	97.87%	6	1.46%
姪	2175		9	19	0.002864%	656462	97.90%	6	1.46%
圃	2213		10	18	0.002713%	656480	98.01%	6	1.46%
岩	2254		8	17	0.002562%	656497	98.12%	6	1.46%
菌	2277		12	17	0.002562%	656514	98.18%	6	1.46%
