單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
花	137		8	998	0.1507%	325239	49.12%	127	38.84%
最	138		12	991	0.1497%	326230	49.27%	250	76.45%
化	139		4	990	0.1495%	327220	49.42%	187	57.19%
群	140		13	985	0.1488%	328205	49.57%	161	49.24%
量	141		12	983	0.1485%	329188	49.72%	194	59.33%
論	142		15	969	0.1463%	330157	49.86%	146	44.65%
定	143		8	954	0.1441%	331111	50.01%	213	65.14%
五	144		4	953	0.1439%	332064	50.15%	228	69.72%
使	145		8	953	0.1439%	333017	50.29%	252	77.06%
問	146		11	952	0.1438%	333969	50.44%	180	55.05%
物	147		8	944	0.1426%	334913	50.58%	147	44.95%
點	148		17	943	0.1424%	335856	50.72%	196	59.94%
表	149		8	936	0.1414%	336792	50.86%	203	62.08%
意	150		13	930	0.1405%	337722	51.01%	209	63.91%
戰	151		16	924	0.1395%	338646	51.14%	166	50.76%
利	152		7	919	0.1388%	339565	51.28%	202	61.77%
眾	153		11	911	0.1376%	340476	51.42%	143	43.73%
情	154		11	910	0.1374%	341386	51.56%	203	62.08%
如	155		6	909	0.1373%	342295	51.70%	191	58.41%
但	156		7	892	0.1347%	343187	51.83%	200	61.16%
者	157		8	892	0.1347%	344079	51.97%	179	54.74%
像	158		14	889	0.1343%	344968	52.10%	152	46.48%
走	159		7	888	0.1341%	345856	52.23%	157	48.01%
四	160		5	883	0.1334%	346739	52.37%	198	60.55%
度	161		9	883	0.1334%	347622	52.50%	182	55.66%
很	162		9	882	0.1332%	348504	52.63%	205	62.69%
路	163		13	881	0.1331%	349385	52.77%	167	51.07%
西	164		6	880	0.1329%	350265	52.90%	184	56.27%
東	165		8	879	0.1328%	351144	53.03%	199	60.86%
公	166		4	877	0.1325%	352021	53.16%	188	57.49%
只	167		5	874	0.132%	352895	53.30%	190	58.10%
間	168		12	874	0.132%	353769	53.43%	223	68.20%
等	169		12	864	0.1305%	354633	53.56%	227	69.42%
活	170		9	850	0.1284%	355483	53.69%	190	58.10%
各	171		6	842	0.1272%	356325	53.81%	205	62.69%
結	172		12	839	0.1267%	357164	53.94%	198	60.55%
題	173		18	837	0.1264%	358001	54.07%	133	40.67%
百	174		6	836	0.1263%	358837	54.19%	202	61.77%
員	175		10	822	0.1241%	359659	54.32%	180	55.05%
明	176		8	822	0.1241%	360481	54.44%	198	60.55%
展	177		10	816	0.1232%	361297	54.57%	176	53.82%
氣	178		10	813	0.1228%	362110	54.69%	163	49.85%
業	179		13	806	0.1217%	362916	54.81%	152	46.48%
比	180		4	806	0.1217%	363722	54.93%	205	62.69%
幾	181		12	799	0.1207%	364521	55.05%	176	53.82%
軍	182		9	793	0.1198%	365314	55.17%	142	43.43%
解	183		13	792	0.1196%	366106	55.29%	189	57.80%
海	184		10	791	0.1195%	366897	55.41%	132	40.37%
向	185		6	788	0.119%	367685	55.53%	209	63.91%
她	186		6	777	0.1173%	368462	55.65%	66	20.18%
合	187		6	769	0.1161%	369231	55.76%	196	59.94%
資	188		13	766	0.1157%	369997	55.88%	126	38.53%
萬	189		13	759	0.1146%	370756	55.99%	183	55.96%
其	190		8	757	0.1143%	371513	56.11%	210	64.22%
性	191		8	757	0.1143%	372270	56.22%	159	48.62%
九	192		2	756	0.1142%	373026	56.34%	159	48.62%
聲	193		17	754	0.1139%	373780	56.45%	142	43.43%
月	194		4	753	0.1137%	374533	56.56%	182	55.66%
席	195		10	746	0.1127%	375279	56.68%	117	35.78%
已	196		3	740	0.1118%	376019	56.79%	198	60.55%
外	197		5	732	0.1106%	376751	56.90%	201	61.47%
提	198		12	732	0.1106%	377483	57.01%	200	61.16%
內	199		4	727	0.1098%	378210	57.12%	186	56.88%
體	200		23	724	0.1093%	378934	57.23%	171	52.29%
次	201		6	716	0.1081%	379650	57.34%	206	63.00%
由	202		5	715	0.108%	380365	57.45%	206	63.00%
因	203		6	710	0.1072%	381075	57.55%	185	56.57%
見	204		7	710	0.1072%	381785	57.66%	158	48.32%
放	205		8	709	0.1071%	382494	57.77%	189	57.80%
打	206		5	708	0.1069%	383202	57.87%	176	53.82%
六	207		4	699	0.1056%	383901	57.98%	179	54.74%
教	208		11	698	0.1054%	384599	58.08%	122	37.31%
志	209		7	695	0.105%	385294	58.19%	146	44.65%
關	210		19	694	0.1048%	385988	58.29%	196	59.94%
風	211		9	692	0.1045%	386680	58.40%	159	48.62%
治	212		8	691	0.1044%	387371	58.50%	147	44.95%
領	213		14	690	0.1042%	388061	58.61%	180	55.05%
更	214		7	685	0.1035%	388746	58.71%	182	55.66%
建	215		9	676	0.1021%	389422	58.81%	164	50.15%
白	216		5	671	0.1013%	390093	58.91%	130	39.76%
光	217		6	661	0.09983%	390754	59.01%	151	46.18%
認	218		14	660	0.09968%	391414	59.11%	141	43.12%
造	219		10	657	0.09922%	392071	59.21%	172	52.60%
相	220		9	653	0.09862%	392724	59.31%	174	53.21%
平	221		5	651	0.09832%	393375	59.41%	182	55.66%
立	222		5	647	0.09771%	394022	59.51%	202	61.77%
統	223		11	647	0.09771%	394669	59.61%	152	46.48%
世	224		5	646	0.09756%	395315	59.70%	146	44.65%
己	225		3	642	0.09696%	395957	59.80%	170	51.99%
第	226		11	642	0.09696%	396599	59.90%	173	52.91%
語	227		14	636	0.09605%	397235	59.99%	81	24.77%
導	228		16	634	0.09575%	397869	60.09%	150	45.87%
運	229		12	634	0.09575%	398503	60.18%	163	49.85%
真	230		10	632	0.09545%	399135	60.28%	163	49.85%
回	231		6	629	0.095%	399764	60.38%	146	44.65%
果	232		8	629	0.095%	400393	60.47%	186	56.88%
並	233		8	622	0.09394%	401015	60.56%	216	66.06%
指	234		9	617	0.09318%	401632	60.66%	176	53.82%
少	235		4	614	0.09273%	402246	60.75%	178	54.43%
別	236		7	613	0.09258%	402859	60.84%	177	54.13%
千	237		3	613	0.09258%	403472	60.94%	181	55.35%
原	238		10	610	0.09213%	404082	61.03%	175	53.52%
話	239		13	609	0.09198%	404691	61.12%	148	45.26%
總	240		17	608	0.09182%	405299	61.21%	184	56.27%
界	241		9	606	0.09152%	405905	61.30%	159	48.62%
色	242		6	604	0.09122%	406509	61.39%	127	38.84%
特	243		10	601	0.09077%	407110	61.48%	189	57.80%
條	244		11	598	0.09031%	407708	61.57%	171	52.29%
候	245		10	596	0.09001%	408304	61.66%	159	48.62%
究	246		7	593	0.08956%	408897	61.75%	112	34.25%
給	247		12	593	0.08956%	409490	61.84%	183	55.96%
阿	248		7	593	0.08956%	410083	61.93%	72	22.02%
形	249		7	591	0.08926%	410674	62.02%	147	44.95%
馬	250		10	591	0.08926%	411265	62.11%	163	49.85%
機	251		16	590	0.08911%	411855	62.20%	171	52.29%
科	252		9	590	0.08911%	412445	62.29%	109	33.33%
金	253		8	586	0.0885%	413031	62.38%	107	32.72%
線	254		15	583	0.08805%	413614	62.47%	130	39.76%
紅	255		9	580	0.0876%	414194	62.55%	128	39.14%
通	256		10	576	0.08699%	414770	62.64%	181	55.35%
今	257		4	574	0.08669%	415344	62.73%	201	61.47%
變	258		23	573	0.08654%	415917	62.81%	157	48.01%
做	259		11	571	0.08624%	416488	62.90%	151	46.18%
才	260		3	571	0.08624%	417059	62.99%	162	49.54%
常	261		11	568	0.08578%	417627	63.07%	180	55.05%
名	262		6	566	0.08548%	418193	63.16%	149	45.57%
共	263		6	565	0.08533%	418758	63.24%	174	53.21%
術	264		11	563	0.08503%	419321	63.33%	126	38.53%
決	265		7	562	0.08488%	419883	63.41%	136	41.59%
被	266		10	562	0.08488%	420445	63.50%	177	54.13%
亞	267		8	560	0.08458%	421005	63.58%	87	26.61%
藝	268		19	554	0.08367%	421559	63.67%	60	18.35%
處	269		11	554	0.08367%	422113	63.75%	174	53.21%
場	270		12	551	0.08322%	422664	63.83%	157	48.01%
邊	271		18	551	0.08322%	423215	63.92%	126	38.53%
區	272		11	550	0.08306%	423765	64.00%	144	44.04%
身	273		7	550	0.08306%	424315	64.08%	156	47.71%
觀	274		25	548	0.08276%	424863	64.17%	128	39.14%
兒	275		8	547	0.08261%	425410	64.25%	93	28.44%
南	276		9	547	0.08261%	425957	64.33%	139	42.51%
石	277		5	546	0.08246%	426503	64.41%	100	30.58%
研	278		9	546	0.08246%	427049	64.50%	95	29.05%
車	279		7	546	0.08246%	427595	64.58%	89	27.22%
深	280		11	542	0.08186%	428137	64.66%	166	50.76%
團	281		14	540	0.08155%	428677	64.74%	129	39.45%
此	282		6	536	0.08095%	429213	64.82%	179	54.74%
聯	283		17	534	0.08065%	429747	64.90%	149	45.57%
八	284		2	532	0.08035%	430279	64.98%	164	50.15%
應	285		17	526	0.07944%	430805	65.06%	175	53.52%
眼	286		11	522	0.07884%	431327	65.14%	114	34.86%
期	287		12	521	0.07868%	431848	65.22%	161	49.24%
位	288		7	520	0.07853%	432368	65.30%	169	51.68%
取	289		8	517	0.07808%	432885	65.38%	182	55.66%
知	290		8	511	0.07717%	433396	65.45%	152	46.48%
必	291		5	509	0.07687%	433905	65.53%	136	41.59%
品	292		9	504	0.07612%	434409	65.61%	86	26.30%
船	293		11	501	0.07566%	434910	65.68%	51	15.60%
根	294		10	500	0.07551%	435410	65.76%	160	48.93%
切	295		4	498	0.07521%	435908	65.83%	162	49.54%
組	296		11	497	0.07506%	436405	65.91%	132	40.37%
青	297		8	495	0.07476%	436900	65.98%	120	36.70%
記	298		10	491	0.07415%	437391	66.06%	122	37.31%
流	299		9	488	0.0737%	437879	66.13%	133	40.67%
清	300		11	487	0.07355%	438366	66.21%	152	46.48%
基	301		11	485	0.07325%	438851	66.28%	129	39.45%
及	302		4	483	0.07295%	439334	66.35%	173	52.91%
口	303		3	479	0.07234%	439813	66.42%	145	44.34%
門	304		8	479	0.07234%	440292	66.50%	146	44.65%
入	305		2	477	0.07204%	440769	66.57%	178	54.43%
越	306		12	476	0.07189%	441245	66.64%	126	38.53%
土	307		3	474	0.07159%	441719	66.71%	103	31.50%
廣	308		15	472	0.07128%	442191	66.78%	159	48.62%
甚	309		9	469	0.07083%	442660	66.85%	115	35.17%
改	310		7	467	0.07053%	443127	66.92%	129	39.45%
神	311		9	466	0.07038%	443593	66.99%	144	44.04%
象	312		12	466	0.07038%	444059	67.06%	115	35.17%
春	313		9	465	0.07023%	444524	67.14%	84	25.69%
字	314		6	462	0.06977%	444986	67.20%	105	32.11%
步	315		7	461	0.06962%	445447	67.27%	169	51.68%
幹	316		13	460	0.06947%	445907	67.34%	106	32.42%
拉	317		8	459	0.06932%	446366	67.41%	110	33.64%
聽	318		22	459	0.06932%	446825	67.48%	117	35.78%
爾	319		14	458	0.06917%	447283	67.55%	91	27.83%
英	320		9	458	0.06917%	447741	67.62%	103	31.50%
北	321		5	457	0.06902%	448198	67.69%	133	40.67%
許	322		11	453	0.06842%	448651	67.76%	184	56.27%
務	323		11	452	0.06826%	449103	67.83%	131	40.06%
空	324		8	450	0.06796%	449553	67.89%	146	44.65%
集	325		12	449	0.06781%	450002	67.96%	140	42.81%
強	326		11	448	0.06766%	450450	68.03%	164	50.15%
接	327		11	448	0.06766%	450898	68.10%	182	55.66%
據	328		16	448	0.06766%	451346	68.17%	159	48.62%
完	329		7	447	0.06751%	451793	68.23%	170	51.99%
七	330		2	443	0.0669%	452236	68.30%	153	46.79%
價	331		15	443	0.0669%	452679	68.37%	56	17.13%
計	332		9	443	0.0669%	453122	68.43%	116	35.47%
求	333		7	442	0.06675%	453564	68.50%	121	37.00%
電	334		13	442	0.06675%	454006	68.57%	104	31.80%
修	335		10	439	0.0663%	454445	68.63%	112	34.25%
克	336		7	439	0.0663%	454884	68.70%	137	41.90%
任	337		6	438	0.06615%	455322	68.77%	149	45.57%
數	338		15	438	0.06615%	455760	68.83%	149	45.57%
林	339		8	438	0.06615%	456198	68.90%	109	33.33%
每	340		7	438	0.06615%	456636	68.96%	147	44.95%
直	341		8	438	0.06615%	457074	69.03%	166	50.76%
書	342		10	437	0.066%	457511	69.10%	112	34.25%
驗	343		23	437	0.066%	457948	69.16%	112	34.25%
或	344		8	436	0.06585%	458384	69.23%	139	42.51%
近	345		7	436	0.06585%	458820	69.29%	173	52.91%
住	346		7	431	0.06509%	459251	69.36%	116	35.47%
安	347		6	428	0.06464%	459679	69.42%	120	36.70%
感	348		13	427	0.06449%	460106	69.49%	135	41.28%
料	349		10	426	0.06434%	460532	69.55%	96	29.36%
澤	350		16	425	0.06419%	460957	69.62%	96	29.36%
火	351		4	420	0.06343%	461377	69.68%	110	33.64%
受	352		8	419	0.06328%	461796	69.74%	169	51.68%
將	353		11	419	0.06328%	462215	69.81%	156	47.71%
巴	354		4	419	0.06328%	462634	69.87%	77	23.55%
批	355		7	419	0.06328%	463053	69.93%	115	35.17%
質	356		15	419	0.06328%	463472	70.00%	114	34.86%
目	357		5	417	0.06298%	463889	70.06%	166	50.76%
派	358		9	416	0.06283%	464305	70.12%	116	35.47%
設	359		11	414	0.06253%	464719	70.19%	134	40.98%
勝	360		12	412	0.06222%	465131	70.25%	123	37.61%
與	361		14	408	0.06162%	465539	70.31%	123	37.61%
難	362		19	406	0.06132%	465945	70.37%	161	49.24%
里	363		7	404	0.06101%	466349	70.43%	120	36.70%
列	364		6	403	0.06086%	466752	70.49%	120	36.70%
