# 北京智源研究院“中文互联网语料库”（Chinese Corpora Internet, 简称CCI） 
# https://data.baai.ac.cn/details/BAAI-CCI
# https://huggingface.co/datasets/BAAI/CCI-Data/blob/main/urls/webtext.txt
# https://corpus.cybersac.cn/#/dataSetDetail?dataSetId=360
# 
# CCI语料库首期开放的数据（CCI v1.0.0）规模为 104GB（2700万文档，约400亿字符），2023年11月29日，CCI v1.0.0 发布。
# 数据集总体的时间跨度为 2001年1月至2023年11月。
# 
# cjk	char	count	freq

0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0		9	2.2789155639512727e-10
0	︔	9	2.2789155639512727e-10
0	🌟	9	2.2789155639512727e-10
0	🏠	9	2.2789155639512727e-10
1	𥕢	9	2.2789155639512727e-10
0	Ĕ	8	2.0257027235122423e-10
0	Ļ	8	2.0257027235122423e-10
0	ŝ	8	2.0257027235122423e-10
0	ŷ	8	2.0257027235122423e-10
0	Ɔ	8	2.0257027235122423e-10
0	Ɖ	8	2.0257027235122423e-10
0	Ƌ	8	2.0257027235122423e-10
0	ƍ	8	2.0257027235122423e-10
0	Ɣ	8	2.0257027235122423e-10
0	ƙ	8	2.0257027235122423e-10
0	Ƥ	8	2.0257027235122423e-10
0	Ʀ	8	2.0257027235122423e-10
0	Ƭ	8	2.0257027235122423e-10
0	ƭ	8	2.0257027235122423e-10
0	Ʊ	8	2.0257027235122423e-10
0	ƹ	8	2.0257027235122423e-10
0	ƺ	8	2.0257027235122423e-10
0	ƽ	8	2.0257027235122423e-10
0	Ǔ	8	2.0257027235122423e-10
0	Ǜ	8	2.0257027235122423e-10
0	ǟ	8	2.0257027235122423e-10
0	ǽ	8	2.0257027235122423e-10
0	ǿ	8	2.0257027235122423e-10
0	Ȉ	8	2.0257027235122423e-10
0	Ț	8	2.0257027235122423e-10
0	Ȝ	8	2.0257027235122423e-10
0	Ȳ	8	2.0257027235122423e-10
0	ȳ	8	2.0257027235122423e-10
0	ȸ	8	2.0257027235122423e-10
0	ɕ	8	2.0257027235122423e-10
0	ɤ	8	2.0257027235122423e-10
0	ʒ	8	2.0257027235122423e-10
0	ʗ	8	2.0257027235122423e-10
0	ʪ	8	2.0257027235122423e-10
0	ʿ	8	2.0257027235122423e-10
0	˒	8	2.0257027235122423e-10
0	˖	8	2.0257027235122423e-10
0	˦	8	2.0257027235122423e-10
0	˨	8	2.0257027235122423e-10
0	˸	8	2.0257027235122423e-10
0	˼	8	2.0257027235122423e-10
0	̵	8	2.0257027235122423e-10
0	͒	8	2.0257027235122423e-10
0	ͫ	8	2.0257027235122423e-10
0	Ͷ	8	2.0257027235122423e-10
0	͹	8	2.0257027235122423e-10
0	ΐ	8	2.0257027235122423e-10
0	Ζ	8	2.0257027235122423e-10
0	ϓ	8	2.0257027235122423e-10
0	ϖ	8	2.0257027235122423e-10
0	ϸ	8	2.0257027235122423e-10
0	Ͽ	8	2.0257027235122423e-10
0	ѣ	8	2.0257027235122423e-10
0	ѵ	8	2.0257027235122423e-10
0	Ѻ	8	2.0257027235122423e-10
0	ѻ	8	2.0257027235122423e-10
0	Ѿ	8	2.0257027235122423e-10
0	ҍ	8	2.0257027235122423e-10
0	Ҙ	8	2.0257027235122423e-10
0	Ң	8	2.0257027235122423e-10
0	Ҳ	8	2.0257027235122423e-10
0	Ҵ	8	2.0257027235122423e-10
0	Ӌ	8	2.0257027235122423e-10
0	Ӱ	8	2.0257027235122423e-10
0	Ԏ	8	2.0257027235122423e-10
0	ԙ	8	2.0257027235122423e-10
0	Շ	8	2.0257027235122423e-10
0	ե	8	2.0257027235122423e-10
0	֞	8	2.0257027235122423e-10
0	ַ	8	2.0257027235122423e-10
0	ֺ	8	2.0257027235122423e-10
0	ֿ	8	2.0257027235122423e-10
0	׊	8	2.0257027235122423e-10
0	ם	8	2.0257027235122423e-10
0	׬	8	2.0257027235122423e-10
0	׺	8	2.0257027235122423e-10
0	׻	8	2.0257027235122423e-10
0	؉	8	2.0257027235122423e-10
0	؍	8	2.0257027235122423e-10
0	ؖ	8	2.0257027235122423e-10
0	؛	8	2.0257027235122423e-10
0	ِ	8	2.0257027235122423e-10
0	ٷ	8	2.0257027235122423e-10
0	ځ	8	2.0257027235122423e-10
0	ڝ	8	2.0257027235122423e-10
0	ھ	8	2.0257027235122423e-10
0	ێ	8	2.0257027235122423e-10
0	ې	8	2.0257027235122423e-10
0	ۜ	8	2.0257027235122423e-10
0	ۣ	8	2.0257027235122423e-10
0	ۯ	8	2.0257027235122423e-10
0	ۿ	8	2.0257027235122423e-10
0	܅	8	2.0257027235122423e-10
0	܏	8	2.0257027235122423e-10
0	ܲ	8	2.0257027235122423e-10
0	ܸ	8	2.0257027235122423e-10
0	݀	8	2.0257027235122423e-10
0	ݎ	8	2.0257027235122423e-10
0	ݐ	8	2.0257027235122423e-10
0	ݟ	8	2.0257027235122423e-10
0	ݦ	8	2.0257027235122423e-10
0	ݪ	8	2.0257027235122423e-10
0	ݬ	8	2.0257027235122423e-10
0	ݹ	8	2.0257027235122423e-10
0	ނ	8	2.0257027235122423e-10
0	ރ	8	2.0257027235122423e-10
0	޶	8	2.0257027235122423e-10
0	޷	8	2.0257027235122423e-10
0	߇	8	2.0257027235122423e-10
0	ߥ	8	2.0257027235122423e-10
0	ߪ	8	2.0257027235122423e-10
0	߬	8	2.0257027235122423e-10
0	߳	8	2.0257027235122423e-10
0	ߵ	8	2.0257027235122423e-10
0	߿	8	2.0257027235122423e-10
0	ि	8	2.0257027235122423e-10
0	า	8	2.0257027235122423e-10
0	ཱ	8	2.0257027235122423e-10
0	ᜀ	8	2.0257027235122423e-10
0	ᴍ	8	2.0257027235122423e-10
0	ᴰ	8	2.0257027235122423e-10
0	‾	8	2.0257027235122423e-10
0	⇑	8	2.0257027235122423e-10
0	╞	8	2.0257027235122423e-10
0	▓	8	2.0257027235122423e-10
0	✲	8	2.0257027235122423e-10
0	❘	8	2.0257027235122423e-10
0	⠁	8	2.0257027235122423e-10
0	⤵	8	2.0257027235122423e-10
0	ⷥ	8	2.0257027235122423e-10
0	〨	8	2.0257027235122423e-10
0	ゥ	8	2.0257027235122423e-10
0	㎤	8	2.0257027235122423e-10
1	㗼	8	2.0257027235122423e-10
1	㙱	8	2.0257027235122423e-10
1	㛝	8	2.0257027235122423e-10
1	㟙	8	2.0257027235122423e-10
1	㨰	8	2.0257027235122423e-10
1	㭼	8	2.0257027235122423e-10
1	㶏	8	2.0257027235122423e-10
1	㹧	8	2.0257027235122423e-10
1	㾗	8	2.0257027235122423e-10
1	䀙	8	2.0257027235122423e-10
1	䀹	8	2.0257027235122423e-10
1	䂪	8	2.0257027235122423e-10
1	䄷	8	2.0257027235122423e-10
1	䍩	8	2.0257027235122423e-10
1	䐜	8	2.0257027235122423e-10
1	䒵	8	2.0257027235122423e-10
1	䜌	8	2.0257027235122423e-10
1	䥽	8	2.0257027235122423e-10
1	䧜	8	2.0257027235122423e-10
1	乢	8	2.0257027235122423e-10
1	亰	8	2.0257027235122423e-10
1	伱	8	2.0257027235122423e-10
1	侟	8	2.0257027235122423e-10
1	侭	8	2.0257027235122423e-10
1	俈	8	2.0257027235122423e-10
1	倐	8	2.0257027235122423e-10
1	偣	8	2.0257027235122423e-10
1	偳	8	2.0257027235122423e-10
1	僄	8	2.0257027235122423e-10
1	僙	8	2.0257027235122423e-10
1	儻	8	2.0257027235122423e-10
1	兎	8	2.0257027235122423e-10
1	凢	8	2.0257027235122423e-10
1	剗	8	2.0257027235122423e-10
1	匱	8	2.0257027235122423e-10
1	叓	8	2.0257027235122423e-10
1	唡	8	2.0257027235122423e-10
1	嘑	8	2.0257027235122423e-10
1	嘔	8	2.0257027235122423e-10
1	噰	8	2.0257027235122423e-10
1	囀	8	2.0257027235122423e-10
1	圼	8	2.0257027235122423e-10
1	埖	8	2.0257027235122423e-10
1	堄	8	2.0257027235122423e-10
1	堗	8	2.0257027235122423e-10
1	塮	8	2.0257027235122423e-10
1	塯	8	2.0257027235122423e-10
1	墍	8	2.0257027235122423e-10
1	墝	8	2.0257027235122423e-10
1	奌	8	2.0257027235122423e-10
1	姏	8	2.0257027235122423e-10
1	姾	8	2.0257027235122423e-10
1	婙	8	2.0257027235122423e-10
1	婟	8	2.0257027235122423e-10
1	嬡	8	2.0257027235122423e-10
1	孠	8	2.0257027235122423e-10
1	宔	8	2.0257027235122423e-10
1	屚	8	2.0257027235122423e-10
1	屰	8	2.0257027235122423e-10
1	岪	8	2.0257027235122423e-10
1	峮	8	2.0257027235122423e-10
1	嵉	8	2.0257027235122423e-10
1	嵑	8	2.0257027235122423e-10
1	嵔	8	2.0257027235122423e-10
1	嵠	8	2.0257027235122423e-10
1	嵡	8	2.0257027235122423e-10
1	嶠	8	2.0257027235122423e-10
1	嶤	8	2.0257027235122423e-10
1	巒	8	2.0257027235122423e-10
1	帓	8	2.0257027235122423e-10
1	幗	8	2.0257027235122423e-10
1	廎	8	2.0257027235122423e-10
1	廧	8	2.0257027235122423e-10
1	彺	8	2.0257027235122423e-10
1	忯	8	2.0257027235122423e-10
1	忴	8	2.0257027235122423e-10
1	怭	8	2.0257027235122423e-10
1	恄	8	2.0257027235122423e-10
1	恌	8	2.0257027235122423e-10
1	恏	8	2.0257027235122423e-10
1	惁	8	2.0257027235122423e-10
1	慫	8	2.0257027235122423e-10
1	憡	8	2.0257027235122423e-10
1	憫	8	2.0257027235122423e-10
1	懌	8	2.0257027235122423e-10
1	扂	8	2.0257027235122423e-10
1	挭	8	2.0257027235122423e-10
1	掍	8	2.0257027235122423e-10
1	揼	8	2.0257027235122423e-10
1	撗	8	2.0257027235122423e-10
1	攙	8	2.0257027235122423e-10
1	斳	8	2.0257027235122423e-10
1	暳	8	2.0257027235122423e-10
1	枖	8	2.0257027235122423e-10
1	枴	8	2.0257027235122423e-10
1	柇	8	2.0257027235122423e-10
1	柉	8	2.0257027235122423e-10
1	栤	8	2.0257027235122423e-10
1	栥	8	2.0257027235122423e-10
1	桋	8	2.0257027235122423e-10
1	桹	8	2.0257027235122423e-10
1	梀	8	2.0257027235122423e-10
1	梡	8	2.0257027235122423e-10
1	椶	8	2.0257027235122423e-10
1	楺	8	2.0257027235122423e-10
1	榸	8	2.0257027235122423e-10
1	槤	8	2.0257027235122423e-10
1	槥	8	2.0257027235122423e-10
1	樝	8	2.0257027235122423e-10
1	橈	8	2.0257027235122423e-10
1	橶	8	2.0257027235122423e-10
1	橻	8	2.0257027235122423e-10
1	檙	8	2.0257027235122423e-10
1	檥	8	2.0257027235122423e-10
1	檮	8	2.0257027235122423e-10
1	檯	8	2.0257027235122423e-10
1	櫵	8	2.0257027235122423e-10
1	欗	8	2.0257027235122423e-10
1	歛	8	2.0257027235122423e-10
1	氉	8	2.0257027235122423e-10
1	洆	8	2.0257027235122423e-10
1	淕	8	2.0257027235122423e-10
1	淟	8	2.0257027235122423e-10
1	渘	8	2.0257027235122423e-10
1	漝	8	2.0257027235122423e-10
1	漧	8	2.0257027235122423e-10
1	潁	8	2.0257027235122423e-10
1	濨	8	2.0257027235122423e-10
1	瀠	8	2.0257027235122423e-10
1	烲	8	2.0257027235122423e-10
1	煀	8	2.0257027235122423e-10
1	煛	8	2.0257027235122423e-10
1	煯	8	2.0257027235122423e-10
1	煶	8	2.0257027235122423e-10
1	爼	8	2.0257027235122423e-10
1	犪	8	2.0257027235122423e-10
1	獥	8	2.0257027235122423e-10
1	瓋	8	2.0257027235122423e-10
1	甧	8	2.0257027235122423e-10
1	畟	8	2.0257027235122423e-10
1	痚	8	2.0257027235122423e-10
1	痟	8	2.0257027235122423e-10
1	瘎	8	2.0257027235122423e-10
1	瘯	8	2.0257027235122423e-10
1	癎	8	2.0257027235122423e-10
1	癡	8	2.0257027235122423e-10
1	眅	8	2.0257027235122423e-10
1	眻	8	2.0257027235122423e-10
1	睸	8	2.0257027235122423e-10
1	矄	8	2.0257027235122423e-10
1	硺	8	2.0257027235122423e-10
1	碫	8	2.0257027235122423e-10
1	礜	8	2.0257027235122423e-10
1	礨	8	2.0257027235122423e-10
1	礳	8	2.0257027235122423e-10
1	祩	8	2.0257027235122423e-10
1	秄	8	2.0257027235122423e-10
1	秜	8	2.0257027235122423e-10
1	秿	8	2.0257027235122423e-10
1	穙	8	2.0257027235122423e-10
1	穞	8	2.0257027235122423e-10
1	笒	8	2.0257027235122423e-10
1	笯	8	2.0257027235122423e-10
1	笲	8	2.0257027235122423e-10
1	筿	8	2.0257027235122423e-10
1	箣	8	2.0257027235122423e-10
1	簞	8	2.0257027235122423e-10
1	簵	8	2.0257027235122423e-10
1	籵	8	2.0257027235122423e-10
1	粋	8	2.0257027235122423e-10
1	粻	8	2.0257027235122423e-10
1	糤	8	2.0257027235122423e-10
1	絉	8	2.0257027235122423e-10
1	絓	8	2.0257027235122423e-10
1	絸	8	2.0257027235122423e-10
1	絹	8	2.0257027235122423e-10
1	緫	8	2.0257027235122423e-10
1	緸	8	2.0257027235122423e-10
1	縷	8	2.0257027235122423e-10
1	繴	8	2.0257027235122423e-10
1	纎	8	2.0257027235122423e-10
1	罎	8	2.0257027235122423e-10
1	腢	8	2.0257027235122423e-10
1	臡	8	2.0257027235122423e-10
1	臮	8	2.0257027235122423e-10
1	臲	8	2.0257027235122423e-10
1	艪	8	2.0257027235122423e-10
1	莔	8	2.0257027235122423e-10
1	萳	8	2.0257027235122423e-10
1	葥	8	2.0257027235122423e-10
1	蔿	8	2.0257027235122423e-10
1	薉	8	2.0257027235122423e-10
1	藔	8	2.0257027235122423e-10
1	藢	8	2.0257027235122423e-10
1	虁	8	2.0257027235122423e-10
1	蚑	8	2.0257027235122423e-10
1	蝞	8	2.0257027235122423e-10
1	螑	8	2.0257027235122423e-10
1	螿	8	2.0257027235122423e-10
1	蟁	8	2.0257027235122423e-10
1	蟚	8	2.0257027235122423e-10
1	蠁	8	2.0257027235122423e-10
1	蠭	8	2.0257027235122423e-10
1	蠱	8	2.0257027235122423e-10
1	衯	8	2.0257027235122423e-10
1	褷	8	2.0257027235122423e-10
1	襛	8	2.0257027235122423e-10
1	襬	8	2.0257027235122423e-10
1	襴	8	2.0257027235122423e-10
1	覊	8	2.0257027235122423e-10
1	觮	8	2.0257027235122423e-10
1	訒	8	2.0257027235122423e-10
1	謬	8	2.0257027235122423e-10
1	讖	8	2.0257027235122423e-10
1	诪	8	2.0257027235122423e-10
1	豏	8	2.0257027235122423e-10
1	豷	8	2.0257027235122423e-10
1	贔	8	2.0257027235122423e-10
1	贜	8	2.0257027235122423e-10
1	軥	8	2.0257027235122423e-10
1	輍	8	2.0257027235122423e-10
1	轣	8	2.0257027235122423e-10
1	迏	8	2.0257027235122423e-10
1	鄅	8	2.0257027235122423e-10
1	鈅	8	2.0257027235122423e-10
1	鈐	8	2.0257027235122423e-10
1	鈕	8	2.0257027235122423e-10
1	鈣	8	2.0257027235122423e-10
1	鈫	8	2.0257027235122423e-10
1	鈿	8	2.0257027235122423e-10
1	鉀	8	2.0257027235122423e-10
1	銑	8	2.0257027235122423e-10
1	鋀	8	2.0257027235122423e-10
1	鋑	8	2.0257027235122423e-10
1	鋤	8	2.0257027235122423e-10
1	錳	8	2.0257027235122423e-10
1	鍅	8	2.0257027235122423e-10
1	鍕	8	2.0257027235122423e-10
1	鏤	8	2.0257027235122423e-10
1	鏳	8	2.0257027235122423e-10
1	鐮	8	2.0257027235122423e-10
1	铞	8	2.0257027235122423e-10
1	閽	8	2.0257027235122423e-10
1	阤	8	2.0257027235122423e-10
1	阺	8	2.0257027235122423e-10
1	靪	8	2.0257027235122423e-10
1	靫	8	2.0257027235122423e-10
1	韆	8	2.0257027235122423e-10
1	韱	8	2.0257027235122423e-10
1	顱	8	2.0257027235122423e-10
1	飆	8	2.0257027235122423e-10
1	飝	8	2.0257027235122423e-10
1	餻	8	2.0257027235122423e-10
1	饎	8	2.0257027235122423e-10
1	饑	8	2.0257027235122423e-10
1	饜	8	2.0257027235122423e-10
1	饡	8	2.0257027235122423e-10
1	駃	8	2.0257027235122423e-10
1	駴	8	2.0257027235122423e-10
1	騨	8	2.0257027235122423e-10
1	骾	8	2.0257027235122423e-10
1	魘	8	2.0257027235122423e-10
1	魷	8	2.0257027235122423e-10
1	鮯	8	2.0257027235122423e-10
1	鯔	8	2.0257027235122423e-10
1	鯗	8	2.0257027235122423e-10
1	鯚	8	2.0257027235122423e-10
1	鰜	8	2.0257027235122423e-10
1	鰥	8	2.0257027235122423e-10
1	鰽	8	2.0257027235122423e-10
1	鱙	8	2.0257027235122423e-10
1	鳸	8	2.0257027235122423e-10
1	鴗	8	2.0257027235122423e-10
1	鴸	8	2.0257027235122423e-10
1	鵕	8	2.0257027235122423e-10
1	鶩	8	2.0257027235122423e-10
1	鶷	8	2.0257027235122423e-10
1	鶽	8	2.0257027235122423e-10
1	鷞	8	2.0257027235122423e-10
1	麙	8	2.0257027235122423e-10
1	麚	8	2.0257027235122423e-10
1	黲	8	2.0257027235122423e-10
1	齾	8	2.0257027235122423e-10
1	龖	8	2.0257027235122423e-10
0	ꁠ	8	2.0257027235122423e-10
0	ꃥ	8	2.0257027235122423e-10
0	ꄯ	8	2.0257027235122423e-10
0	ꇌ	8	2.0257027235122423e-10
0	ꇶ	8	2.0257027235122423e-10
0	ꈢ	8	2.0257027235122423e-10
0	ꈪ	8	2.0257027235122423e-10
0	ꉃ	8	2.0257027235122423e-10
0	ꉊ	8	2.0257027235122423e-10
0	ꊁ	8	2.0257027235122423e-10
0	ꊩ	8	2.0257027235122423e-10
0	ꊻ	8	2.0257027235122423e-10
0	ꌢ	8	2.0257027235122423e-10
0	ꍈ	8	2.0257027235122423e-10
0	ꎐ	8	2.0257027235122423e-10
0	ꏆ	8	2.0257027235122423e-10
0	ꐔ	8	2.0257027235122423e-10
0	꒿	8	2.0257027235122423e-10
0	겼	8	2.0257027235122423e-10
0	긍	8	2.0257027235122423e-10
0	끊	8	2.0257027235122423e-10
0	끗	8	2.0257027235122423e-10
0	눔	8	2.0257027235122423e-10
0	됩	8	2.0257027235122423e-10
0	땅	8	2.0257027235122423e-10
0	땡	8	2.0257027235122423e-10
0	뚜	8	2.0257027235122423e-10
0	롬	8	2.0257027235122423e-10
0	맒	8	2.0257027235122423e-10
0	맵	8	2.0257027235122423e-10
0	맺	8	2.0257027235122423e-10
0	멸	8	2.0257027235122423e-10
0	묵	8	2.0257027235122423e-10
0	봇	8	2.0257027235122423e-10
0	뷰	8	2.0257027235122423e-10
0	뻔	8	2.0257027235122423e-10
0	샙	8	2.0257027235122423e-10
0	섈	8	2.0257027235122423e-10
0	섞	8	2.0257027235122423e-10
0	셋	8	2.0257027235122423e-10
0	숀	8	2.0257027235122423e-10
0	쌠	8	2.0257027235122423e-10
0	앉	8	2.0257027235122423e-10
0	젓	8	2.0257027235122423e-10
0	젬	8	2.0257027235122423e-10
0	쵠	8	2.0257027235122423e-10
0	쵱	8	2.0257027235122423e-10
0	톨	8	2.0257027235122423e-10
0	튬	8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0		8	2.0257027235122423e-10
0	🌈	8	2.0257027235122423e-10
0	🌊	8	2.0257027235122423e-10
0	🙋	8	2.0257027235122423e-10
0	ĕ	7	1.7724898830732122e-10
0	Ė	7	1.7724898830732122e-10
0	Ņ	7	1.7724898830732122e-10
0	Ũ	7	1.7724898830732122e-10
0	Ɩ	7	1.7724898830732122e-10
0	Ɲ	7	1.7724898830732122e-10
0	Ɵ	7	1.7724898830732122e-10
0	ƨ	7	1.7724898830732122e-10
0	ƴ	7	1.7724898830732122e-10
0	ǩ	7	1.7724898830732122e-10
0	ȁ	7	1.7724898830732122e-10
0	Ȃ	7	1.7724898830732122e-10
0	ȇ	7	1.7724898830732122e-10
0	ȋ	7	1.7724898830732122e-10
0	ȕ	7	1.7724898830732122e-10
0	ȝ	7	1.7724898830732122e-10
0	Ȟ	7	1.7724898830732122e-10
0	Ȩ	7	1.7724898830732122e-10
0	ȭ	7	1.7724898830732122e-10
0	Ȼ	7	1.7724898830732122e-10
0	ɂ	7	1.7724898830732122e-10
0	Ʉ	7	1.7724898830732122e-10
0	Ɉ	7	1.7724898830732122e-10
0	Ɍ	7	1.7724898830732122e-10
0	ɞ	7	1.7724898830732122e-10
0	ɩ	7	1.7724898830732122e-10
0	ɷ	7	1.7724898830732122e-10
0	ɺ	7	1.7724898830732122e-10
0	ʘ	7	1.7724898830732122e-10
0	ʛ	7	1.7724898830732122e-10
0	ʠ	7	1.7724898830732122e-10
0	ʣ	7	1.7724898830732122e-10
0	ʯ	7	1.7724898830732122e-10
0	ˀ	7	1.7724898830732122e-10
0	˥	7	1.7724898830732122e-10
0	˪	7	1.7724898830732122e-10
0	ˬ	7	1.7724898830732122e-10
0	˶	7	1.7724898830732122e-10
0	̌	7	1.7724898830732122e-10
0	̤	7	1.7724898830732122e-10
0	̩	7	1.7724898830732122e-10
0	̿	7	1.7724898830732122e-10
0	͏	7	1.7724898830732122e-10
0	͔	7	1.7724898830732122e-10
0	͖	7	1.7724898830732122e-10
0	͙	7	1.7724898830732122e-10
0	ͤ	7	1.7724898830732122e-10
0	ͦ	7	1.7724898830732122e-10
0	͵	7	1.7724898830732122e-10
0	΃	7	1.7724898830732122e-10
0	Ώ	7	1.7724898830732122e-10
0	΢	7	1.7724898830732122e-10
0	ΰ	7	1.7724898830732122e-10
0	Ϗ	7	1.7724898830732122e-10
0	ϑ	7	1.7724898830732122e-10
0	ϗ	7	1.7724898830732122e-10
0	Ϙ	7	1.7724898830732122e-10
0	Ϡ	7	1.7724898830732122e-10
0	Ϩ	7	1.7724898830732122e-10
0	ϼ	7	1.7724898830732122e-10
0	ђ	7	1.7724898830732122e-10
0	ў	7	1.7724898830732122e-10
0	Ѩ	7	1.7724898830732122e-10
0	җ	7	1.7724898830732122e-10
0	Ҡ	7	1.7724898830732122e-10
0	ҡ	7	1.7724898830732122e-10
0	Ҫ	7	1.7724898830732122e-10
0	ұ	7	1.7724898830732122e-10
0	ҳ	7	1.7724898830732122e-10
0	ҹ	7	1.7724898830732122e-10
0	ҽ	7	1.7724898830732122e-10
0	Ӂ	7	1.7724898830732122e-10
0	Ӆ	7	1.7724898830732122e-10
0	Ӈ	7	1.7724898830732122e-10
0	ӏ	7	1.7724898830732122e-10
0	ӑ	7	1.7724898830732122e-10
0	ӓ	7	1.7724898830732122e-10
0	Ӫ	7	1.7724898830732122e-10
0	ӫ	7	1.7724898830732122e-10
0	Ӵ	7	1.7724898830732122e-10
0	ӷ	7	1.7724898830732122e-10
0	ӹ	7	1.7724898830732122e-10
0	ԕ	7	1.7724898830732122e-10
0	Ԟ	7	1.7724898830732122e-10
0	ԡ	7	1.7724898830732122e-10
0	Ե	7	1.7724898830732122e-10
0	Ծ	7	1.7724898830732122e-10
0	Հ	7	1.7724898830732122e-10
0	Ր	7	1.7724898830732122e-10
0	զ	7	1.7724898830732122e-10
0	ղ	7	1.7724898830732122e-10
0	յ	7	1.7724898830732122e-10
0	ց	7	1.7724898830732122e-10
0	փ	7	1.7724898830732122e-10
0	ֆ	7	1.7724898830732122e-10
0	։	7	1.7724898830732122e-10
0	֕	7	1.7724898830732122e-10
0	֗	7	1.7724898830732122e-10
0	֘	7	1.7724898830732122e-10
0	֙	7	1.7724898830732122e-10
0	֩	7	1.7724898830732122e-10
0	ֱ	7	1.7724898830732122e-10
0	ֻ	7	1.7724898830732122e-10
0	ּ	7	1.7724898830732122e-10
0	־	7	1.7724898830732122e-10
0	ס	7	1.7724898830732122e-10
0	ץ	7	1.7724898830732122e-10
0	ؕ	7	1.7724898830732122e-10
0	ؘ	7	1.7724898830732122e-10
0	؞	7	1.7724898830732122e-10
0	٢	7	1.7724898830732122e-10
0	٭	7	1.7724898830732122e-10
0	ٰ	7	1.7724898830732122e-10
0	ڀ	7	1.7724898830732122e-10
0	څ	7	1.7724898830732122e-10
0	ڈ	7	1.7724898830732122e-10
0	ڌ	7	1.7724898830732122e-10
0	ڏ	7	1.7724898830732122e-10
0	ڙ	7	1.7724898830732122e-10
0	ڜ	7	1.7724898830732122e-10
0	ڮ	7	1.7724898830732122e-10
0	ڴ	7	1.7724898830732122e-10
0	ۀ	7	1.7724898830732122e-10
0	ۑ	7	1.7724898830732122e-10
0	۔	7	1.7724898830732122e-10
0	۝	7	1.7724898830732122e-10
0	ۧ	7	1.7724898830732122e-10
0	۵	7	1.7724898830732122e-10
0	۸	7	1.7724898830732122e-10
0	܃	7	1.7724898830732122e-10
0	܄	7	1.7724898830732122e-10
0	܇	7	1.7724898830732122e-10
0	܋	7	1.7724898830732122e-10
0	ܐ	7	1.7724898830732122e-10
0	ܘ	7	1.7724898830732122e-10
0	ܙ	7	1.7724898830732122e-10
0	ܣ	7	1.7724898830732122e-10
0	ܪ	7	1.7724898830732122e-10
0	ܭ	7	1.7724898830732122e-10
0	ܮ	7	1.7724898830732122e-10
0	ܺ	7	1.7724898830732122e-10
0	ܿ	7	1.7724898830732122e-10
0	݇	7	1.7724898830732122e-10
0	݋	7	1.7724898830732122e-10
0	ݍ	7	1.7724898830732122e-10
0	ݏ	7	1.7724898830732122e-10
0	ݔ	7	1.7724898830732122e-10
0	ݘ	7	1.7724898830732122e-10
0	ݫ	7	1.7724898830732122e-10
0	ݵ	7	1.7724898830732122e-10
0	ݶ	7	1.7724898830732122e-10
0	ޅ	7	1.7724898830732122e-10
0	އ	7	1.7724898830732122e-10
0	ޓ	7	1.7724898830732122e-10
0	ޕ	7	1.7724898830732122e-10
0	ޟ	7	1.7724898830732122e-10
0	ޡ	7	1.7724898830732122e-10
0	޲	7	1.7724898830732122e-10
0	߁	7	1.7724898830732122e-10
0	߅	7	1.7724898830732122e-10
0	ߎ	7	1.7724898830732122e-10
0	ߐ	7	1.7724898830732122e-10
0	ߑ	7	1.7724898830732122e-10
0	ߓ	7	1.7724898830732122e-10
